split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,LIDC-IDRI-0069_2_81_CT_lung_nodule.png,"(512, 512, 136)",1160,"(722, 216, 39, 59)",8
train,LIDC-IDRI-0069_2_82_CT_lung_nodule.png,"(512, 512, 136)",1216,"(724, 222, 43, 53)",9
train,LIDC-IDRI-0069_2_83_CT_lung_nodule.png,"(512, 512, 136)",1348,"(726, 224, 45, 47)",10
train,LIDC-IDRI-0069_2_84_CT_lung_nodule.png,"(512, 512, 136)",1104,"(726, 232, 41, 37)",8
train,LIDC-IDRI-0069_2_85_CT_lung_nodule.png,"(512, 512, 136)",584,"(728, 242, 35, 23)",4
train,LIDC-IDRI-0069_2_86_CT_lung_nodule.png,"(512, 512, 136)",268,"(732, 246, 31, 15)",1
train,LIDC-IDRI-0079_3_67_CT_lung_nodule.png,"(512, 512, 113)",396,"(768, 710, 19, 23)",4
train,LIDC-IDRI-0079_3_68_CT_lung_nodule.png,"(512, 512, 113)",796,"(758, 708, 35, 31)",8
train,LIDC-IDRI-0079_3_69_CT_lung_nodule.png,"(512, 512, 113)",980,"(750, 708, 43, 31)",10
train,LIDC-IDRI-0079_3_70_CT_lung_nodule.png,"(512, 512, 113)",860,"(748, 706, 43, 31)",8
train,LIDC-IDRI-0079_3_71_CT_lung_nodule.png,"(512, 512, 113)",380,"(752, 716, 33, 17)",3
train,LIDC-IDRI-0101_4_69_CT_lung_nodule.png,"(512, 512, 150)",188,"(608, 92, 29, 9)",10
train,LIDC-IDRI-0101_4_70_CT_lung_nodule.png,"(512, 512, 150)",60,"(612, 98, 19, 3)",3
test,LIDC-IDRI-0110_5_45_CT_lung_nodule.png,"(512, 512, 125)",412,"(722, 382, 23, 23)",7
test,LIDC-IDRI-0110_5_46_CT_lung_nodule.png,"(512, 512, 125)",520,"(724, 382, 27, 25)",10
test,LIDC-IDRI-0110_5_48_CT_lung_nodule.png,"(512, 512, 125)",184,"(750, 184, 15, 13)",3
test,LIDC-IDRI-0110_5_49_CT_lung_nodule.png,"(512, 512, 125)",180,"(748, 184, 17, 13)",3
train,LIDC-IDRI-0115_6_88_CT_lung_nodule.png,"(512, 512, 112)",228,"(572, 262, 19, 15)",1
train,LIDC-IDRI-0115_6_89_CT_lung_nodule.png,"(512, 512, 112)",1200,"(552, 258, 43, 35)",6
train,LIDC-IDRI-0115_6_90_CT_lung_nodule.png,"(512, 512, 112)",1732,"(548, 252, 49, 41)",8
train,LIDC-IDRI-0115_6_91_CT_lung_nodule.png,"(512, 512, 112)",1968,"(548, 250, 51, 47)",10
train,LIDC-IDRI-0115_6_92_CT_lung_nodule.png,"(512, 512, 112)",1848,"(546, 250, 51, 45)",9
train,LIDC-IDRI-0115_6_93_CT_lung_nodule.png,"(512, 512, 112)",1568,"(552, 252, 45, 39)",7
train,LIDC-IDRI-0115_6_94_CT_lung_nodule.png,"(512, 512, 112)",1336,"(552, 252, 49, 39)",6
train,LIDC-IDRI-0115_6_95_CT_lung_nodule.png,"(512, 512, 112)",452,"(564, 256, 23, 33)",2
test,LIDC-IDRI-0132_7_96_CT_lung_nodule.png,"(512, 512, 127)",3036,"(710, 796, 55, 89)",8
test,LIDC-IDRI-0132_7_97_CT_lung_nodule.png,"(512, 512, 127)",3784,"(704, 796, 63, 87)",10
test,LIDC-IDRI-0132_7_98_CT_lung_nodule.png,"(512, 512, 127)",3208,"(702, 792, 69, 71)",8
test,LIDC-IDRI-0132_7_99_CT_lung_nodule.png,"(512, 512, 127)",2396,"(704, 796, 61, 53)",6
test,LIDC-IDRI-0132_7_100_CT_lung_nodule.png,"(512, 512, 127)",1216,"(712, 804, 35, 39)",3
train,LIDC-IDRI-0136_8_80_CT_lung_nodule.png,"(512, 512, 153)",176,"(692, 328, 15, 17)",2
train,LIDC-IDRI-0136_8_99_CT_lung_nodule.png,"(512, 512, 153)",132,"(648, 356, 15, 9)",1
train,LIDC-IDRI-0136_8_100_CT_lung_nodule.png,"(512, 512, 153)",260,"(642, 356, 19, 15)",3
train,LIDC-IDRI-0136_8_123_CT_lung_nodule.png,"(512, 512, 153)",576,"(374, 638, 45, 79)",6
train,LIDC-IDRI-0136_8_124_CT_lung_nodule.png,"(512, 512, 153)",484,"(378, 642, 31, 69)",5
train,LIDC-IDRI-0136_8_125_CT_lung_nodule.png,"(512, 512, 153)",824,"(366, 682, 227, 29)",10
train,LIDC-IDRI-0136_8_126_CT_lung_nodule.png,"(512, 512, 153)",412,"(368, 682, 227, 25)",5
test,LIDC-IDRI-0150_9_88_CT_lung_nodule.png,"(512, 512, 102)",1056,"(550, 284, 57, 35)",4
test,LIDC-IDRI-0150_9_89_CT_lung_nodule.png,"(512, 512, 102)",2152,"(544, 282, 67, 49)",8
test,LIDC-IDRI-0150_9_90_CT_lung_nodule.png,"(512, 512, 102)",2548,"(544, 290, 83, 47)",10
test,LIDC-IDRI-0150_9_91_CT_lung_nodule.png,"(512, 512, 102)",1156,"(554, 306, 73, 23)",4
train,LIDC-IDRI-0151_10_73_CT_lung_nodule.png,"(512, 512, 111)",168,"(626, 818, 11, 21)",2
train,LIDC-IDRI-0151_10_74_CT_lung_nodule.png,"(512, 512, 111)",616,"(620, 818, 25, 31)",10
train,LIDC-IDRI-0151_10_75_CT_lung_nodule.png,"(512, 512, 111)",448,"(622, 824, 23, 25)",7
train,LIDC-IDRI-0154_11_41_CT_lung_nodule.png,"(512, 512, 115)",812,"(522, 908, 31, 29)",3
train,LIDC-IDRI-0154_11_42_CT_lung_nodule.png,"(512, 512, 115)",1820,"(512, 900, 47, 47)",7
train,LIDC-IDRI-0154_11_43_CT_lung_nodule.png,"(512, 512, 115)",2500,"(498, 898, 63, 51)",10
train,LIDC-IDRI-0154_11_44_CT_lung_nodule.png,"(512, 512, 115)",2352,"(500, 898, 61, 45)",9
train,LIDC-IDRI-0154_11_45_CT_lung_nodule.png,"(512, 512, 115)",2232,"(500, 898, 61, 43)",8
train,LIDC-IDRI-0154_11_46_CT_lung_nodule.png,"(512, 512, 115)",1868,"(502, 900, 59, 37)",7
train,LIDC-IDRI-0154_11_47_CT_lung_nodule.png,"(512, 512, 115)",1428,"(506, 904, 55, 33)",5
train,LIDC-IDRI-0154_11_48_CT_lung_nodule.png,"(512, 512, 115)",308,"(518, 918, 25, 15)",1
train,LIDC-IDRI-0001_12_86_CT_lung_nodule.png,"(512, 512, 133)",1048,"(716, 610, 33, 45)",2
train,LIDC-IDRI-0001_12_87_CT_lung_nodule.png,"(512, 512, 133)",2660,"(700, 602, 71, 59)",7
train,LIDC-IDRI-0001_12_88_CT_lung_nodule.png,"(512, 512, 133)",3160,"(696, 598, 75, 71)",8
train,LIDC-IDRI-0001_12_89_CT_lung_nodule.png,"(512, 512, 133)",3696,"(686, 598, 83, 71)",10
train,LIDC-IDRI-0001_12_90_CT_lung_nodule.png,"(512, 512, 133)",3556,"(696, 602, 79, 69)",9
train,LIDC-IDRI-0001_12_91_CT_lung_nodule.png,"(512, 512, 133)",3140,"(702, 604, 63, 65)",8
train,LIDC-IDRI-0001_12_92_CT_lung_nodule.png,"(512, 512, 133)",2640,"(710, 606, 51, 63)",7
train,LIDC-IDRI-0001_12_93_CT_lung_nodule.png,"(512, 512, 133)",1812,"(710, 608, 51, 47)",4
train,LIDC-IDRI-0002_13_176_CT_lung_nodule.png,"(512, 512, 261)",1176,"(714, 658, 33, 49)",4
train,LIDC-IDRI-0002_13_177_CT_lung_nodule.png,"(512, 512, 261)",1264,"(714, 660, 33, 47)",4
train,LIDC-IDRI-0002_13_178_CT_lung_nodule.png,"(512, 512, 261)",1484,"(710, 660, 37, 51)",5
train,LIDC-IDRI-0002_13_179_CT_lung_nodule.png,"(512, 512, 261)",1488,"(700, 664, 45, 49)",5
train,LIDC-IDRI-0002_13_180_CT_lung_nodule.png,"(512, 512, 261)",1316,"(704, 664, 41, 51)",4
train,LIDC-IDRI-0002_13_181_CT_lung_nodule.png,"(512, 512, 261)",1616,"(702, 660, 43, 59)",5
train,LIDC-IDRI-0002_13_182_CT_lung_nodule.png,"(512, 512, 261)",1580,"(698, 660, 47, 57)",5
train,LIDC-IDRI-0002_13_183_CT_lung_nodule.png,"(512, 512, 261)",1952,"(692, 662, 51, 59)",6
train,LIDC-IDRI-0002_13_184_CT_lung_nodule.png,"(512, 512, 261)",2836,"(690, 658, 57, 65)",10
train,LIDC-IDRI-0002_13_185_CT_lung_nodule.png,"(512, 512, 261)",2748,"(696, 658, 49, 65)",9
train,LIDC-IDRI-0002_13_186_CT_lung_nodule.png,"(512, 512, 261)",2764,"(694, 656, 49, 71)",9
train,LIDC-IDRI-0002_13_187_CT_lung_nodule.png,"(512, 512, 261)",2668,"(696, 652, 47, 79)",9
train,LIDC-IDRI-0002_13_188_CT_lung_nodule.png,"(512, 512, 261)",2440,"(702, 658, 41, 75)",8
train,LIDC-IDRI-0002_13_189_CT_lung_nodule.png,"(512, 512, 261)",2060,"(702, 664, 39, 69)",7
train,LIDC-IDRI-0002_13_190_CT_lung_nodule.png,"(512, 512, 261)",2004,"(708, 660, 33, 83)",7
train,LIDC-IDRI-0002_13_191_CT_lung_nodule.png,"(512, 512, 261)",1652,"(704, 662, 33, 77)",5
train,LIDC-IDRI-0002_13_192_CT_lung_nodule.png,"(512, 512, 261)",1044,"(708, 666, 25, 59)",3
train,LIDC-IDRI-0002_13_193_CT_lung_nodule.png,"(512, 512, 261)",892,"(710, 666, 21, 59)",3
train,LIDC-IDRI-0002_13_194_CT_lung_nodule.png,"(512, 512, 261)",668,"(710, 666, 19, 55)",2
train,LIDC-IDRI-0002_13_195_CT_lung_nodule.png,"(512, 512, 261)",480,"(710, 668, 19, 37)",1
train,LIDC-IDRI-0002_13_196_CT_lung_nodule.png,"(512, 512, 261)",336,"(712, 668, 15, 33)",1
train,LIDC-IDRI-0003_14_72_CT_lung_nodule.png,"(512, 512, 140)",776,"(676, 720, 33, 31)",3
train,LIDC-IDRI-0003_14_73_CT_lung_nodule.png,"(512, 512, 140)",1412,"(676, 714, 53, 41)",5
train,LIDC-IDRI-0003_14_74_CT_lung_nodule.png,"(512, 512, 140)",1888,"(672, 714, 59, 43)",7
train,LIDC-IDRI-0003_14_75_CT_lung_nodule.png,"(512, 512, 140)",2128,"(674, 710, 57, 51)",8
train,LIDC-IDRI-0003_14_76_CT_lung_nodule.png,"(512, 512, 140)",2448,"(674, 700, 57, 69)",10
train,LIDC-IDRI-0003_14_77_CT_lung_nodule.png,"(512, 512, 140)",2392,"(672, 706, 59, 57)",9
train,LIDC-IDRI-0003_14_78_CT_lung_nodule.png,"(512, 512, 140)",1920,"(676, 712, 53, 51)",7
train,LIDC-IDRI-0003_14_82_CT_lung_nodule.png,"(512, 512, 140)",808,"(388, 428, 63, 199)",3
train,LIDC-IDRI-0003_14_83_CT_lung_nodule.png,"(512, 512, 140)",1148,"(388, 426, 65, 205)",4
train,LIDC-IDRI-0003_14_84_CT_lung_nodule.png,"(512, 512, 140)",988,"(388, 428, 67, 191)",4
train,LIDC-IDRI-0003_14_85_CT_lung_nodule.png,"(512, 512, 140)",584,"(426, 430, 27, 29)",2
train,LIDC-IDRI-0003_14_86_CT_lung_nodule.png,"(512, 512, 140)",252,"(432, 436, 17, 19)",1
train,LIDC-IDRI-0004_15_74_CT_lung_nodule.png,"(512, 512, 241)",40,"(640, 280, 7, 7)",3
train,LIDC-IDRI-0004_15_75_CT_lung_nodule.png,"(512, 512, 241)",64,"(640, 280, 9, 9)",5
train,LIDC-IDRI-0004_15_76_CT_lung_nodule.png,"(512, 512, 241)",108,"(640, 280, 13, 9)",10
train,LIDC-IDRI-0004_15_77_CT_lung_nodule.png,"(512, 512, 241)",80,"(642, 280, 9, 9)",7
test,LIDC-IDRI-0005_16_77_CT_lung_nodule.png,"(512, 512, 133)",144,"(790, 246, 11, 13)",5
test,LIDC-IDRI-0005_16_78_CT_lung_nodule.png,"(512, 512, 133)",140,"(790, 248, 13, 13)",5
test,LIDC-IDRI-0005_16_79_CT_lung_nodule.png,"(512, 512, 133)",112,"(810, 618, 11, 11)",4
test,LIDC-IDRI-0005_16_80_CT_lung_nodule.png,"(512, 512, 133)",280,"(806, 618, 19, 17)",10
test,LIDC-IDRI-0005_16_81_CT_lung_nodule.png,"(512, 512, 133)",164,"(806, 618, 15, 15)",5
train,LIDC-IDRI-0006_17_68_CT_lung_nodule.png,"(512, 512, 133)",188,"(658, 776, 17, 15)",4
train,LIDC-IDRI-0006_17_83_CT_lung_nodule.png,"(512, 512, 133)",260,"(704, 730, 15, 23)",6
train,LIDC-IDRI-0006_17_84_CT_lung_nodule.png,"(512, 512, 133)",384,"(704, 730, 21, 23)",10
train,LIDC-IDRI-0007_18_102_CT_lung_nodule.png,"(512, 512, 145)",320,"(536, 384, 33, 43)",1
train,LIDC-IDRI-0007_18_103_CT_lung_nodule.png,"(512, 512, 145)",1008,"(538, 372, 41, 47)",3
train,LIDC-IDRI-0007_18_104_CT_lung_nodule.png,"(512, 512, 145)",1660,"(542, 366, 51, 59)",6
train,LIDC-IDRI-0007_18_105_CT_lung_nodule.png,"(512, 512, 145)",1584,"(546, 364, 55, 51)",5
train,LIDC-IDRI-0007_18_106_CT_lung_nodule.png,"(512, 512, 145)",2204,"(548, 358, 57, 65)",7
train,LIDC-IDRI-0007_18_107_CT_lung_nodule.png,"(512, 512, 145)",2184,"(554, 350, 47, 71)",7
train,LIDC-IDRI-0007_18_108_CT_lung_nodule.png,"(512, 512, 145)",2400,"(556, 350, 65, 73)",8
train,LIDC-IDRI-0007_18_109_CT_lung_nodule.png,"(512, 512, 145)",2756,"(560, 360, 67, 67)",10
train,LIDC-IDRI-0007_18_110_CT_lung_nodule.png,"(512, 512, 145)",2564,"(560, 360, 65, 65)",9
train,LIDC-IDRI-0007_18_111_CT_lung_nodule.png,"(512, 512, 145)",2112,"(564, 358, 61, 63)",7
train,LIDC-IDRI-0007_18_112_CT_lung_nodule.png,"(512, 512, 145)",1492,"(566, 360, 51, 53)",5
train,LIDC-IDRI-0008_19_70_CT_lung_nodule.png,"(512, 512, 133)",92,"(576, 240, 9, 13)",5
train,LIDC-IDRI-0008_19_71_CT_lung_nodule.png,"(512, 512, 133)",160,"(574, 238, 11, 15)",8
train,LIDC-IDRI-0008_19_88_CT_lung_nodule.png,"(512, 512, 133)",180,"(534, 728, 13, 19)",10
train,LIDC-IDRI-0008_19_89_CT_lung_nodule.png,"(512, 512, 133)",116,"(534, 730, 13, 15)",6
train,LIDC-IDRI-0010_21_93_CT_lung_nodule.png,"(512, 512, 277)",40,"(386, 688, 7, 7)",2
train,LIDC-IDRI-0010_21_94_CT_lung_nodule.png,"(512, 512, 277)",88,"(384, 686, 11, 9)",4
train,LIDC-IDRI-0010_21_95_CT_lung_nodule.png,"(512, 512, 277)",92,"(386, 684, 11, 13)",4
train,LIDC-IDRI-0010_21_208_CT_lung_nodule.png,"(512, 512, 277)",136,"(632, 594, 13, 11)",7
train,LIDC-IDRI-0010_21_209_CT_lung_nodule.png,"(512, 512, 277)",176,"(632, 594, 15, 15)",9
train,LIDC-IDRI-0010_21_210_CT_lung_nodule.png,"(512, 512, 277)",192,"(634, 594, 17, 13)",10
train,LIDC-IDRI-0010_21_211_CT_lung_nodule.png,"(512, 512, 277)",188,"(632, 592, 17, 15)",9
train,LIDC-IDRI-0011_22_27_CT_lung_nodule.png,"(512, 512, 128)",148,"(656, 216, 13, 11)",2
train,LIDC-IDRI-0011_22_28_CT_lung_nodule.png,"(512, 512, 128)",284,"(654, 214, 19, 17)",4
train,LIDC-IDRI-0011_22_29_CT_lung_nodule.png,"(512, 512, 128)",304,"(652, 212, 21, 19)",4
train,LIDC-IDRI-0011_22_30_CT_lung_nodule.png,"(512, 512, 128)",208,"(654, 214, 17, 13)",3
train,LIDC-IDRI-0011_22_35_CT_lung_nodule.png,"(512, 512, 128)",64,"(542, 710, 7, 7)",1
train,LIDC-IDRI-0011_22_58_CT_lung_nodule.png,"(512, 512, 128)",184,"(292, 286, 91, 519)",2
train,LIDC-IDRI-0011_22_59_CT_lung_nodule.png,"(512, 512, 128)",172,"(294, 286, 91, 519)",2
train,LIDC-IDRI-0011_22_103_CT_lung_nodule.png,"(512, 512, 128)",588,"(396, 296, 251, 83)",9
train,LIDC-IDRI-0011_22_104_CT_lung_nodule.png,"(512, 512, 128)",640,"(394, 296, 255, 85)",10
train,LIDC-IDRI-0011_22_105_CT_lung_nodule.png,"(512, 512, 128)",508,"(394, 304, 253, 77)",7
train,LIDC-IDRI-0011_22_106_CT_lung_nodule.png,"(512, 512, 128)",324,"(628, 306, 13, 31)",5
train,LIDC-IDRI-0011_22_107_CT_lung_nodule.png,"(512, 512, 128)",64,"(632, 316, 7, 15)",1
train,LIDC-IDRI-0012_23_44_CT_lung_nodule.png,"(512, 512, 128)",84,"(406, 266, 11, 9)",1
train,LIDC-IDRI-0012_23_45_CT_lung_nodule.png,"(512, 512, 128)",112,"(404, 266, 13, 11)",1
train,LIDC-IDRI-0012_23_52_CT_lung_nodule.png,"(512, 512, 128)",116,"(428, 774, 11, 11)",1
train,LIDC-IDRI-0012_23_53_CT_lung_nodule.png,"(512, 512, 128)",184,"(424, 774, 15, 13)",2
train,LIDC-IDRI-0012_23_54_CT_lung_nodule.png,"(512, 512, 128)",76,"(426, 776, 11, 9)",1
train,LIDC-IDRI-0012_23_57_CT_lung_nodule.png,"(512, 512, 128)",120,"(728, 324, 11, 11)",1
train,LIDC-IDRI-0012_23_62_CT_lung_nodule.png,"(512, 512, 128)",436,"(578, 762, 23, 23)",6
train,LIDC-IDRI-0012_23_63_CT_lung_nodule.png,"(512, 512, 128)",628,"(578, 760, 27, 29)",9
train,LIDC-IDRI-0012_23_64_CT_lung_nodule.png,"(512, 512, 128)",688,"(578, 760, 29, 27)",10
train,LIDC-IDRI-0012_23_65_CT_lung_nodule.png,"(512, 512, 128)",580,"(340, 314, 269, 471)",8
train,LIDC-IDRI-0012_23_66_CT_lung_nodule.png,"(512, 512, 128)",360,"(338, 310, 263, 465)",5
train,LIDC-IDRI-0012_23_67_CT_lung_nodule.png,"(512, 512, 128)",236,"(340, 314, 101, 423)",3
train,LIDC-IDRI-0012_23_68_CT_lung_nodule.png,"(512, 512, 128)",100,"(428, 726, 11, 9)",1
train,LIDC-IDRI-0012_23_70_CT_lung_nodule.png,"(512, 512, 128)",116,"(396, 622, 9, 13)",1
train,LIDC-IDRI-0012_23_71_CT_lung_nodule.png,"(512, 512, 128)",224,"(392, 620, 15, 17)",3
train,LIDC-IDRI-0012_23_72_CT_lung_nodule.png,"(512, 512, 128)",196,"(392, 620, 13, 15)",2
train,LIDC-IDRI-0012_23_77_CT_lung_nodule.png,"(512, 512, 128)",172,"(370, 714, 13, 15)",2
train,LIDC-IDRI-0012_23_78_CT_lung_nodule.png,"(512, 512, 128)",356,"(370, 662, 25, 69)",5
train,LIDC-IDRI-0012_23_79_CT_lung_nodule.png,"(512, 512, 128)",452,"(336, 644, 61, 87)",6
train,LIDC-IDRI-0012_23_80_CT_lung_nodule.png,"(512, 512, 128)",72,"(342, 648, 51, 27)",1
train,LIDC-IDRI-0013_24_82_CT_lung_nodule.png,"(512, 512, 125)",204,"(356, 340, 21, 19)",1
train,LIDC-IDRI-0013_24_83_CT_lung_nodule.png,"(512, 512, 125)",596,"(350, 340, 25, 31)",3
train,LIDC-IDRI-0013_24_84_CT_lung_nodule.png,"(512, 512, 125)",552,"(350, 342, 25, 31)",3
train,LIDC-IDRI-0013_24_85_CT_lung_nodule.png,"(512, 512, 125)",472,"(354, 346, 23, 25)",2
train,LIDC-IDRI-0013_24_86_CT_lung_nodule.png,"(512, 512, 125)",172,"(288, 386, 15, 17)",1
train,LIDC-IDRI-0013_24_87_CT_lung_nodule.png,"(512, 512, 125)",400,"(270, 386, 31, 19)",2
train,LIDC-IDRI-0013_24_88_CT_lung_nodule.png,"(512, 512, 125)",612,"(268, 380, 31, 35)",3
train,LIDC-IDRI-0013_24_89_CT_lung_nodule.png,"(512, 512, 125)",1244,"(268, 366, 33, 61)",7
train,LIDC-IDRI-0013_24_90_CT_lung_nodule.png,"(512, 512, 125)",1624,"(268, 346, 41, 83)",10
train,LIDC-IDRI-0013_24_91_CT_lung_nodule.png,"(512, 512, 125)",1556,"(266, 350, 47, 55)",9
train,LIDC-IDRI-0013_24_92_CT_lung_nodule.png,"(512, 512, 125)",1384,"(268, 348, 47, 55)",8
train,LIDC-IDRI-0013_24_93_CT_lung_nodule.png,"(512, 512, 125)",932,"(276, 350, 37, 43)",5
train,LIDC-IDRI-0013_24_94_CT_lung_nodule.png,"(512, 512, 125)",388,"(290, 358, 17, 29)",2
test,LIDC-IDRI-0014_25_71_CT_lung_nodule.png,"(512, 512, 114)",240,"(540, 708, 19, 17)",1
test,LIDC-IDRI-0014_25_72_CT_lung_nodule.png,"(512, 512, 114)",820,"(536, 700, 29, 31)",5
test,LIDC-IDRI-0014_25_73_CT_lung_nodule.png,"(512, 512, 114)",1272,"(534, 696, 37, 39)",8
test,LIDC-IDRI-0014_25_74_CT_lung_nodule.png,"(512, 512, 114)",1472,"(534, 692, 39, 47)",10
test,LIDC-IDRI-0014_25_75_CT_lung_nodule.png,"(512, 512, 114)",1052,"(536, 692, 33, 41)",7
test,LIDC-IDRI-0014_25_76_CT_lung_nodule.png,"(512, 512, 114)",512,"(540, 696, 25, 27)",3
test,LIDC-IDRI-0015_26_171_CT_lung_nodule.png,"(512, 512, 209)",768,"(502, 618, 25, 37)",3
test,LIDC-IDRI-0015_26_172_CT_lung_nodule.png,"(512, 512, 209)",824,"(504, 614, 31, 39)",3
test,LIDC-IDRI-0015_26_173_CT_lung_nodule.png,"(512, 512, 209)",932,"(502, 612, 33, 43)",4
test,LIDC-IDRI-0015_26_174_CT_lung_nodule.png,"(512, 512, 209)",1064,"(502, 610, 33, 47)",5
test,LIDC-IDRI-0015_26_175_CT_lung_nodule.png,"(512, 512, 209)",1320,"(498, 608, 37, 51)",6
test,LIDC-IDRI-0015_26_176_CT_lung_nodule.png,"(512, 512, 209)",1508,"(490, 600, 45, 59)",7
test,LIDC-IDRI-0015_26_177_CT_lung_nodule.png,"(512, 512, 209)",1608,"(490, 594, 39, 63)",7
test,LIDC-IDRI-0015_26_178_CT_lung_nodule.png,"(512, 512, 209)",1900,"(488, 594, 41, 61)",8
test,LIDC-IDRI-0015_26_179_CT_lung_nodule.png,"(512, 512, 209)",2012,"(484, 594, 45, 61)",9
test,LIDC-IDRI-0015_26_180_CT_lung_nodule.png,"(512, 512, 209)",2124,"(478, 594, 53, 61)",10
test,LIDC-IDRI-0015_26_181_CT_lung_nodule.png,"(512, 512, 209)",1876,"(480, 602, 49, 53)",8
test,LIDC-IDRI-0015_26_182_CT_lung_nodule.png,"(512, 512, 209)",1484,"(482, 610, 41, 43)",6
test,LIDC-IDRI-0015_26_183_CT_lung_nodule.png,"(512, 512, 209)",1240,"(482, 612, 39, 41)",5
test,LIDC-IDRI-0015_26_184_CT_lung_nodule.png,"(512, 512, 209)",1112,"(482, 620, 39, 35)",5
test,LIDC-IDRI-0015_26_185_CT_lung_nodule.png,"(512, 512, 209)",1272,"(478, 622, 45, 37)",5
train,LIDC-IDRI-0016_27_72_CT_lung_nodule.png,"(512, 512, 141)",224,"(358, 858, 19, 15)",1
train,LIDC-IDRI-0016_27_73_CT_lung_nodule.png,"(512, 512, 141)",1312,"(338, 850, 45, 45)",7
train,LIDC-IDRI-0016_27_74_CT_lung_nodule.png,"(512, 512, 141)",1752,"(340, 848, 43, 53)",10
train,LIDC-IDRI-0016_27_75_CT_lung_nodule.png,"(512, 512, 141)",1240,"(346, 862, 37, 39)",7
train,LIDC-IDRI-0016_27_76_CT_lung_nodule.png,"(512, 512, 141)",960,"(346, 866, 39, 33)",5
train,LIDC-IDRI-0016_27_79_CT_lung_nodule.png,"(512, 512, 141)",320,"(468, 840, 19, 21)",1
train,LIDC-IDRI-0016_27_80_CT_lung_nodule.png,"(512, 512, 141)",760,"(462, 834, 31, 31)",4
train,LIDC-IDRI-0016_27_81_CT_lung_nodule.png,"(512, 512, 141)",856,"(464, 834, 35, 33)",4
train,LIDC-IDRI-0016_27_82_CT_lung_nodule.png,"(512, 512, 141)",420,"(470, 836, 25, 29)",2
train,LIDC-IDRI-0016_27_95_CT_lung_nodule.png,"(512, 512, 141)",196,"(384, 748, 13, 17)",1
train,LIDC-IDRI-0016_27_96_CT_lung_nodule.png,"(512, 512, 141)",356,"(380, 746, 19, 23)",2
train,LIDC-IDRI-0016_27_97_CT_lung_nodule.png,"(512, 512, 141)",308,"(380, 746, 17, 25)",1
