split,fname,original_shape,mask_area,mask_bbox
train,covid_1049_X-Ray_chest_COVID-19+infection.png,"(224, 224)",92991,"(288, 110, 378, 808)"
train,covid_1051_X-Ray_chest_COVID-19+infection.png,"(224, 224)",176094,"(146, 23, 584, 959)"
train,covid_1052_X-Ray_chest_COVID-19+infection.png,"(224, 224)",62045,"(105, 288, 397, 525)"
train,covid_1053_X-Ray_chest_COVID-19+infection.png,"(224, 224)",171387,"(160, 187, 735, 667)"
train,covid_1054_X-Ray_chest_COVID-19+infection.png,"(224, 224)",140066,"(114, 37, 511, 762)"
train,covid_1055_X-Ray_chest_COVID-19+infection.png,"(224, 224)",140912,"(9, 146, 616, 607)"
train,covid_1058_X-Ray_chest_COVID-19+infection.png,"(224, 224)",58198,"(567, 119, 282, 634)"
train,covid_1059_X-Ray_chest_COVID-19+infection.png,"(224, 224)",237021,"(206, 46, 689, 945)"
train,covid_106_X-Ray_chest_COVID-19+infection.png,"(224, 224)",241440,"(73, 155, 744, 635)"
train,covid_1060_X-Ray_chest_COVID-19+infection.png,"(224, 224)",170835,"(247, 50, 643, 667)"
train,covid_1061_X-Ray_chest_COVID-19+infection.png,"(224, 224)",204217,"(133, 96, 639, 831)"
train,covid_1062_X-Ray_chest_COVID-19+infection.png,"(224, 224)",217649,"(23, 64, 845, 959)"
train,covid_1063_X-Ray_chest_COVID-19+infection.png,"(224, 224)",138786,"(256, 210, 561, 594)"
train,covid_1065_X-Ray_chest_COVID-19+infection.png,"(224, 224)",50340,"(366, 160, 346, 694)"
train,covid_1066_X-Ray_chest_COVID-19+infection.png,"(224, 224)",125043,"(155, 224, 498, 671)"
train,covid_1068_X-Ray_chest_COVID-19+infection.png,"(224, 224)",275075,"(110, 105, 735, 849)"
train,covid_1069_X-Ray_chest_COVID-19+infection.png,"(224, 224)",303313,"(151, 242, 744, 726)"
train,covid_107_X-Ray_chest_COVID-19+infection.png,"(224, 224)",296110,"(105, 50, 822, 959)"
train,covid_1070_X-Ray_chest_COVID-19+infection.png,"(224, 224)",99542,"(352, 119, 438, 694)"
train,covid_1071_X-Ray_chest_COVID-19+infection.png,"(224, 224)",232564,"(146, 55, 566, 849)"
train,covid_1072_X-Ray_chest_COVID-19+infection.png,"(224, 224)",61920,"(224, 87, 397, 721)"
train,covid_1074_X-Ray_chest_COVID-19+infection.png,"(224, 224)",160187,"(101, 73, 643, 836)"
train,covid_1075_X-Ray_chest_COVID-19+infection.png,"(224, 224)",29251,"(471, 745, 301, 173)"
train,covid_1078_X-Ray_chest_COVID-19+infection.png,"(224, 224)",317982,"(69, 215, 908, 753)"
train,covid_108_X-Ray_chest_COVID-19+infection.png,"(224, 224)",45257,"(384, 581, 392, 291)"
train,covid_1081_X-Ray_chest_COVID-19+infection.png,"(224, 224)",160076,"(128, 197, 548, 712)"
train,covid_1087_X-Ray_chest_COVID-19+infection.png,"(224, 224)",227516,"(37, 0, 858, 996)"
train,covid_1088_X-Ray_chest_COVID-19+infection.png,"(224, 224)",73309,"(416, 110, 346, 799)"
train,covid_109_X-Ray_chest_COVID-19+infection.png,"(224, 224)",243648,"(82, 5, 580, 940)"
train,covid_1090_X-Ray_chest_COVID-19+infection.png,"(224, 224)",120713,"(215, 224, 520, 726)"
train,covid_1091_X-Ray_chest_COVID-19+infection.png,"(224, 224)",354432,"(128, 23, 762, 1000)"
train,covid_1092_X-Ray_chest_COVID-19+infection.png,"(224, 224)",73277,"(329, 169, 511, 630)"
train,covid_1094_X-Ray_chest_COVID-19+infection.png,"(224, 224)",77287,"(485, 174, 378, 758)"
train,covid_1095_X-Ray_chest_COVID-19+infection.png,"(224, 224)",420681,"(87, 82, 863, 909)"
train,covid_1098_X-Ray_chest_COVID-19+infection.png,"(224, 224)",117749,"(261, 82, 620, 744)"
train,covid_11_X-Ray_chest_COVID-19+infection.png,"(224, 224)",78730,"(370, 73, 374, 886)"
train,covid_1100_X-Ray_chest_COVID-19+infection.png,"(224, 224)",89070,"(315, 201, 452, 676)"
train,covid_1101_X-Ray_chest_COVID-19+infection.png,"(224, 224)",64062,"(347, 219, 310, 749)"
train,covid_1102_X-Ray_chest_COVID-19+infection.png,"(224, 224)",29270,"(370, 293, 210, 556)"
train,covid_1103_X-Ray_chest_COVID-19+infection.png,"(224, 224)",312407,"(119, 142, 845, 790)"
train,covid_1106_X-Ray_chest_COVID-19+infection.png,"(224, 224)",106751,"(402, 78, 520, 771)"
train,covid_1107_X-Ray_chest_COVID-19+infection.png,"(224, 224)",60742,"(498, 46, 402, 936)"
train,covid_1109_X-Ray_chest_COVID-19+infection.png,"(224, 224)",486567,"(32, 9, 922, 891)"
train,covid_111_X-Ray_chest_COVID-19+infection.png,"(224, 224)",40575,"(114, 544, 283, 246)"
train,covid_1110_X-Ray_chest_COVID-19+infection.png,"(224, 224)",92753,"(311, 165, 374, 671)"
train,covid_1112_X-Ray_chest_COVID-19+infection.png,"(224, 224)",170844,"(114, 187, 626, 649)"
train,covid_1113_X-Ray_chest_COVID-19+infection.png,"(224, 224)",241577,"(151, 96, 698, 877)"
train,covid_1114_X-Ray_chest_COVID-19+infection.png,"(224, 224)",57578,"(457, 105, 237, 740)"
train,covid_1115_X-Ray_chest_COVID-19+infection.png,"(224, 224)",301926,"(87, 23, 863, 936)"
train,covid_1118_X-Ray_chest_COVID-19+infection.png,"(224, 224)",33776,"(507, 105, 274, 319)"
train,covid_112_X-Ray_chest_COVID-19+infection.png,"(224, 224)",68975,"(576, 146, 324, 694)"
train,covid_1120_X-Ray_chest_COVID-19+infection.png,"(224, 224)",455596,"(41, 46, 932, 936)"
train,covid_1121_X-Ray_chest_COVID-19+infection.png,"(224, 224)",21704,"(512, 311, 228, 173)"
train,covid_1127_X-Ray_chest_COVID-19+infection.png,"(224, 224)",67834,"(443, 155, 333, 767)"
train,covid_1128_X-Ray_chest_COVID-19+infection.png,"(224, 224)",28903,"(306, 197, 278, 195)"
train,covid_1130_X-Ray_chest_COVID-19+infection.png,"(224, 224)",129555,"(160, 146, 703, 621)"
train,covid_1133_X-Ray_chest_COVID-19+infection.png,"(224, 224)",40486,"(466, 64, 232, 278)"
train,covid_1136_X-Ray_chest_COVID-19+infection.png,"(224, 224)",291844,"(114, 50, 808, 776)"
train,covid_1137_X-Ray_chest_COVID-19+infection.png,"(224, 224)",107980,"(485, 270, 437, 753)"
train,covid_1138_X-Ray_chest_COVID-19+infection.png,"(224, 224)",88432,"(224, 165, 369, 725)"
train,covid_114_X-Ray_chest_COVID-19+infection.png,"(224, 224)",57029,"(411, 347, 347, 580)"
train,covid_1140_X-Ray_chest_COVID-19+infection.png,"(224, 224)",105048,"(101, 151, 460, 493)"
train,covid_1142_X-Ray_chest_COVID-19+infection.png,"(224, 224)",206673,"(197, 155, 780, 790)"
train,covid_1143_X-Ray_chest_COVID-19+infection.png,"(224, 224)",198893,"(137, 91, 657, 722)"
train,covid_1145_X-Ray_chest_COVID-19+infection.png,"(224, 224)",190725,"(78, 9, 630, 845)"
train,covid_1147_X-Ray_chest_COVID-19+infection.png,"(224, 224)",120990,"(105, 142, 529, 593)"
train,covid_1148_X-Ray_chest_COVID-19+infection.png,"(224, 224)",94597,"(73, 160, 529, 662)"
train,covid_1149_X-Ray_chest_COVID-19+infection.png,"(224, 224)",8545,"(443, 142, 237, 58)"
train,covid_115_X-Ray_chest_COVID-19+infection.png,"(224, 224)",268041,"(0, 0, 671, 712)"
train,covid_1150_X-Ray_chest_COVID-19+infection.png,"(224, 224)",301586,"(96, 64, 785, 909)"
train,covid_1153_X-Ray_chest_COVID-19+infection.png,"(224, 224)",64452,"(210, 55, 461, 227)"
train,covid_1154_X-Ray_chest_COVID-19+infection.png,"(224, 224)",93670,"(425, 55, 406, 758)"
train,covid_1155_X-Ray_chest_COVID-19+infection.png,"(224, 224)",179615,"(87, 46, 666, 822)"
train,covid_1156_X-Ray_chest_COVID-19+infection.png,"(224, 224)",185890,"(5, 101, 904, 917)"
train,covid_1157_X-Ray_chest_COVID-19+infection.png,"(224, 224)",130571,"(325, 59, 561, 905)"
train,covid_1158_X-Ray_chest_COVID-19+infection.png,"(224, 224)",86733,"(288, 146, 484, 580)"
train,covid_116_X-Ray_chest_COVID-19+infection.png,"(224, 224)",431065,"(0, 18, 826, 991)"
train,covid_1160_X-Ray_chest_COVID-19+infection.png,"(224, 224)",50029,"(389, 293, 309, 584)"
train,covid_1162_X-Ray_chest_COVID-19+infection.png,"(224, 224)",81407,"(155, 119, 612, 899)"
train,covid_1163_X-Ray_chest_COVID-19+infection.png,"(224, 224)",172087,"(50, 64, 804, 913)"
train,covid_1164_X-Ray_chest_COVID-19+infection.png,"(224, 224)",103775,"(201, 256, 475, 561)"
train,covid_1166_X-Ray_chest_COVID-19+infection.png,"(224, 224)",108881,"(119, 128, 598, 470)"
train,covid_1167_X-Ray_chest_COVID-19+infection.png,"(224, 224)",166607,"(274, 82, 580, 790)"
train,covid_1168_X-Ray_chest_COVID-19+infection.png,"(224, 224)",405387,"(73, 27, 822, 932)"
train,covid_1169_X-Ray_chest_COVID-19+infection.png,"(224, 224)",65888,"(302, 160, 332, 726)"
train,covid_1170_X-Ray_chest_COVID-19+infection.png,"(224, 224)",149963,"(416, 101, 557, 835)"
train,covid_1171_X-Ray_chest_COVID-19+infection.png,"(224, 224)",227763,"(201, 128, 662, 799)"
train,covid_1172_X-Ray_chest_COVID-19+infection.png,"(224, 224)",123816,"(169, 256, 415, 634)"
train,covid_1175_X-Ray_chest_COVID-19+infection.png,"(224, 224)",61997,"(421, 165, 355, 808)"
train,covid_1176_X-Ray_chest_COVID-19+infection.png,"(224, 224)",165868,"(9, 0, 667, 680)"
train,covid_1177_X-Ray_chest_COVID-19+infection.png,"(224, 224)",312386,"(9, 91, 689, 927)"
train,covid_1178_X-Ray_chest_COVID-19+infection.png,"(224, 224)",5116,"(503, 736, 72, 104)"
train,covid_118_X-Ray_chest_COVID-19+infection.png,"(224, 224)",165925,"(87, 274, 717, 658)"
train,covid_1180_X-Ray_chest_COVID-19+infection.png,"(224, 224)",313732,"(293, 165, 730, 821)"
train,covid_1181_X-Ray_chest_COVID-19+infection.png,"(224, 224)",14713,"(398, 590, 195, 150)"
train,covid_1182_X-Ray_chest_COVID-19+infection.png,"(224, 224)",205137,"(165, 41, 584, 977)"
train,covid_1183_X-Ray_chest_COVID-19+infection.png,"(224, 224)",180257,"(87, 101, 584, 675)"
train,covid_1184_X-Ray_chest_COVID-19+infection.png,"(224, 224)",194801,"(169, 123, 639, 626)"
train,covid_1185_X-Ray_chest_COVID-19+infection.png,"(224, 224)",137374,"(101, 192, 552, 703)"
train,covid_1187_X-Ray_chest_COVID-19+infection.png,"(224, 224)",23900,"(393, 192, 283, 676)"
train,covid_1188_X-Ray_chest_COVID-19+infection.png,"(224, 224)",146876,"(320, 96, 506, 918)"
train,covid_1189_X-Ray_chest_COVID-19+infection.png,"(224, 224)",312032,"(46, 14, 812, 982)"
train,covid_1190_X-Ray_chest_COVID-19+infection.png,"(224, 224)",178897,"(137, 146, 575, 754)"
train,covid_1192_X-Ray_chest_COVID-19+infection.png,"(224, 224)",57340,"(306, 123, 447, 836)"
train,covid_1194_X-Ray_chest_COVID-19+infection.png,"(224, 224)",246884,"(265, 101, 717, 735)"
train,covid_1196_X-Ray_chest_COVID-19+infection.png,"(224, 224)",115337,"(123, 210, 630, 763)"
train,covid_1197_X-Ray_chest_COVID-19+infection.png,"(224, 224)",167273,"(352, 142, 625, 753)"
train,covid_1198_X-Ray_chest_COVID-19+infection.png,"(224, 224)",498103,"(41, 0, 945, 968)"
train,covid_12_X-Ray_chest_COVID-19+infection.png,"(224, 224)",22025,"(526, 78, 200, 278)"
train,covid_120_X-Ray_chest_COVID-19+infection.png,"(224, 224)",444289,"(96, 0, 927, 977)"
train,covid_1200_X-Ray_chest_COVID-19+infection.png,"(224, 224)",210400,"(178, 0, 626, 721)"
train,covid_1201_X-Ray_chest_COVID-19+infection.png,"(224, 224)",20079,"(640, 786, 269, 132)"
train,covid_1203_X-Ray_chest_COVID-19+infection.png,"(224, 224)",132337,"(357, 224, 488, 666)"
train,covid_1204_X-Ray_chest_COVID-19+infection.png,"(224, 224)",263239,"(146, 165, 744, 812)"
train,covid_1205_X-Ray_chest_COVID-19+infection.png,"(224, 224)",73687,"(283, 169, 489, 785)"
train,covid_1207_X-Ray_chest_COVID-19+infection.png,"(224, 224)",64942,"(256, 160, 502, 708)"
train,covid_1208_X-Ray_chest_COVID-19+infection.png,"(224, 224)",78230,"(411, 110, 406, 680)"
train,covid_121_X-Ray_chest_COVID-19+infection.png,"(224, 224)",168924,"(110, 41, 675, 735)"
train,covid_1210_X-Ray_chest_COVID-19+infection.png,"(224, 224)",114193,"(137, 279, 502, 538)"
train,covid_1211_X-Ray_chest_COVID-19+infection.png,"(224, 224)",73279,"(297, 174, 319, 689)"
train,covid_1212_X-Ray_chest_COVID-19+infection.png,"(224, 224)",146068,"(165, 91, 634, 772)"
train,covid_1213_X-Ray_chest_COVID-19+infection.png,"(224, 224)",166899,"(128, 123, 644, 795)"
train,covid_1214_X-Ray_chest_COVID-19+infection.png,"(224, 224)",207706,"(146, 41, 639, 680)"
train,covid_1215_X-Ray_chest_COVID-19+infection.png,"(224, 224)",64716,"(480, 69, 424, 762)"
train,covid_1216_X-Ray_chest_COVID-19+infection.png,"(224, 224)",72319,"(462, 187, 346, 790)"
train,covid_1217_X-Ray_chest_COVID-19+infection.png,"(224, 224)",181542,"(210, 146, 539, 808)"
train,covid_1218_X-Ray_chest_COVID-19+infection.png,"(224, 224)",189813,"(123, 261, 735, 671)"
train,covid_1221_X-Ray_chest_COVID-19+infection.png,"(224, 224)",45830,"(293, 187, 241, 617)"
train,covid_1222_X-Ray_chest_COVID-19+infection.png,"(224, 224)",213192,"(146, 146, 690, 781)"
train,covid_1223_X-Ray_chest_COVID-19+infection.png,"(224, 224)",340040,"(55, 32, 744, 922)"
train,covid_1224_X-Ray_chest_COVID-19+infection.png,"(224, 224)",258032,"(101, 247, 689, 749)"
train,covid_1225_X-Ray_chest_COVID-19+infection.png,"(224, 224)",134624,"(206, 137, 566, 685)"
train,covid_1226_X-Ray_chest_COVID-19+infection.png,"(224, 224)",251750,"(59, 82, 676, 868)"
train,covid_1229_X-Ray_chest_COVID-19+infection.png,"(224, 224)",455058,"(64, 9, 808, 895)"
train,covid_123_X-Ray_chest_COVID-19+infection.png,"(224, 224)",71246,"(457, 165, 356, 771)"
train,covid_1231_X-Ray_chest_COVID-19+infection.png,"(224, 224)",168543,"(265, 215, 598, 671)"
train,covid_1234_X-Ray_chest_COVID-19+infection.png,"(224, 224)",73082,"(256, 5, 447, 355)"
train,covid_1235_X-Ray_chest_COVID-19+infection.png,"(224, 224)",76968,"(137, 229, 465, 570)"
train,covid_1236_X-Ray_chest_COVID-19+infection.png,"(224, 224)",80670,"(201, 114, 497, 722)"
train,covid_1238_X-Ray_chest_COVID-19+infection.png,"(224, 224)",11839,"(430, 722, 159, 114)"
train,covid_1239_X-Ray_chest_COVID-19+infection.png,"(224, 224)",73595,"(402, 50, 434, 383)"
train,covid_124_X-Ray_chest_COVID-19+infection.png,"(224, 224)",108185,"(101, 18, 479, 895)"
train,covid_1240_X-Ray_chest_COVID-19+infection.png,"(224, 224)",175199,"(50, 91, 607, 726)"
train,covid_1241_X-Ray_chest_COVID-19+infection.png,"(224, 224)",119136,"(64, 229, 557, 707)"
train,covid_1243_X-Ray_chest_COVID-19+infection.png,"(224, 224)",177484,"(210, 178, 694, 703)"
train,covid_1247_X-Ray_chest_COVID-19+infection.png,"(224, 224)",53148,"(517, 215, 273, 776)"
train,covid_1248_X-Ray_chest_COVID-19+infection.png,"(224, 224)",363093,"(59, 64, 955, 922)"
train,covid_1249_X-Ray_chest_COVID-19+infection.png,"(224, 224)",8596,"(453, 750, 140, 90)"
train,covid_125_X-Ray_chest_COVID-19+infection.png,"(224, 224)",16466,"(498, 151, 232, 259)"
train,covid_1250_X-Ray_chest_COVID-19+infection.png,"(224, 224)",198043,"(41, 96, 671, 749)"
train,covid_1252_X-Ray_chest_COVID-19+infection.png,"(224, 224)",70079,"(443, 133, 406, 264)"
train,covid_1253_X-Ray_chest_COVID-19+infection.png,"(224, 224)",161002,"(279, 101, 506, 730)"
train,covid_1254_X-Ray_chest_COVID-19+infection.png,"(224, 224)",385980,"(87, 23, 822, 982)"
train,covid_1255_X-Ray_chest_COVID-19+infection.png,"(224, 224)",406910,"(69, 32, 826, 959)"
train,covid_1258_X-Ray_chest_COVID-19+infection.png,"(224, 224)",199445,"(151, 32, 703, 840)"
train,covid_1259_X-Ray_chest_COVID-19+infection.png,"(224, 224)",103012,"(411, 169, 475, 671)"
train,covid_126_X-Ray_chest_COVID-19+infection.png,"(224, 224)",106612,"(201, 151, 447, 634)"
train,covid_1260_X-Ray_chest_COVID-19+infection.png,"(224, 224)",94936,"(306, 123, 488, 667)"
train,covid_1261_X-Ray_chest_COVID-19+infection.png,"(224, 224)",98141,"(55, 165, 694, 730)"
train,covid_1262_X-Ray_chest_COVID-19+infection.png,"(224, 224)",189194,"(119, 133, 515, 863)"
train,covid_1264_X-Ray_chest_COVID-19+infection.png,"(224, 224)",121182,"(261, 123, 588, 795)"
train,covid_1265_X-Ray_chest_COVID-19+infection.png,"(224, 224)",397872,"(91, 5, 827, 1000)"
train,covid_1266_X-Ray_chest_COVID-19+infection.png,"(224, 224)",46142,"(475, 137, 351, 721)"
train,covid_1267_X-Ray_chest_COVID-19+infection.png,"(224, 224)",114717,"(379, 238, 493, 730)"
train,covid_1269_X-Ray_chest_COVID-19+infection.png,"(224, 224)",565535,"(0, 14, 1023, 1009)"
train,covid_127_X-Ray_chest_COVID-19+infection.png,"(224, 224)",83845,"(110, 297, 598, 580)"
train,covid_1274_X-Ray_chest_COVID-19+infection.png,"(224, 224)",106115,"(261, 247, 483, 598)"
train,covid_1276_X-Ray_chest_COVID-19+infection.png,"(224, 224)",342431,"(23, 0, 872, 986)"
train,covid_1277_X-Ray_chest_COVID-19+infection.png,"(224, 224)",262115,"(69, 82, 643, 941)"
train,covid_1279_X-Ray_chest_COVID-19+infection.png,"(224, 224)",151175,"(320, 91, 593, 822)"
train,covid_128_X-Ray_chest_COVID-19+infection.png,"(224, 224)",126503,"(114, 146, 475, 726)"
train,covid_1281_X-Ray_chest_COVID-19+infection.png,"(224, 224)",18740,"(411, 754, 292, 123)"
train,covid_1284_X-Ray_chest_COVID-19+infection.png,"(224, 224)",248714,"(69, 146, 707, 808)"
train,covid_1285_X-Ray_chest_COVID-19+infection.png,"(224, 224)",298129,"(160, 0, 753, 932)"
train,covid_1288_X-Ray_chest_COVID-19+infection.png,"(224, 224)",113703,"(183, 247, 607, 689)"
train,covid_1289_X-Ray_chest_COVID-19+infection.png,"(224, 224)",14375,"(544, 114, 191, 232)"
train,covid_129_X-Ray_chest_COVID-19+infection.png,"(224, 224)",23802,"(471, 169, 182, 200)"
train,covid_1290_X-Ray_chest_COVID-19+infection.png,"(224, 224)",185180,"(137, 128, 721, 799)"
train,covid_1291_X-Ray_chest_COVID-19+infection.png,"(224, 224)",10306,"(489, 782, 155, 127)"
train,covid_1295_X-Ray_chest_COVID-19+infection.png,"(224, 224)",14038,"(411, 713, 187, 150)"
train,covid_1297_X-Ray_chest_COVID-19+infection.png,"(224, 224)",42099,"(375, 681, 337, 209)"
train,covid_1298_X-Ray_chest_COVID-19+infection.png,"(224, 224)",73079,"(507, 146, 434, 658)"
train,covid_130_X-Ray_chest_COVID-19+infection.png,"(224, 224)",292119,"(142, 18, 698, 946)"
train,covid_1302_X-Ray_chest_COVID-19+infection.png,"(224, 224)",305789,"(133, 27, 785, 941)"
train,covid_1303_X-Ray_chest_COVID-19+infection.png,"(224, 224)",122618,"(105, 146, 543, 868)"
train,covid_1304_X-Ray_chest_COVID-19+infection.png,"(224, 224)",174756,"(238, 224, 607, 703)"
train,covid_1305_X-Ray_chest_COVID-19+infection.png,"(224, 224)",126087,"(101, 174, 634, 643)"
train,covid_1307_X-Ray_chest_COVID-19+infection.png,"(224, 224)",208847,"(78, 110, 652, 844)"
train,covid_1308_X-Ray_chest_COVID-19+infection.png,"(224, 224)",358089,"(69, 41, 785, 982)"
train,covid_1309_X-Ray_chest_COVID-19+infection.png,"(224, 224)",143574,"(512, 18, 502, 996)"
train,covid_131_X-Ray_chest_COVID-19+infection.png,"(224, 224)",309770,"(146, 37, 781, 917)"
train,covid_1310_X-Ray_chest_COVID-19+infection.png,"(224, 224)",245159,"(146, 197, 763, 648)"
train,covid_1312_X-Ray_chest_COVID-19+infection.png,"(224, 224)",173071,"(174, 110, 803, 849)"
train,covid_1314_X-Ray_chest_COVID-19+infection.png,"(224, 224)",63275,"(261, 133, 424, 666)"
train,covid_1316_X-Ray_chest_COVID-19+infection.png,"(224, 224)",71735,"(338, 151, 360, 776)"
train,covid_1318_X-Ray_chest_COVID-19+infection.png,"(224, 224)",53459,"(434, 192, 246, 644)"
train,covid_1319_X-Ray_chest_COVID-19+infection.png,"(224, 224)",34083,"(375, 251, 287, 246)"
train,covid_132_X-Ray_chest_COVID-19+infection.png,"(224, 224)",300492,"(174, 0, 726, 941)"
train,covid_1320_X-Ray_chest_COVID-19+infection.png,"(224, 224)",164249,"(78, 174, 497, 620)"
train,covid_1321_X-Ray_chest_COVID-19+infection.png,"(224, 224)",182204,"(183, 114, 593, 763)"
train,covid_1324_X-Ray_chest_COVID-19+infection.png,"(224, 224)",126092,"(361, 27, 575, 767)"
train,covid_1325_X-Ray_chest_COVID-19+infection.png,"(224, 224)",501708,"(0, 0, 1018, 1023)"
train,covid_1328_X-Ray_chest_COVID-19+infection.png,"(224, 224)",141435,"(229, 169, 575, 607)"
train,covid_1329_X-Ray_chest_COVID-19+infection.png,"(224, 224)",163402,"(82, 41, 676, 913)"
train,covid_133_X-Ray_chest_COVID-19+infection.png,"(224, 224)",110438,"(379, 119, 447, 790)"
train,covid_1330_X-Ray_chest_COVID-19+infection.png,"(224, 224)",47894,"(425, 119, 328, 726)"
train,covid_1331_X-Ray_chest_COVID-19+infection.png,"(224, 224)",34122,"(494, 681, 337, 214)"
train,covid_1332_X-Ray_chest_COVID-19+infection.png,"(224, 224)",43894,"(201, 206, 283, 652)"
train,covid_1333_X-Ray_chest_COVID-19+infection.png,"(224, 224)",183367,"(411, 9, 612, 982)"
train,covid_1334_X-Ray_chest_COVID-19+infection.png,"(224, 224)",27977,"(398, 238, 278, 634)"
train,covid_1335_X-Ray_chest_COVID-19+infection.png,"(224, 224)",42127,"(302, 165, 360, 762)"
train,covid_1338_X-Ray_chest_COVID-19+infection.png,"(224, 224)",39901,"(407, 155, 250, 287)"
train,covid_1343_X-Ray_chest_COVID-19+infection.png,"(224, 224)",27026,"(357, 242, 204, 621)"
train,covid_1344_X-Ray_chest_COVID-19+infection.png,"(224, 224)",348676,"(64, 50, 808, 955)"
train,covid_1345_X-Ray_chest_COVID-19+infection.png,"(224, 224)",28405,"(471, 82, 374, 840)"
train,covid_1346_X-Ray_chest_COVID-19+infection.png,"(224, 224)",164640,"(338, 32, 630, 721)"
train,covid_135_X-Ray_chest_COVID-19+infection.png,"(224, 224)",255276,"(82, 238, 726, 707)"
train,covid_1350_X-Ray_chest_COVID-19+infection.png,"(224, 224)",226556,"(69, 197, 639, 735)"
train,covid_1351_X-Ray_chest_COVID-19+infection.png,"(224, 224)",108380,"(503, 91, 456, 681)"
train,covid_1352_X-Ray_chest_COVID-19+infection.png,"(224, 224)",379340,"(119, 50, 904, 936)"
train,covid_1354_X-Ray_chest_COVID-19+infection.png,"(224, 224)",188453,"(165, 169, 597, 712)"
train,covid_1355_X-Ray_chest_COVID-19+infection.png,"(224, 224)",214534,"(82, 41, 703, 753)"
