split,fname,original_shape,mask_area,mask_bbox,slice_ratio
split_0,8745574_80_CT_pelvis_uterus.png,"(512, 512)",10548,"(416, 448, 209, 77)",6
split_0,8745574_81_CT_pelvis_uterus.png,"(512, 512)",11084,"(398, 454, 227, 93)",7
split_0,8745574_82_CT_pelvis_uterus.png,"(512, 512)",11244,"(398, 460, 227, 93)",7
split_0,8745574_83_CT_pelvis_uterus.png,"(512, 512)",11536,"(398, 460, 227, 99)",7
split_0,8745574_84_CT_pelvis_uterus.png,"(512, 512)",10864,"(424, 460, 201, 81)",6
split_0,8745574_85_CT_pelvis_uterus.png,"(512, 512)",7080,"(440, 472, 137, 75)",4
split_0,8745574_86_CT_pelvis_uterus.png,"(512, 512)",7032,"(440, 472, 137, 81)",4
split_0,8745574_87_CT_pelvis_uterus.png,"(512, 512)",6668,"(440, 478, 121, 75)",4
split_0,8745574_88_CT_pelvis_uterus.png,"(512, 512)",6864,"(440, 478, 121, 87)",4
split_0,8745574_89_CT_pelvis_uterus.png,"(512, 512)",7328,"(432, 484, 129, 87)",4
split_0,8745574_90_CT_pelvis_uterus.png,"(512, 512)",7156,"(432, 484, 129, 81)",4
split_0,8745574_91_CT_pelvis_uterus.png,"(512, 512)",6404,"(432, 490, 119, 81)",4
split_0,8745574_92_CT_pelvis_uterus.png,"(512, 512)",6404,"(432, 490, 119, 81)",4
split_0,8745574_93_CT_pelvis_uterus.png,"(512, 512)",5800,"(440, 496, 111, 69)",3
split_0,8745574_94_CT_pelvis_uterus.png,"(512, 512)",4616,"(448, 496, 95, 63)",2
split_0,8745574_95_CT_pelvis_uterus.png,"(512, 512)",4192,"(456, 502, 95, 57)",2
split_0,8745574_96_CT_pelvis_uterus.png,"(512, 512)",3664,"(456, 502, 87, 57)",2
split_0,8745574_97_CT_pelvis_uterus.png,"(512, 512)",2188,"(470, 508, 57, 51)",1
split_0,3089528_51_CT_pelvis_uterus.png,"(512, 512)",4468,"(448, 480, 107, 63)",2
split_0,3089528_52_CT_pelvis_uterus.png,"(512, 512)",4792,"(440, 470, 123, 67)",2
split_0,3089528_53_CT_pelvis_uterus.png,"(512, 512)",5228,"(432, 464, 131, 73)",2
split_0,3089528_54_CT_pelvis_uterus.png,"(512, 512)",6072,"(422, 458, 149, 73)",3
split_0,3089528_55_CT_pelvis_uterus.png,"(512, 512)",6804,"(422, 442, 149, 89)",3
split_0,3089528_56_CT_pelvis_uterus.png,"(512, 512)",7644,"(422, 442, 149, 83)",3
split_0,3089528_57_CT_pelvis_uterus.png,"(512, 512)",10040,"(422, 418, 159, 101)",5
split_0,3089528_58_CT_pelvis_uterus.png,"(512, 512)",13324,"(414, 412, 167, 113)",6
split_0,3089528_59_CT_pelvis_uterus.png,"(512, 512)",14252,"(414, 408, 175, 111)",7
split_0,3089528_60_CT_pelvis_uterus.png,"(512, 512)",15152,"(414, 408, 175, 111)",7
split_0,3089528_61_CT_pelvis_uterus.png,"(512, 512)",16212,"(406, 408, 191, 111)",8
split_0,3089528_62_CT_pelvis_uterus.png,"(512, 512)",19128,"(398, 390, 207, 129)",10
split_0,3089528_63_CT_pelvis_uterus.png,"(512, 512)",19072,"(406, 390, 199, 125)",9
split_0,3089528_64_CT_pelvis_uterus.png,"(512, 512)",17708,"(406, 384, 199, 125)",9
split_0,3089528_65_CT_pelvis_uterus.png,"(512, 512)",18248,"(398, 384, 207, 119)",9
split_0,3089528_66_CT_pelvis_uterus.png,"(512, 512)",18760,"(398, 384, 215, 119)",9
split_0,3089528_67_CT_pelvis_uterus.png,"(512, 512)",18172,"(398, 384, 215, 119)",9
split_0,3089528_68_CT_pelvis_uterus.png,"(512, 512)",16512,"(398, 384, 215, 113)",8
split_0,3089528_69_CT_pelvis_uterus.png,"(512, 512)",16652,"(398, 384, 215, 119)",8
split_0,3089528_70_CT_pelvis_uterus.png,"(512, 512)",16868,"(390, 384, 223, 131)",8
split_0,3089528_71_CT_pelvis_uterus.png,"(512, 512)",16292,"(390, 384, 223, 131)",8
split_0,3089528_72_CT_pelvis_uterus.png,"(512, 512)",15528,"(390, 378, 231, 131)",8
split_0,3089528_73_CT_pelvis_uterus.png,"(512, 512)",14372,"(390, 378, 231, 131)",7
split_0,3089528_74_CT_pelvis_uterus.png,"(512, 512)",13548,"(382, 378, 239, 137)",7
split_0,3089528_75_CT_pelvis_uterus.png,"(512, 512)",14312,"(390, 378, 231, 137)",7
split_0,3089528_76_CT_pelvis_uterus.png,"(512, 512)",10820,"(390, 384, 231, 131)",5
split_0,3089528_77_CT_pelvis_uterus.png,"(512, 512)",8536,"(414, 390, 207, 125)",4
split_0,3089528_78_CT_pelvis_uterus.png,"(512, 512)",10452,"(414, 390, 207, 129)",5
split_0,3089528_79_CT_pelvis_uterus.png,"(512, 512)",9876,"(414, 402, 207, 117)",5
split_0,3089528_80_CT_pelvis_uterus.png,"(512, 512)",7608,"(422, 418, 199, 101)",3
split_0,3089528_81_CT_pelvis_uterus.png,"(512, 512)",7320,"(432, 418, 189, 101)",3
split_0,3089528_82_CT_pelvis_uterus.png,"(512, 512)",6380,"(432, 418, 189, 97)",3
split_0,3089528_83_CT_pelvis_uterus.png,"(512, 512)",5600,"(440, 418, 181, 97)",2
split_0,3089528_84_CT_pelvis_uterus.png,"(512, 512)",4992,"(440, 424, 191, 91)",2
split_0,3089528_85_CT_pelvis_uterus.png,"(512, 512)",3420,"(448, 430, 173, 85)",1
split_0,3089528_86_CT_pelvis_uterus.png,"(512, 512)",2108,"(448, 430, 165, 79)",1
split_0,2477092_45_CT_pelvis_uterus.png,"(512, 512)",6340,"(430, 526, 115, 69)",4
split_0,2477092_46_CT_pelvis_uterus.png,"(512, 512)",6692,"(430, 520, 115, 75)",5
split_0,2477092_47_CT_pelvis_uterus.png,"(512, 512)",7208,"(430, 520, 115, 81)",5
split_0,2477092_48_CT_pelvis_uterus.png,"(512, 512)",7772,"(426, 520, 119, 87)",6
split_0,2477092_49_CT_pelvis_uterus.png,"(512, 512)",7272,"(426, 514, 119, 81)",5
split_0,2477092_50_CT_pelvis_uterus.png,"(512, 512)",7068,"(430, 514, 109, 81)",5
split_0,2477092_51_CT_pelvis_uterus.png,"(512, 512)",7624,"(430, 508, 109, 87)",5
split_0,2477092_52_CT_pelvis_uterus.png,"(512, 512)",7404,"(426, 500, 119, 77)",5
split_0,2477092_53_CT_pelvis_uterus.png,"(512, 512)",7356,"(426, 484, 113, 81)",5
split_0,2477092_54_CT_pelvis_uterus.png,"(512, 512)",6548,"(426, 478, 113, 75)",5
split_0,2477092_55_CT_pelvis_uterus.png,"(512, 512)",7688,"(420, 472, 119, 81)",6
split_0,2477092_56_CT_pelvis_uterus.png,"(512, 512)",8960,"(416, 466, 129, 87)",7
split_0,2477092_57_CT_pelvis_uterus.png,"(512, 512)",10420,"(410, 450, 135, 103)",8
split_0,2477092_58_CT_pelvis_uterus.png,"(512, 512)",11416,"(404, 442, 141, 111)",8
split_0,2477092_59_CT_pelvis_uterus.png,"(512, 512)",12116,"(400, 442, 145, 105)",9
split_0,2477092_60_CT_pelvis_uterus.png,"(512, 512)",12740,"(400, 436, 145, 111)",9
split_0,2477092_61_CT_pelvis_uterus.png,"(512, 512)",12748,"(400, 436, 151, 111)",10
split_0,2477092_62_CT_pelvis_uterus.png,"(512, 512)",12012,"(400, 436, 145, 105)",9
split_0,2477092_63_CT_pelvis_uterus.png,"(512, 512)",11712,"(400, 432, 145, 109)",9
split_0,2477092_64_CT_pelvis_uterus.png,"(512, 512)",11176,"(400, 432, 145, 109)",8
split_0,2477092_65_CT_pelvis_uterus.png,"(512, 512)",11196,"(404, 432, 141, 109)",8
split_0,2477092_66_CT_pelvis_uterus.png,"(512, 512)",10300,"(410, 436, 129, 111)",8
split_0,2477092_67_CT_pelvis_uterus.png,"(512, 512)",9412,"(416, 438, 113, 109)",7
split_0,2477092_68_CT_pelvis_uterus.png,"(512, 512)",7264,"(420, 454, 93, 105)",5
split_0,2477092_69_CT_pelvis_uterus.png,"(512, 512)",7472,"(420, 456, 99, 103)",5
split_0,2477092_70_CT_pelvis_uterus.png,"(512, 512)",7420,"(420, 460, 99, 105)",5
split_0,2477092_71_CT_pelvis_uterus.png,"(512, 512)",7148,"(410, 472, 103, 93)",5
split_0,2477092_72_CT_pelvis_uterus.png,"(512, 512)",7016,"(416, 478, 97, 93)",5
split_0,2477092_73_CT_pelvis_uterus.png,"(512, 512)",6712,"(420, 478, 93, 93)",5
split_0,2477092_74_CT_pelvis_uterus.png,"(512, 512)",6636,"(416, 490, 97, 87)",5
split_0,2477092_75_CT_pelvis_uterus.png,"(512, 512)",6280,"(416, 496, 97, 81)",4
split_0,2477092_76_CT_pelvis_uterus.png,"(512, 512)",5640,"(420, 496, 93, 81)",4
split_0,2477092_77_CT_pelvis_uterus.png,"(512, 512)",5456,"(426, 502, 87, 81)",4
split_0,2477092_78_CT_pelvis_uterus.png,"(512, 512)",5000,"(426, 508, 83, 75)",3
split_0,2477092_79_CT_pelvis_uterus.png,"(512, 512)",4412,"(430, 508, 73, 75)",3
split_0,2477092_80_CT_pelvis_uterus.png,"(512, 512)",4048,"(430, 514, 79, 69)",3
split_0,2477092_81_CT_pelvis_uterus.png,"(512, 512)",3648,"(436, 514, 73, 69)",2
split_0,2477092_82_CT_pelvis_uterus.png,"(512, 512)",2932,"(442, 520, 61, 63)",2
split_0,7657884_56_CT_pelvis_uterus.png,"(512, 512)",5320,"(458, 482, 97, 67)",2
split_0,7657884_57_CT_pelvis_uterus.png,"(512, 512)",5976,"(458, 470, 97, 73)",3
split_0,7657884_58_CT_pelvis_uterus.png,"(512, 512)",7300,"(452, 458, 109, 85)",4
split_0,7657884_59_CT_pelvis_uterus.png,"(512, 512)",8380,"(444, 452, 123, 91)",4
split_0,7657884_60_CT_pelvis_uterus.png,"(512, 512)",9084,"(438, 446, 129, 97)",5
split_0,7657884_61_CT_pelvis_uterus.png,"(512, 512)",10060,"(432, 446, 143, 97)",5
split_0,7657884_62_CT_pelvis_uterus.png,"(512, 512)",10932,"(432, 434, 143, 103)",6
split_0,7657884_63_CT_pelvis_uterus.png,"(512, 512)",12300,"(418, 426, 169, 99)",6
split_0,7657884_64_CT_pelvis_uterus.png,"(512, 512)",14020,"(412, 408, 175, 117)",7
split_0,7657884_65_CT_pelvis_uterus.png,"(512, 512)",13216,"(412, 402, 181, 129)",7
split_0,7657884_66_CT_pelvis_uterus.png,"(512, 512)",14072,"(412, 402, 189, 135)",7
split_0,7657884_67_CT_pelvis_uterus.png,"(512, 512)",15016,"(406, 396, 187, 141)",8
split_0,7657884_68_CT_pelvis_uterus.png,"(512, 512)",15772,"(412, 396, 189, 153)",8
split_0,7657884_69_CT_pelvis_uterus.png,"(512, 512)",18088,"(412, 378, 181, 171)",10
split_0,7657884_70_CT_pelvis_uterus.png,"(512, 512)",6784,"(458, 426, 97, 87)",3
split_0,7657884_71_CT_pelvis_uterus.png,"(512, 512)",6124,"(458, 434, 97, 91)",3
split_0,7657884_72_CT_pelvis_uterus.png,"(512, 512)",6028,"(452, 434, 103, 91)",3
split_0,7657884_73_CT_pelvis_uterus.png,"(512, 512)",6276,"(458, 440, 97, 97)",3
split_0,7657884_74_CT_pelvis_uterus.png,"(512, 512)",5608,"(444, 440, 81, 91)",3
split_0,7657884_75_CT_pelvis_uterus.png,"(512, 512)",5568,"(444, 446, 85, 91)",3
split_0,7657884_76_CT_pelvis_uterus.png,"(512, 512)",4932,"(458, 452, 71, 85)",2
split_0,7657884_77_CT_pelvis_uterus.png,"(512, 512)",5160,"(458, 446, 71, 97)",2
split_0,7657884_78_CT_pelvis_uterus.png,"(512, 512)",4816,"(454, 464, 81, 79)",2
split_0,7657884_79_CT_pelvis_uterus.png,"(512, 512)",4396,"(458, 464, 77, 73)",2
split_0,7657884_80_CT_pelvis_uterus.png,"(512, 512)",3664,"(458, 470, 71, 67)",2
split_0,7657884_81_CT_pelvis_uterus.png,"(512, 512)",3404,"(466, 470, 59, 67)",1
split_0,7657884_82_CT_pelvis_uterus.png,"(512, 512)",3136,"(466, 476, 59, 61)",1
split_0,7657884_83_CT_pelvis_uterus.png,"(512, 512)",3104,"(466, 476, 69, 61)",1
split_0,7657884_84_CT_pelvis_uterus.png,"(512, 512)",2236,"(464, 476, 65, 55)",1
split_1,6682806_46_CT_pelvis_uterus.png,"(512, 512)",4076,"(468, 490, 77, 57)",4
split_1,6682806_47_CT_pelvis_uterus.png,"(512, 512)",4076,"(468, 484, 77, 59)",4
split_1,6682806_48_CT_pelvis_uterus.png,"(512, 512)",4072,"(464, 480, 81, 63)",4
split_1,6682806_49_CT_pelvis_uterus.png,"(512, 512)",4176,"(464, 480, 81, 57)",4
split_1,6682806_50_CT_pelvis_uterus.png,"(512, 512)",4332,"(464, 480, 85, 57)",4
split_1,6682806_51_CT_pelvis_uterus.png,"(512, 512)",5212,"(464, 474, 85, 73)",5
split_1,6682806_52_CT_pelvis_uterus.png,"(512, 512)",5204,"(464, 474, 85, 69)",5
split_1,6682806_53_CT_pelvis_uterus.png,"(512, 512)",4576,"(464, 470, 89, 63)",4
split_1,6682806_54_CT_pelvis_uterus.png,"(512, 512)",4696,"(464, 464, 89, 63)",4
split_1,6682806_55_CT_pelvis_uterus.png,"(512, 512)",4472,"(464, 460, 89, 57)",4
split_1,6682806_56_CT_pelvis_uterus.png,"(512, 512)",4088,"(464, 460, 89, 53)",4
split_1,6682806_57_CT_pelvis_uterus.png,"(512, 512)",4384,"(460, 450, 103, 59)",4
split_1,6682806_58_CT_pelvis_uterus.png,"(512, 512)",4432,"(456, 446, 115, 63)",4
split_1,6682806_59_CT_pelvis_uterus.png,"(512, 512)",4108,"(450, 450, 103, 49)",4
split_1,6682806_60_CT_pelvis_uterus.png,"(512, 512)",4888,"(446, 446, 117, 57)",5
split_1,6682806_61_CT_pelvis_uterus.png,"(512, 512)",5056,"(446, 440, 113, 59)",5
split_1,6682806_62_CT_pelvis_uterus.png,"(512, 512)",5596,"(446, 436, 113, 63)",5
split_1,6682806_63_CT_pelvis_uterus.png,"(512, 512)",5388,"(446, 436, 107, 63)",5
split_1,6682806_64_CT_pelvis_uterus.png,"(512, 512)",5440,"(450, 436, 103, 63)",5
split_1,6682806_65_CT_pelvis_uterus.png,"(512, 512)",6652,"(446, 430, 107, 83)",6
split_1,6682806_66_CT_pelvis_uterus.png,"(512, 512)",8396,"(446, 430, 113, 97)",8
split_1,6682806_67_CT_pelvis_uterus.png,"(512, 512)",9092,"(446, 430, 113, 107)",9
split_1,6682806_68_CT_pelvis_uterus.png,"(512, 512)",9504,"(450, 430, 113, 113)",10
split_1,6682806_69_CT_pelvis_uterus.png,"(512, 512)",9056,"(450, 436, 103, 111)",9
split_1,6682806_70_CT_pelvis_uterus.png,"(512, 512)",8940,"(450, 454, 103, 103)",9
split_1,6682806_71_CT_pelvis_uterus.png,"(512, 512)",9012,"(456, 460, 103, 103)",9
split_1,6682806_72_CT_pelvis_uterus.png,"(512, 512)",9200,"(450, 460, 113, 107)",9
split_1,6682806_73_CT_pelvis_uterus.png,"(512, 512)",9260,"(456, 464, 111, 103)",9
split_1,6682806_74_CT_pelvis_uterus.png,"(512, 512)",8696,"(456, 470, 115, 103)",9
split_1,6682806_75_CT_pelvis_uterus.png,"(512, 512)",8380,"(456, 474, 115, 93)",8
split_1,6682806_76_CT_pelvis_uterus.png,"(512, 512)",8148,"(456, 480, 115, 93)",8
split_1,6682806_77_CT_pelvis_uterus.png,"(512, 512)",7592,"(456, 480, 111, 87)",7
split_1,6682806_78_CT_pelvis_uterus.png,"(512, 512)",7252,"(456, 480, 107, 87)",7
split_1,6682806_79_CT_pelvis_uterus.png,"(512, 512)",6460,"(464, 490, 99, 77)",6
split_1,6682806_80_CT_pelvis_uterus.png,"(512, 512)",4776,"(468, 500, 85, 63)",5
split_1,6682806_81_CT_pelvis_uterus.png,"(512, 512)",3564,"(478, 504, 71, 59)",3
split_1,6682806_82_CT_pelvis_uterus.png,"(512, 512)",1732,"(496, 518, 53, 35)",1
split_1,7742556_60_CT_pelvis_uterus.png,"(512, 512)",3580,"(488, 540, 73, 59)",4
split_1,7742556_61_CT_pelvis_uterus.png,"(512, 512)",4300,"(476, 530, 91, 59)",5
split_1,7742556_62_CT_pelvis_uterus.png,"(512, 512)",4468,"(476, 530, 103, 53)",5
split_1,7742556_63_CT_pelvis_uterus.png,"(512, 512)",4924,"(472, 530, 107, 53)",5
split_1,7742556_64_CT_pelvis_uterus.png,"(512, 512)",5004,"(466, 524, 113, 49)",5
split_1,7742556_65_CT_pelvis_uterus.png,"(512, 512)",5368,"(466, 500, 119, 63)",6
split_1,7742556_66_CT_pelvis_uterus.png,"(512, 512)",8268,"(460, 494, 147, 75)",9
split_1,7742556_67_CT_pelvis_uterus.png,"(512, 512)",6544,"(460, 494, 135, 59)",7
split_1,7742556_68_CT_pelvis_uterus.png,"(512, 512)",6740,"(454, 484, 147, 65)",7
split_1,7742556_69_CT_pelvis_uterus.png,"(512, 512)",6300,"(454, 476, 135, 67)",7
split_1,7742556_70_CT_pelvis_uterus.png,"(512, 512)",6496,"(460, 470, 135, 69)",7
split_1,7742556_71_CT_pelvis_uterus.png,"(512, 512)",7368,"(448, 466, 147, 73)",8
split_1,7742556_72_CT_pelvis_uterus.png,"(512, 512)",7760,"(448, 466, 153, 67)",9
split_1,7742556_73_CT_pelvis_uterus.png,"(512, 512)",8596,"(442, 460, 153, 79)",10
split_1,7742556_74_CT_pelvis_uterus.png,"(512, 512)",7592,"(448, 460, 141, 69)",8
split_1,7742556_75_CT_pelvis_uterus.png,"(512, 512)",7636,"(438, 460, 157, 63)",8
split_1,7742556_76_CT_pelvis_uterus.png,"(512, 512)",7336,"(448, 460, 147, 63)",8
split_1,7742556_77_CT_pelvis_uterus.png,"(512, 512)",7716,"(460, 456, 141, 67)",8
split_1,7742556_78_CT_pelvis_uterus.png,"(512, 512)",7336,"(460, 456, 141, 63)",8
split_1,7742556_79_CT_pelvis_uterus.png,"(512, 512)",6720,"(472, 450, 123, 73)",7
split_1,7742556_80_CT_pelvis_uterus.png,"(512, 512)",6600,"(466, 456, 123, 67)",7
split_1,7742556_81_CT_pelvis_uterus.png,"(512, 512)",6464,"(460, 460, 125, 73)",7
split_1,7742556_82_CT_pelvis_uterus.png,"(512, 512)",6492,"(466, 466, 119, 67)",7
split_1,7742556_83_CT_pelvis_uterus.png,"(512, 512)",5060,"(460, 476, 101, 67)",5
split_1,7742556_84_CT_pelvis_uterus.png,"(512, 512)",4576,"(466, 480, 89, 63)",5
split_1,7742556_85_CT_pelvis_uterus.png,"(512, 512)",4884,"(466, 484, 89, 69)",5
split_1,7742556_86_CT_pelvis_uterus.png,"(512, 512)",4812,"(466, 484, 95, 69)",5
split_1,7742556_87_CT_pelvis_uterus.png,"(512, 512)",4364,"(466, 490, 89, 63)",5
split_1,7742556_88_CT_pelvis_uterus.png,"(512, 512)",4836,"(460, 490, 95, 69)",5
split_1,7742556_89_CT_pelvis_uterus.png,"(512, 512)",5272,"(460, 494, 101, 69)",6
split_1,7742556_90_CT_pelvis_uterus.png,"(512, 512)",4776,"(466, 494, 89, 69)",5
split_1,7742556_91_CT_pelvis_uterus.png,"(512, 512)",4892,"(466, 494, 89, 69)",5
split_1,7742556_92_CT_pelvis_uterus.png,"(512, 512)",4748,"(466, 494, 89, 65)",5
split_1,7742556_93_CT_pelvis_uterus.png,"(512, 512)",3828,"(472, 500, 79, 59)",4
split_1,7742556_94_CT_pelvis_uterus.png,"(512, 512)",3120,"(472, 504, 73, 55)",3
split_1,7742556_95_CT_pelvis_uterus.png,"(512, 512)",2360,"(488, 504, 51, 55)",2
split_1,7742556_96_CT_pelvis_uterus.png,"(512, 512)",1248,"(488, 514, 45, 35)",1
split_1,2609008_25_CT_pelvis_uterus.png,"(512, 512)",3340,"(466, 450, 57, 67)",1
split_1,2609008_26_CT_pelvis_uterus.png,"(512, 512)",3704,"(466, 450, 65, 67)",1
split_1,2609008_27_CT_pelvis_uterus.png,"(512, 512)",4328,"(466, 450, 65, 75)",2
split_1,2609008_28_CT_pelvis_uterus.png,"(512, 512)",4632,"(458, 450, 81, 67)",2
split_1,2609008_29_CT_pelvis_uterus.png,"(512, 512)",5112,"(458, 442, 81, 83)",2
split_1,2609008_30_CT_pelvis_uterus.png,"(512, 512)",4808,"(458, 450, 81, 75)",2
split_1,2609008_31_CT_pelvis_uterus.png,"(512, 512)",4832,"(458, 450, 81, 83)",2
split_1,2609008_32_CT_pelvis_uterus.png,"(512, 512)",4992,"(458, 450, 81, 83)",2
split_1,2609008_33_CT_pelvis_uterus.png,"(512, 512)",5584,"(458, 450, 81, 83)",2
