split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,hippocampus_004_24_MRI_brain_posterior+hippocampus.png,"(36, 52)",32948,"(335, 118, 255, 235)",5
train,hippocampus_004_25_MRI_brain_posterior+hippocampus.png,"(36, 52)",27907,"(335, 118, 255, 176)",4
train,hippocampus_004_26_MRI_brain_posterior+hippocampus.png,"(36, 52)",27547,"(374, 118, 255, 157)",4
train,hippocampus_004_27_MRI_brain_posterior+hippocampus.png,"(36, 52)",25527,"(374, 118, 255, 137)",4
train,hippocampus_004_28_MRI_brain_posterior+hippocampus.png,"(36, 52)",24688,"(374, 118, 255, 137)",3
train,hippocampus_004_29_MRI_brain_posterior+hippocampus.png,"(36, 52)",20886,"(414, 118, 215, 137)",3
train,hippocampus_004_30_MRI_brain_posterior+hippocampus.png,"(36, 52)",15026,"(433, 138, 176, 117)",2
train,hippocampus_004_31_MRI_brain_posterior+hippocampus.png,"(36, 52)",8424,"(473, 158, 136, 77)",1
train,hippocampus_006_5_MRI_brain_anterior+hippocampus.png,"(35, 52)",14140,"(422, 709, 139, 176)",1
train,hippocampus_006_6_MRI_brain_anterior+hippocampus.png,"(35, 52)",31840,"(402, 650, 179, 255)",2
train,hippocampus_006_7_MRI_brain_anterior+hippocampus.png,"(35, 52)",50538,"(361, 630, 260, 275)",4
train,hippocampus_006_8_MRI_brain_anterior+hippocampus.png,"(35, 52)",73516,"(321, 571, 300, 334)",6
train,hippocampus_006_9_MRI_brain_anterior+hippocampus.png,"(35, 52)",99334,"(281, 551, 381, 354)",8
train,hippocampus_006_10_MRI_brain_anterior+hippocampus.png,"(35, 52)",111233,"(261, 551, 441, 354)",9
train,hippocampus_006_10_MRI_brain_posterior+hippocampus.png,"(35, 52)",8600,"(341, 453, 160, 97)",1
train,hippocampus_006_11_MRI_brain_anterior+hippocampus.png,"(35, 52)",114032,"(261, 551, 441, 354)",10
train,hippocampus_006_11_MRI_brain_posterior+hippocampus.png,"(35, 52)",25978,"(281, 394, 300, 156)",3
train,hippocampus_006_12_MRI_brain_anterior+hippocampus.png,"(35, 52)",111612,"(261, 551, 461, 334)",9
train,hippocampus_006_12_MRI_brain_posterior+hippocampus.png,"(35, 52)",37877,"(261, 354, 320, 196)",4
train,hippocampus_006_13_MRI_brain_anterior+hippocampus.png,"(35, 52)",103273,"(261, 551, 481, 314)",9
train,hippocampus_006_13_MRI_brain_posterior+hippocampus.png,"(35, 52)",55296,"(261, 276, 320, 274)",7
train,hippocampus_006_14_MRI_brain_anterior+hippocampus.png,"(35, 52)",84335,"(261, 551, 481, 275)",7
train,hippocampus_006_14_MRI_brain_posterior+hippocampus.png,"(35, 52)",66695,"(261, 256, 320, 294)",8
train,hippocampus_006_15_MRI_brain_anterior+hippocampus.png,"(35, 52)",66596,"(261, 551, 481, 255)",5
train,hippocampus_006_15_MRI_brain_posterior+hippocampus.png,"(35, 52)",71935,"(261, 217, 320, 333)",9
train,hippocampus_006_16_MRI_brain_anterior+hippocampus.png,"(35, 52)",40137,"(281, 551, 421, 216)",3
train,hippocampus_006_16_MRI_brain_posterior+hippocampus.png,"(35, 52)",78614,"(261, 197, 320, 353)",10
train,hippocampus_006_17_MRI_brain_anterior+hippocampus.png,"(35, 52)",14698,"(301, 551, 381, 196)",1
train,hippocampus_006_17_MRI_brain_posterior+hippocampus.png,"(35, 52)",77554,"(281, 177, 320, 373)",9
train,hippocampus_006_18_MRI_brain_posterior+hippocampus.png,"(35, 52)",66835,"(281, 158, 340, 373)",8
train,hippocampus_006_19_MRI_brain_posterior+hippocampus.png,"(35, 52)",54215,"(321, 138, 321, 353)",6
train,hippocampus_006_20_MRI_brain_posterior+hippocampus.png,"(35, 52)",50616,"(301, 118, 361, 255)",6
train,hippocampus_006_21_MRI_brain_posterior+hippocampus.png,"(35, 52)",39637,"(341, 118, 321, 196)",5
train,hippocampus_006_22_MRI_brain_posterior+hippocampus.png,"(35, 52)",36816,"(361, 98, 321, 196)",4
train,hippocampus_006_23_MRI_brain_posterior+hippocampus.png,"(35, 52)",29358,"(361, 98, 321, 157)",3
train,hippocampus_006_24_MRI_brain_posterior+hippocampus.png,"(35, 52)",23339,"(402, 98, 280, 137)",2
train,hippocampus_006_25_MRI_brain_posterior+hippocampus.png,"(35, 52)",18579,"(422, 98, 260, 118)",2
train,hippocampus_006_26_MRI_brain_posterior+hippocampus.png,"(35, 52)",14599,"(422, 98, 240, 98)",1
train,hippocampus_006_27_MRI_brain_posterior+hippocampus.png,"(35, 52)",8639,"(462, 98, 180, 78)",1
train,hippocampus_007_7_MRI_brain_anterior+hippocampus.png,"(34, 47)",16936,"(445, 741, 177, 151)",1
train,hippocampus_007_8_MRI_brain_anterior+hippocampus.png,"(34, 47)",26616,"(445, 697, 200, 195)",2
train,hippocampus_007_9_MRI_brain_anterior+hippocampus.png,"(34, 47)",36822,"(423, 675, 244, 217)",3
train,hippocampus_007_10_MRI_brain_anterior+hippocampus.png,"(34, 47)",45512,"(401, 654, 266, 238)",4
train,hippocampus_007_11_MRI_brain_anterior+hippocampus.png,"(34, 47)",59084,"(378, 632, 311, 260)",6
train,hippocampus_007_12_MRI_brain_anterior+hippocampus.png,"(34, 47)",66367,"(356, 610, 333, 282)",7
train,hippocampus_007_13_MRI_brain_anterior+hippocampus.png,"(34, 47)",74264,"(356, 588, 355, 282)",7
train,hippocampus_007_14_MRI_brain_anterior+hippocampus.png,"(34, 47)",83482,"(334, 545, 400, 325)",8
train,hippocampus_007_15_MRI_brain_anterior+hippocampus.png,"(34, 47)",90145,"(334, 545, 422, 304)",9
train,hippocampus_007_16_MRI_brain_anterior+hippocampus.png,"(34, 47)",94456,"(289, 545, 467, 282)",10
train,hippocampus_007_17_MRI_brain_anterior+hippocampus.png,"(34, 47)",91090,"(267, 545, 467, 260)",9
train,hippocampus_007_17_MRI_brain_posterior+hippocampus.png,"(34, 47)",15642,"(334, 458, 266, 86)",2
train,hippocampus_007_18_MRI_brain_anterior+hippocampus.png,"(34, 47)",77562,"(267, 545, 467, 238)",8
train,hippocampus_007_18_MRI_brain_posterior+hippocampus.png,"(34, 47)",27717,"(267, 414, 333, 130)",3
train,hippocampus_007_19_MRI_brain_anterior+hippocampus.png,"(34, 47)",60625,"(267, 545, 467, 217)",6
train,hippocampus_007_19_MRI_brain_posterior+hippocampus.png,"(34, 47)",39420,"(267, 370, 333, 174)",5
train,hippocampus_007_20_MRI_brain_anterior+hippocampus.png,"(34, 47)",38736,"(267, 545, 444, 195)",4
train,hippocampus_007_20_MRI_brain_posterior+hippocampus.png,"(34, 47)",50594,"(267, 349, 311, 195)",6
train,hippocampus_007_21_MRI_brain_anterior+hippocampus.png,"(34, 47)",14451,"(267, 545, 355, 151)",1
train,hippocampus_007_21_MRI_brain_posterior+hippocampus.png,"(34, 47)",68545,"(267, 283, 333, 261)",9
train,hippocampus_007_22_MRI_brain_posterior+hippocampus.png,"(34, 47)",73913,"(267, 261, 333, 283)",10
train,hippocampus_007_23_MRI_brain_posterior+hippocampus.png,"(34, 47)",67510,"(267, 240, 333, 304)",9
train,hippocampus_007_24_MRI_brain_posterior+hippocampus.png,"(34, 47)",59217,"(289, 218, 311, 282)",8
train,hippocampus_007_25_MRI_brain_posterior+hippocampus.png,"(34, 47)",53785,"(312, 196, 310, 239)",7
train,hippocampus_007_26_MRI_brain_posterior+hippocampus.png,"(34, 47)",49495,"(312, 174, 333, 239)",6
train,hippocampus_007_27_MRI_brain_posterior+hippocampus.png,"(34, 47)",47425,"(334, 153, 311, 216)",6
train,hippocampus_007_28_MRI_brain_posterior+hippocampus.png,"(34, 47)",42234,"(356, 131, 289, 217)",5
train,hippocampus_007_29_MRI_brain_posterior+hippocampus.png,"(34, 47)",38715,"(378, 109, 333, 195)",5
train,hippocampus_007_30_MRI_brain_posterior+hippocampus.png,"(34, 47)",35305,"(401, 87, 333, 173)",4
train,hippocampus_007_31_MRI_brain_posterior+hippocampus.png,"(34, 47)",29586,"(423, 87, 311, 152)",4
train,hippocampus_007_32_MRI_brain_posterior+hippocampus.png,"(34, 47)",20786,"(445, 87, 289, 108)",2
train,hippocampus_007_33_MRI_brain_posterior+hippocampus.png,"(34, 47)",12976,"(467, 131, 267, 64)",1
train,hippocampus_008_7_MRI_brain_anterior+hippocampus.png,"(36, 48)",10439,"(427, 747, 148, 105)",1
train,hippocampus_008_8_MRI_brain_anterior+hippocampus.png,"(36, 48)",17159,"(427, 725, 169, 127)",1
train,hippocampus_008_9_MRI_brain_anterior+hippocampus.png,"(36, 48)",30015,"(384, 704, 234, 170)",3
train,hippocampus_008_10_MRI_brain_anterior+hippocampus.png,"(36, 48)",42304,"(384, 661, 255, 213)",4
train,hippocampus_008_11_MRI_brain_anterior+hippocampus.png,"(36, 48)",56334,"(363, 640, 297, 234)",6
train,hippocampus_008_12_MRI_brain_anterior+hippocampus.png,"(36, 48)",70073,"(320, 619, 362, 255)",7
train,hippocampus_008_13_MRI_brain_anterior+hippocampus.png,"(36, 48)",83242,"(299, 576, 425, 276)",9
train,hippocampus_008_14_MRI_brain_anterior+hippocampus.png,"(36, 48)",87340,"(277, 555, 469, 276)",9
train,hippocampus_008_15_MRI_brain_anterior+hippocampus.png,"(36, 48)",91015,"(277, 533, 469, 298)",10
train,hippocampus_008_16_MRI_brain_anterior+hippocampus.png,"(36, 48)",86371,"(256, 533, 490, 277)",9
train,hippocampus_008_16_MRI_brain_posterior+hippocampus.png,"(36, 48)",13255,"(320, 448, 212, 106)",2
train,hippocampus_008_17_MRI_brain_anterior+hippocampus.png,"(36, 48)",77256,"(256, 533, 490, 255)",8
train,hippocampus_008_17_MRI_brain_posterior+hippocampus.png,"(36, 48)",26005,"(256, 405, 298, 149)",4
train,hippocampus_008_18_MRI_brain_anterior+hippocampus.png,"(36, 48)",64149,"(256, 533, 447, 213)",7
train,hippocampus_008_18_MRI_brain_posterior+hippocampus.png,"(36, 48)",36466,"(256, 384, 276, 170)",5
train,hippocampus_008_19_MRI_brain_anterior+hippocampus.png,"(36, 48)",40014,"(256, 533, 383, 191)",4
train,hippocampus_008_19_MRI_brain_posterior+hippocampus.png,"(36, 48)",47873,"(256, 341, 298, 213)",7
train,hippocampus_008_20_MRI_brain_anterior+hippocampus.png,"(36, 48)",19093,"(277, 533, 341, 170)",2
train,hippocampus_008_20_MRI_brain_posterior+hippocampus.png,"(36, 48)",55623,"(256, 320, 298, 234)",9
train,hippocampus_008_21_MRI_brain_posterior+hippocampus.png,"(36, 48)",61042,"(256, 277, 298, 277)",10
train,hippocampus_008_22_MRI_brain_posterior+hippocampus.png,"(36, 48)",59193,"(256, 256, 319, 298)",9
train,hippocampus_008_23_MRI_brain_posterior+hippocampus.png,"(36, 48)",58247,"(256, 235, 319, 297)",9
train,hippocampus_008_24_MRI_brain_posterior+hippocampus.png,"(36, 48)",50979,"(277, 213, 298, 255)",8
train,hippocampus_008_25_MRI_brain_posterior+hippocampus.png,"(36, 48)",46820,"(299, 171, 276, 255)",7
train,hippocampus_008_26_MRI_brain_posterior+hippocampus.png,"(36, 48)",44616,"(299, 149, 319, 234)",7
train,hippocampus_008_27_MRI_brain_posterior+hippocampus.png,"(36, 48)",39701,"(299, 128, 340, 191)",6
train,hippocampus_008_28_MRI_brain_posterior+hippocampus.png,"(36, 48)",37810,"(320, 107, 319, 191)",6
train,hippocampus_008_29_MRI_brain_posterior+hippocampus.png,"(36, 48)",33123,"(341, 107, 298, 169)",5
train,hippocampus_008_30_MRI_brain_posterior+hippocampus.png,"(36, 48)",28146,"(384, 107, 255, 148)",4
train,hippocampus_008_31_MRI_brain_posterior+hippocampus.png,"(36, 48)",22749,"(405, 107, 234, 127)",3
train,hippocampus_008_32_MRI_brain_posterior+hippocampus.png,"(36, 48)",18610,"(427, 107, 212, 127)",3
train,hippocampus_008_33_MRI_brain_posterior+hippocampus.png,"(36, 48)",9600,"(469, 128, 170, 63)",1
train,hippocampus_011_6_MRI_brain_anterior+hippocampus.png,"(36, 50)",20931,"(410, 676, 183, 183)",2
train,hippocampus_011_7_MRI_brain_anterior+hippocampus.png,"(36, 50)",36397,"(369, 635, 244, 245)",3
train,hippocampus_011_8_MRI_brain_anterior+hippocampus.png,"(36, 50)",67076,"(266, 594, 368, 286)",6
train,hippocampus_011_9_MRI_brain_anterior+hippocampus.png,"(36, 50)",88428,"(246, 553, 408, 327)",8
train,hippocampus_011_10_MRI_brain_anterior+hippocampus.png,"(36, 50)",96853,"(246, 553, 429, 327)",9
train,hippocampus_011_10_MRI_brain_posterior+hippocampus.png,"(36, 50)",18429,"(266, 430, 245, 122)",2
train,hippocampus_011_11_MRI_brain_anterior+hippocampus.png,"(36, 50)",103135,"(246, 553, 470, 327)",10
train,hippocampus_011_11_MRI_brain_posterior+hippocampus.png,"(36, 50)",34399,"(266, 369, 265, 183)",4
train,hippocampus_011_12_MRI_brain_anterior+hippocampus.png,"(36, 50)",99836,"(246, 553, 490, 327)",9
train,hippocampus_011_12_MRI_brain_posterior+hippocampus.png,"(36, 50)",54950,"(246, 287, 306, 265)",6
train,hippocampus_011_13_MRI_brain_anterior+hippocampus.png,"(36, 50)",93131,"(266, 553, 491, 306)",9
train,hippocampus_011_13_MRI_brain_posterior+hippocampus.png,"(36, 50)",69597,"(246, 246, 306, 306)",8
train,hippocampus_011_14_MRI_brain_anterior+hippocampus.png,"(36, 50)",83507,"(266, 553, 491, 286)",8
train,hippocampus_011_14_MRI_brain_posterior+hippocampus.png,"(36, 50)",80945,"(246, 225, 326, 327)",9
train,hippocampus_011_15_MRI_brain_anterior+hippocampus.png,"(36, 50)",64135,"(287, 553, 490, 265)",6
train,hippocampus_011_15_MRI_brain_posterior+hippocampus.png,"(36, 50)",82563,"(266, 205, 306, 347)",10
train,hippocampus_011_16_MRI_brain_anterior+hippocampus.png,"(36, 50)",28475,"(328, 553, 449, 245)",2
train,hippocampus_011_16_MRI_brain_posterior+hippocampus.png,"(36, 50)",72600,"(287, 164, 285, 388)",8
train,hippocampus_011_17_MRI_brain_anterior+hippocampus.png,"(36, 50)",11347,"(573, 594, 163, 163)",1
train,hippocampus_011_17_MRI_brain_posterior+hippocampus.png,"(36, 50)",58734,"(307, 143, 286, 327)",7
train,hippocampus_011_18_MRI_brain_posterior+hippocampus.png,"(36, 50)",48226,"(328, 123, 265, 265)",5
train,hippocampus_011_19_MRI_brain_posterior+hippocampus.png,"(36, 50)",38622,"(348, 123, 245, 224)",4
train,hippocampus_011_20_MRI_brain_posterior+hippocampus.png,"(36, 50)",28475,"(369, 123, 224, 204)",3
train,hippocampus_011_21_MRI_brain_posterior+hippocampus.png,"(36, 50)",20069,"(389, 123, 204, 142)",2
train,hippocampus_011_22_MRI_brain_posterior+hippocampus.png,"(36, 50)",15006,"(410, 123, 183, 101)",1
train,hippocampus_011_23_MRI_brain_posterior+hippocampus.png,"(36, 50)",9625,"(430, 123, 163, 81)",1
train,hippocampus_014_7_MRI_brain_anterior+hippocampus.png,"(39, 50)",20100,"(397, 758, 187, 142)",1
train,hippocampus_014_8_MRI_brain_anterior+hippocampus.png,"(39, 50)",34696,"(376, 717, 229, 204)",3
train,hippocampus_014_9_MRI_brain_anterior+hippocampus.png,"(39, 50)",47550,"(355, 676, 271, 245)",4
train,hippocampus_014_10_MRI_brain_anterior+hippocampus.png,"(39, 50)",59584,"(334, 635, 292, 286)",5
train,hippocampus_014_11_MRI_brain_anterior+hippocampus.png,"(39, 50)",73759,"(272, 614, 396, 286)",7
train,hippocampus_014_12_MRI_brain_anterior+hippocampus.png,"(39, 50)",91318,"(251, 573, 438, 327)",8
train,hippocampus_014_13_MRI_brain_anterior+hippocampus.png,"(39, 50)",101884,"(230, 573, 459, 327)",9
train,hippocampus_014_14_MRI_brain_anterior+hippocampus.png,"(39, 50)",102367,"(230, 573, 459, 307)",10
train,hippocampus_014_14_MRI_brain_posterior+hippocampus.png,"(39, 50)",14618,"(230, 512, 333, 81)",1
train,hippocampus_014_15_MRI_brain_anterior+hippocampus.png,"(39, 50)",93377,"(230, 573, 459, 307)",9
train,hippocampus_014_15_MRI_brain_posterior+hippocampus.png,"(39, 50)",28669,"(230, 430, 333, 163)",3
train,hippocampus_014_16_MRI_brain_anterior+hippocampus.png,"(39, 50)",79620,"(230, 573, 459, 245)",7
train,hippocampus_014_16_MRI_brain_posterior+hippocampus.png,"(39, 50)",47446,"(230, 389, 333, 204)",6
train,hippocampus_014_17_MRI_brain_anterior+hippocampus.png,"(39, 50)",65024,"(251, 573, 438, 245)",6
train,hippocampus_014_17_MRI_brain_posterior+hippocampus.png,"(39, 50)",61938,"(230, 328, 333, 265)",8
train,hippocampus_014_18_MRI_brain_anterior+hippocampus.png,"(39, 50)",51833,"(272, 573, 396, 225)",5
train,hippocampus_014_18_MRI_brain_posterior+hippocampus.png,"(39, 50)",72671,"(251, 287, 312, 306)",9
train,hippocampus_014_19_MRI_brain_anterior+hippocampus.png,"(39, 50)",29991,"(313, 573, 355, 204)",2
train,hippocampus_014_19_MRI_brain_posterior+hippocampus.png,"(39, 50)",74876,"(251, 266, 333, 327)",10
train,hippocampus_014_20_MRI_brain_posterior+hippocampus.png,"(39, 50)",63764,"(272, 225, 312, 368)",8
train,hippocampus_014_21_MRI_brain_posterior+hippocampus.png,"(39, 50)",51352,"(293, 184, 312, 327)",6
train,hippocampus_014_22_MRI_brain_posterior+hippocampus.png,"(39, 50)",48955,"(313, 143, 313, 307)",6
train,hippocampus_014_23_MRI_brain_posterior+hippocampus.png,"(39, 50)",41226,"(313, 123, 292, 286)",5
train,hippocampus_014_24_MRI_brain_posterior+hippocampus.png,"(39, 50)",39001,"(334, 123, 292, 224)",5
train,hippocampus_014_25_MRI_brain_posterior+hippocampus.png,"(39, 50)",32113,"(355, 102, 271, 225)",4
train,hippocampus_014_26_MRI_brain_posterior+hippocampus.png,"(39, 50)",28227,"(355, 102, 292, 204)",3
train,hippocampus_014_27_MRI_brain_posterior+hippocampus.png,"(39, 50)",20624,"(376, 102, 271, 163)",2
