split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,prostate_00_6_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",30542,"(374, 480, 236, 156)",9
train,prostate_00_6_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",30542,"(374, 480, 236, 156)",9
train,prostate_00_7_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",2538,"(374, 474, 239, 56)",1
train,prostate_00_7_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",2538,"(374, 474, 239, 56)",1
train,prostate_00_7_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",31313,"(374, 480, 239, 156)",9
train,prostate_00_7_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",31313,"(374, 480, 239, 156)",9
train,prostate_00_8_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",33743,"(374, 480, 243, 159)",10
train,prostate_00_8_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",33743,"(374, 480, 243, 159)",10
train,prostate_00_9_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",32210,"(378, 480, 235, 159)",9
train,prostate_00_9_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",32210,"(378, 480, 235, 159)",9
train,prostate_00_10_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",30613,"(374, 480, 227, 156)",9
train,prostate_00_10_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",30613,"(374, 480, 227, 156)",9
train,prostate_00_11_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",23749,"(390, 493, 204, 140)",7
train,prostate_00_11_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",23749,"(390, 493, 204, 140)",7
train,prostate_00_12_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",12095,"(400, 531, 185, 89)",3
train,prostate_00_12_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",12095,"(400, 531, 185, 89)",3
train,prostate_00_13_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",6044,"(410, 538, 136, 56)",1
train,prostate_00_13_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",6044,"(410, 538, 136, 56)",1
train,prostate_01_3_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",7614,"(445, 486, 104, 89)",1
train,prostate_01_3_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",7614,"(445, 486, 104, 89)",1
train,prostate_01_4_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",9446,"(426, 467, 143, 114)",5
train,prostate_01_4_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",9446,"(426, 467, 143, 114)",5
train,prostate_01_5_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",14722,"(390, 448, 195, 133)",9
train,prostate_01_5_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",14722,"(390, 448, 195, 133)",9
train,prostate_01_5_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",5234,"(454, 499, 70, 86)",1
train,prostate_01_5_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",5234,"(454, 499, 70, 86)",1
train,prostate_01_6_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",12589,"(371, 442, 223, 133)",7
train,prostate_01_6_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",12589,"(371, 442, 223, 133)",7
train,prostate_01_6_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",16670,"(400, 480, 194, 124)",3
train,prostate_01_6_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",16670,"(400, 480, 194, 124)",3
train,prostate_01_7_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",11929,"(352, 426, 265, 139)",7
train,prostate_01_7_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",11929,"(352, 426, 265, 139)",7
train,prostate_01_7_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",29450,"(352, 467, 258, 150)",6
train,prostate_01_7_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",29450,"(352, 467, 258, 150)",6
train,prostate_01_8_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",11660,"(342, 419, 281, 114)",7
train,prostate_01_8_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",11660,"(342, 419, 281, 114)",7
train,prostate_01_8_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",35755,"(349, 451, 271, 172)",8
train,prostate_01_8_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",35755,"(349, 451, 271, 172)",8
train,prostate_01_9_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",13725,"(336, 410, 290, 136)",8
train,prostate_01_9_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",13725,"(336, 410, 290, 136)",8
train,prostate_01_9_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",39039,"(342, 442, 281, 184)",8
train,prostate_01_9_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",39039,"(342, 442, 281, 184)",8
train,prostate_01_10_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",11710,"(336, 406, 297, 131)",7
train,prostate_01_10_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",11710,"(336, 406, 297, 131)",7
train,prostate_01_10_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",42676,"(336, 435, 293, 198)",9
train,prostate_01_10_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",42676,"(336, 435, 293, 198)",9
train,prostate_01_11_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",11491,"(336, 410, 300, 127)",7
train,prostate_01_11_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",11491,"(336, 410, 300, 127)",7
train,prostate_01_11_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",44353,"(336, 435, 297, 201)",10
train,prostate_01_11_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",44353,"(336, 435, 297, 201)",10
train,prostate_01_12_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",15976,"(339, 413, 297, 159)",10
train,prostate_01_12_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",15976,"(339, 413, 297, 159)",10
train,prostate_01_12_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",40651,"(352, 445, 284, 194)",9
train,prostate_01_12_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",40651,"(352, 445, 284, 194)",9
train,prostate_01_13_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",12292,"(349, 410, 287, 95)",7
train,prostate_01_13_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",12292,"(349, 410, 287, 95)",7
train,prostate_01_13_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",44075,"(342, 448, 294, 194)",9
train,prostate_01_13_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",44075,"(342, 448, 294, 194)",9
train,prostate_01_14_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",35564,"(358, 432, 255, 191)",8
train,prostate_01_14_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",35564,"(358, 432, 255, 191)",8
train,prostate_01_15_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",28325,"(358, 451, 243, 169)",6
train,prostate_01_15_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",28325,"(358, 451, 243, 169)",6
train,prostate_01_16_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",12484,"(384, 474, 172, 101)",2
train,prostate_01_16_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",12484,"(384, 474, 172, 101)",2
train,prostate_01_17_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",5692,"(400, 499, 89, 76)",1
train,prostate_01_17_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",5692,"(400, 499, 89, 76)",1
train,prostate_02_3_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",5743,"(477, 531, 85, 86)",1
train,prostate_02_3_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",5743,"(477, 531, 85, 86)",1
train,prostate_02_4_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",8922,"(467, 525, 111, 101)",2
train,prostate_02_4_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",8922,"(467, 525, 111, 101)",2
train,prostate_02_5_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",7553,"(435, 518, 166, 99)",3
train,prostate_02_5_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",7553,"(435, 518, 166, 99)",3
train,prostate_02_5_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",6800,"(480, 544, 111, 85)",1
train,prostate_02_5_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",6800,"(480, 544, 111, 85)",1
train,prostate_02_6_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",17711,"(416, 499, 204, 134)",8
train,prostate_02_6_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",17711,"(416, 499, 204, 134)",8
train,prostate_02_6_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",5534,"(486, 541, 73, 92)",1
train,prostate_02_6_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",5534,"(486, 541, 73, 92)",1
train,prostate_02_7_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",16643,"(403, 486, 223, 159)",8
train,prostate_02_7_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",16643,"(403, 486, 223, 159)",8
train,prostate_02_7_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",14057,"(442, 534, 162, 111)",3
train,prostate_02_7_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",14057,"(442, 534, 162, 111)",3
train,prostate_02_8_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",16522,"(400, 474, 239, 171)",8
train,prostate_02_8_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",16522,"(400, 474, 239, 171)",8
train,prostate_02_8_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",20096,"(429, 525, 188, 130)",5
train,prostate_02_8_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",20096,"(429, 525, 188, 130)",5
train,prostate_02_9_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",16152,"(390, 467, 255, 159)",8
train,prostate_02_9_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",16152,"(390, 467, 255, 159)",8
train,prostate_02_9_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",25234,"(413, 518, 216, 140)",6
train,prostate_02_9_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",25234,"(413, 518, 216, 140)",6
train,prostate_02_10_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",19148,"(374, 467, 275, 153)",9
train,prostate_02_10_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",19148,"(374, 467, 275, 153)",9
train,prostate_02_10_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",26021,"(400, 518, 236, 140)",7
train,prostate_02_10_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",26021,"(400, 518, 236, 140)",7
train,prostate_02_11_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",19880,"(368, 464, 284, 165)",10
train,prostate_02_11_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",19880,"(368, 464, 284, 165)",10
train,prostate_02_11_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",28203,"(403, 512, 236, 149)",7
train,prostate_02_11_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",28203,"(403, 512, 236, 149)",7
train,prostate_02_12_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",16641,"(378, 467, 274, 134)",8
train,prostate_02_12_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",16641,"(378, 467, 274, 134)",8
train,prostate_02_12_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",31729,"(384, 518, 265, 153)",8
train,prostate_02_12_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",31729,"(384, 518, 265, 153)",8
train,prostate_02_13_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",14225,"(381, 467, 268, 143)",7
train,prostate_02_13_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",14225,"(381, 467, 268, 143)",7
train,prostate_02_13_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",34604,"(387, 502, 262, 172)",9
train,prostate_02_13_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",34604,"(387, 502, 262, 172)",9
train,prostate_02_14_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",6759,"(390, 486, 259, 143)",3
train,prostate_02_14_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",6759,"(390, 486, 259, 143)",3
train,prostate_02_14_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",32028,"(397, 502, 252, 172)",8
train,prostate_02_14_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",32028,"(397, 502, 252, 172)",8
train,prostate_02_15_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",37030,"(403, 499, 239, 185)",10
train,prostate_02_15_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",37030,"(403, 499, 239, 185)",10
train,prostate_02_16_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",24288,"(435, 531, 182, 172)",6
train,prostate_02_16_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",24288,"(435, 531, 182, 172)",6
train,prostate_02_17_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",20719,"(448, 531, 146, 185)",5
train,prostate_02_17_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",20719,"(448, 531, 146, 185)",5
train,prostate_02_18_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",18517,"(458, 554, 133, 168)",5
train,prostate_02_18_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",18517,"(458, 554, 133, 168)",5
train,prostate_02_19_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",16903,"(454, 576, 143, 149)",4
train,prostate_02_19_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",16903,"(454, 576, 143, 149)",4
train,prostate_02_20_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",10817,"(467, 611, 118, 114)",2
train,prostate_02_20_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",10817,"(467, 611, 118, 114)",2
train,prostate_04_2_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",11884,"(451, 416, 146, 108)",1
train,prostate_04_2_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",11884,"(451, 416, 146, 108)",1
train,prostate_04_3_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",29960,"(426, 378, 203, 187)",4
train,prostate_04_3_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",29960,"(426, 378, 203, 187)",4
train,prostate_04_4_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",7010,"(528, 342, 156, 127)",4
train,prostate_04_4_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",7010,"(528, 342, 156, 127)",4
train,prostate_04_4_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",45189,"(397, 384, 284, 201)",6
train,prostate_04_4_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",45189,"(397, 384, 284, 201)",6
train,prostate_04_5_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",15271,"(381, 339, 306, 198)",9
train,prostate_04_5_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",15271,"(381, 339, 306, 198)",9
train,prostate_04_5_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",46216,"(384, 384, 277, 204)",6
train,prostate_04_5_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",46216,"(384, 384, 277, 204)",6
train,prostate_04_6_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",15498,"(358, 323, 329, 210)",10
train,prostate_04_6_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",15498,"(358, 323, 329, 210)",10
train,prostate_04_6_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",58889,"(374, 371, 310, 226)",8
train,prostate_04_6_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",58889,"(374, 371, 310, 226)",8
train,prostate_04_7_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",14764,"(358, 320, 332, 185)",9
train,prostate_04_7_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",14764,"(358, 320, 332, 185)",9
train,prostate_04_7_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",63427,"(374, 368, 316, 236)",8
train,prostate_04_7_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",63427,"(374, 368, 316, 236)",8
train,prostate_04_8_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",13947,"(358, 314, 332, 101)",9
train,prostate_04_8_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",13947,"(358, 314, 332, 101)",9
train,prostate_04_8_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",67583,"(358, 368, 332, 236)",9
train,prostate_04_8_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",67583,"(358, 368, 332, 236)",9
train,prostate_04_9_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",13873,"(362, 314, 328, 104)",8
train,prostate_04_9_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",13873,"(362, 314, 328, 104)",8
train,prostate_04_9_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",67499,"(358, 368, 332, 233)",9
train,prostate_04_9_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",67499,"(358, 368, 332, 233)",9
train,prostate_04_10_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",14930,"(362, 320, 328, 95)",9
train,prostate_04_10_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",14930,"(362, 320, 328, 95)",9
train,prostate_04_10_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",62509,"(358, 368, 332, 229)",8
train,prostate_04_10_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",62509,"(358, 368, 332, 229)",8
train,prostate_04_11_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",15430,"(365, 323, 322, 118)",9
train,prostate_04_11_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",15430,"(365, 323, 322, 118)",9
train,prostate_04_11_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",59711,"(365, 371, 325, 226)",8
train,prostate_04_11_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",59711,"(365, 371, 325, 226)",8
train,prostate_04_12_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",72303,"(365, 326, 319, 275)",10
train,prostate_04_12_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",72303,"(365, 326, 319, 275)",10
train,prostate_04_13_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",44814,"(403, 384, 258, 217)",6
train,prostate_04_13_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",44814,"(403, 384, 258, 217)",6
train,prostate_04_14_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",32631,"(403, 397, 220, 194)",4
train,prostate_04_14_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",32631,"(403, 397, 220, 194)",4
train,prostate_06_2_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",1734,"(458, 470, 79, 54)",1
train,prostate_06_2_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",1734,"(458, 470, 79, 54)",1
train,prostate_06_3_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",3601,"(438, 464, 111, 89)",2
train,prostate_06_3_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",3601,"(438, 464, 111, 89)",2
train,prostate_06_3_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",4979,"(454, 477, 79, 79)",1
train,prostate_06_3_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",4979,"(454, 477, 79, 79)",1
train,prostate_06_4_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",11086,"(406, 442, 172, 130)",6
train,prostate_06_4_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",11086,"(406, 442, 172, 130)",6
train,prostate_06_4_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",6301,"(451, 470, 76, 99)",1
train,prostate_06_4_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",6301,"(451, 470, 76, 99)",1
train,prostate_06_5_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",11414,"(384, 416, 201, 149)",6
train,prostate_06_5_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",11414,"(384, 416, 201, 149)",6
train,prostate_06_5_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",15160,"(394, 461, 171, 117)",3
train,prostate_06_5_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",15160,"(394, 461, 171, 117)",3
train,prostate_06_6_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",15594,"(378, 406, 223, 169)",9
train,prostate_06_6_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",15594,"(378, 406, 223, 169)",9
train,prostate_06_6_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",17660,"(410, 451, 165, 127)",4
train,prostate_06_6_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",17660,"(410, 451, 165, 127)",4
train,prostate_06_7_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",17242,"(374, 400, 246, 175)",10
train,prostate_06_7_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",17242,"(374, 400, 246, 175)",10
train,prostate_06_7_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",19460,"(403, 448, 182, 127)",5
train,prostate_06_7_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",19460,"(403, 448, 182, 127)",5
train,prostate_06_8_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",15792,"(371, 397, 252, 152)",9
train,prostate_06_8_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",15792,"(371, 397, 252, 152)",9
train,prostate_06_8_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",22329,"(400, 435, 197, 137)",5
train,prostate_06_8_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",22329,"(400, 435, 197, 137)",5
train,prostate_06_9_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",11905,"(358, 390, 265, 156)",6
train,prostate_06_9_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",11905,"(358, 390, 265, 156)",6
train,prostate_06_9_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",28159,"(368, 432, 252, 143)",7
train,prostate_06_9_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",28159,"(368, 432, 252, 143)",7
train,prostate_06_10_MRI-T2_prostate_prostate+transitional+zone.png,"(320, 320)",12916,"(358, 390, 265, 137)",7
train,prostate_06_10_MRI-ADC_prostate_prostate+transitional+zone.png,"(320, 320)",12916,"(358, 390, 265, 137)",7
train,prostate_06_10_MRI-T2_prostate_prostate+peripheral+zone.png,"(320, 320)",31112,"(365, 429, 229, 172)",8
train,prostate_06_10_MRI-ADC_prostate_prostate+peripheral+zone.png,"(320, 320)",31112,"(365, 429, 229, 172)",8
