split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,patient001_frame12_1_MRI_heart_left+heart+ventricle.png,"(216, 256)",14320,"(384, 468, 151, 127)",6
train,patient001_frame12_2_MRI_heart_right+heart+ventricle.png,"(216, 256)",13360,"(336, 448, 131, 219)",10
train,patient001_frame12_2_MRI_heart_myocardium.png,"(216, 256)",14368,"(380, 424, 207, 211)",8
train,patient001_frame12_2_MRI_heart_left+heart+ventricle.png,"(216, 256)",19968,"(404, 448, 159, 163)",8
train,patient001_frame12_3_MRI_heart_right+heart+ventricle.png,"(216, 256)",10848,"(336, 456, 115, 203)",8
train,patient001_frame12_3_MRI_heart_myocardium.png,"(216, 256)",17696,"(376, 412, 223, 227)",10
train,patient001_frame12_3_MRI_heart_left+heart+ventricle.png,"(216, 256)",21504,"(404, 440, 159, 171)",9
train,patient001_frame12_4_MRI_heart_right+heart+ventricle.png,"(216, 256)",7008,"(348, 480, 99, 167)",5
train,patient001_frame12_4_MRI_heart_myocardium.png,"(216, 256)",16576,"(376, 416, 223, 219)",9
train,patient001_frame12_4_MRI_heart_left+heart+ventricle.png,"(216, 256)",22848,"(408, 440, 167, 171)",10
train,patient001_frame12_5_MRI_heart_right+heart+ventricle.png,"(216, 256)",3968,"(360, 492, 83, 151)",2
train,patient001_frame12_5_MRI_heart_myocardium.png,"(216, 256)",16912,"(380, 416, 223, 219)",9
train,patient001_frame12_5_MRI_heart_left+heart+ventricle.png,"(216, 256)",21632,"(408, 444, 163, 163)",9
train,patient001_frame12_6_MRI_heart_right+heart+ventricle.png,"(216, 256)",2304,"(368, 528, 67, 103)",1
train,patient001_frame12_6_MRI_heart_myocardium.png,"(216, 256)",14656,"(384, 424, 211, 199)",8
train,patient001_frame12_6_MRI_heart_left+heart+ventricle.png,"(216, 256)",19776,"(412, 444, 155, 159)",8
train,patient001_frame12_7_MRI_heart_right+heart+ventricle.png,"(216, 256)",1536,"(396, 540, 51, 83)",1
train,patient001_frame12_7_MRI_heart_myocardium.png,"(216, 256)",13840,"(400, 432, 183, 183)",7
train,patient001_frame12_7_MRI_heart_left+heart+ventricle.png,"(216, 256)",13520,"(424, 456, 131, 131)",5
train,patient001_frame12_8_MRI_heart_myocardium.png,"(216, 256)",12784,"(408, 432, 171, 163)",7
train,patient001_frame12_8_MRI_heart_left+heart+ventricle.png,"(216, 256)",9744,"(436, 456, 107, 115)",4
train,patient001_frame12_9_MRI_heart_myocardium.png,"(216, 256)",9152,"(424, 452, 135, 127)",5
train,patient001_frame12_9_MRI_heart_left+heart+ventricle.png,"(216, 256)",4544,"(456, 476, 71, 79)",1
train,patient002_frame01_0_MRI_heart_right+heart+ventricle.png,"(232, 256)",23888,"(272, 436, 159, 247)",10
train,patient002_frame01_0_MRI_heart_myocardium.png,"(232, 256)",16704,"(360, 392, 223, 255)",8
train,patient002_frame01_0_MRI_heart_left+heart+ventricle.png,"(232, 256)",26128,"(384, 420, 175, 203)",7
train,patient002_frame01_1_MRI_heart_right+heart+ventricle.png,"(232, 256)",20096,"(272, 444, 167, 231)",8
train,patient002_frame01_1_MRI_heart_myocardium.png,"(232, 256)",19440,"(344, 384, 247, 263)",9
train,patient002_frame01_1_MRI_heart_left+heart+ventricle.png,"(232, 256)",30720,"(372, 408, 199, 211)",9
train,patient002_frame01_2_MRI_heart_right+heart+ventricle.png,"(232, 256)",15264,"(296, 448, 159, 239)",6
train,patient002_frame01_2_MRI_heart_myocardium.png,"(232, 256)",19728,"(344, 396, 255, 263)",10
train,patient002_frame01_2_MRI_heart_left+heart+ventricle.png,"(232, 256)",32368,"(368, 420, 211, 207)",9
train,patient002_frame01_3_MRI_heart_right+heart+ventricle.png,"(232, 256)",9584,"(324, 468, 131, 199)",4
train,patient002_frame01_3_MRI_heart_myocardium.png,"(232, 256)",17280,"(352, 388, 255, 259)",8
train,patient002_frame01_3_MRI_heart_left+heart+ventricle.png,"(232, 256)",33632,"(376, 408, 207, 211)",10
train,patient002_frame01_4_MRI_heart_right+heart+ventricle.png,"(232, 256)",5920,"(344, 508, 99, 151)",2
train,patient002_frame01_4_MRI_heart_myocardium.png,"(232, 256)",15072,"(356, 400, 247, 239)",7
train,patient002_frame01_4_MRI_heart_left+heart+ventricle.png,"(232, 256)",30496,"(376, 416, 207, 195)",9
train,patient002_frame01_5_MRI_heart_right+heart+ventricle.png,"(232, 256)",3600,"(364, 532, 87, 119)",1
train,patient002_frame01_5_MRI_heart_myocardium.png,"(232, 256)",14960,"(368, 408, 227, 219)",7
train,patient002_frame01_5_MRI_heart_left+heart+ventricle.png,"(232, 256)",24608,"(396, 428, 179, 175)",7
train,patient002_frame01_6_MRI_heart_myocardium.png,"(232, 256)",12864,"(372, 416, 211, 207)",6
train,patient002_frame01_6_MRI_heart_left+heart+ventricle.png,"(232, 256)",20400,"(396, 432, 167, 163)",6
train,patient002_frame01_7_MRI_heart_myocardium.png,"(232, 256)",9680,"(384, 424, 183, 179)",4
train,patient002_frame01_7_MRI_heart_left+heart+ventricle.png,"(232, 256)",15776,"(408, 440, 143, 143)",4
train,patient002_frame01_8_MRI_heart_myocardium.png,"(232, 256)",6928,"(408, 436, 147, 155)",3
train,patient002_frame01_8_MRI_heart_left+heart+ventricle.png,"(232, 256)",11056,"(428, 452, 111, 123)",3
train,patient002_frame01_9_MRI_heart_myocardium.png,"(232, 256)",4672,"(436, 460, 95, 99)",2
train,patient002_frame12_0_MRI_heart_myocardium.png,"(232, 256)",17696,"(348, 420, 215, 211)",7
train,patient002_frame12_0_MRI_heart_left+heart+ventricle.png,"(232, 256)",14688,"(368, 472, 159, 119)",5
train,patient002_frame12_1_MRI_heart_right+heart+ventricle.png,"(232, 256)",12048,"(308, 436, 119, 219)",10
train,patient002_frame12_1_MRI_heart_myocardium.png,"(232, 256)",21952,"(352, 400, 227, 239)",8
train,patient002_frame12_1_MRI_heart_left+heart+ventricle.png,"(232, 256)",19088,"(380, 440, 163, 159)",7
train,patient002_frame12_2_MRI_heart_right+heart+ventricle.png,"(232, 256)",7040,"(324, 464, 123, 191)",5
train,patient002_frame12_2_MRI_heart_myocardium.png,"(232, 256)",25184,"(348, 408, 243, 235)",10
train,patient002_frame12_2_MRI_heart_left+heart+ventricle.png,"(232, 256)",20464,"(384, 452, 175, 155)",7
train,patient002_frame12_3_MRI_heart_right+heart+ventricle.png,"(232, 256)",1872,"(340, 508, 99, 135)",1
train,patient002_frame12_3_MRI_heart_myocardium.png,"(232, 256)",19712,"(348, 400, 247, 239)",7
train,patient002_frame12_3_MRI_heart_left+heart+ventricle.png,"(232, 256)",26912,"(380, 428, 187, 179)",10
train,patient002_frame12_4_MRI_heart_right+heart+ventricle.png,"(232, 256)",1840,"(352, 508, 95, 135)",1
train,patient002_frame12_4_MRI_heart_myocardium.png,"(232, 256)",19376,"(360, 408, 239, 231)",7
train,patient002_frame12_4_MRI_heart_left+heart+ventricle.png,"(232, 256)",24496,"(384, 436, 179, 167)",9
train,patient002_frame12_5_MRI_heart_myocardium.png,"(232, 256)",17664,"(360, 412, 227, 215)",7
train,patient002_frame12_5_MRI_heart_left+heart+ventricle.png,"(232, 256)",20464,"(388, 448, 171, 147)",7
train,patient002_frame12_6_MRI_heart_myocardium.png,"(232, 256)",15408,"(368, 416, 207, 195)",6
train,patient002_frame12_6_MRI_heart_left+heart+ventricle.png,"(232, 256)",16208,"(400, 444, 147, 139)",6
train,patient002_frame12_7_MRI_heart_myocardium.png,"(232, 256)",13408,"(384, 424, 183, 171)",5
train,patient002_frame12_7_MRI_heart_left+heart+ventricle.png,"(232, 256)",11360,"(420, 452, 119, 115)",4
train,patient002_frame12_8_MRI_heart_myocardium.png,"(232, 256)",10096,"(404, 428, 147, 147)",4
train,patient002_frame12_8_MRI_heart_left+heart+ventricle.png,"(232, 256)",7168,"(444, 456, 83, 99)",2
train,patient002_frame12_9_MRI_heart_myocardium.png,"(232, 256)",4336,"(444, 456, 75, 71)",1
train,patient003_frame01_0_MRI_heart_myocardium.png,"(256, 256)",11120,"(376, 436, 183, 191)",6
train,patient003_frame01_0_MRI_heart_left+heart+ventricle.png,"(256, 256)",16576,"(388, 448, 147, 159)",6
train,patient003_frame01_1_MRI_heart_right+heart+ventricle.png,"(256, 256)",23552,"(252, 360, 219, 211)",9
train,patient003_frame01_1_MRI_heart_myocardium.png,"(256, 256)",16320,"(356, 420, 219, 227)",10
train,patient003_frame01_1_MRI_heart_left+heart+ventricle.png,"(256, 256)",22544,"(384, 440, 167, 179)",8
train,patient003_frame01_2_MRI_heart_right+heart+ventricle.png,"(256, 256)",24784,"(252, 368, 211, 227)",10
train,patient003_frame01_2_MRI_heart_myocardium.png,"(256, 256)",15696,"(356, 420, 219, 235)",9
train,patient003_frame01_2_MRI_heart_left+heart+ventricle.png,"(256, 256)",24640,"(380, 444, 175, 187)",9
train,patient003_frame01_3_MRI_heart_right+heart+ventricle.png,"(256, 256)",22928,"(256, 384, 223, 211)",9
train,patient003_frame01_3_MRI_heart_myocardium.png,"(256, 256)",15824,"(360, 424, 215, 235)",9
train,patient003_frame01_3_MRI_heart_left+heart+ventricle.png,"(256, 256)",25424,"(384, 440, 167, 195)",10
train,patient003_frame01_4_MRI_heart_right+heart+ventricle.png,"(256, 256)",19152,"(252, 400, 203, 199)",7
train,patient003_frame01_4_MRI_heart_myocardium.png,"(256, 256)",14384,"(352, 420, 215, 231)",8
train,patient003_frame01_4_MRI_heart_left+heart+ventricle.png,"(256, 256)",25200,"(380, 436, 167, 191)",9
train,patient003_frame01_5_MRI_heart_right+heart+ventricle.png,"(256, 256)",14672,"(280, 424, 183, 183)",5
train,patient003_frame01_5_MRI_heart_myocardium.png,"(256, 256)",13904,"(368, 432, 207, 223)",8
train,patient003_frame01_5_MRI_heart_left+heart+ventricle.png,"(256, 256)",22608,"(392, 448, 159, 183)",8
train,patient003_frame01_6_MRI_heart_right+heart+ventricle.png,"(256, 256)",10432,"(288, 436, 147, 163)",4
train,patient003_frame01_6_MRI_heart_myocardium.png,"(256, 256)",13840,"(368, 436, 195, 215)",8
train,patient003_frame01_6_MRI_heart_left+heart+ventricle.png,"(256, 256)",18848,"(396, 452, 139, 171)",7
train,patient003_frame01_7_MRI_heart_right+heart+ventricle.png,"(256, 256)",6944,"(324, 448, 123, 135)",2
train,patient003_frame01_7_MRI_heart_myocardium.png,"(256, 256)",10320,"(384, 444, 171, 183)",6
train,patient003_frame01_7_MRI_heart_left+heart+ventricle.png,"(256, 256)",13280,"(408, 468, 119, 135)",5
train,patient003_frame01_8_MRI_heart_right+heart+ventricle.png,"(256, 256)",3584,"(348, 464, 67, 103)",1
train,patient003_frame01_8_MRI_heart_myocardium.png,"(256, 256)",9392,"(392, 452, 151, 163)",5
train,patient003_frame01_8_MRI_heart_left+heart+ventricle.png,"(256, 256)",10144,"(412, 472, 103, 119)",3
train,patient003_frame01_9_MRI_heart_myocardium.png,"(256, 256)",4928,"(420, 484, 87, 99)",3
train,patient003_frame15_0_MRI_heart_myocardium.png,"(256, 256)",11296,"(372, 440, 175, 175)",6
train,patient003_frame15_0_MRI_heart_left+heart+ventricle.png,"(256, 256)",13072,"(384, 452, 131, 139)",5
train,patient003_frame15_1_MRI_heart_right+heart+ventricle.png,"(256, 256)",22352,"(256, 364, 223, 211)",10
train,patient003_frame15_1_MRI_heart_myocardium.png,"(256, 256)",16128,"(364, 424, 203, 219)",9
train,patient003_frame15_1_MRI_heart_left+heart+ventricle.png,"(256, 256)",19296,"(388, 452, 155, 159)",8
train,patient003_frame15_2_MRI_heart_right+heart+ventricle.png,"(256, 256)",18816,"(288, 376, 183, 211)",8
train,patient003_frame15_2_MRI_heart_myocardium.png,"(256, 256)",16320,"(356, 428, 215, 219)",9
train,patient003_frame15_2_MRI_heart_left+heart+ventricle.png,"(256, 256)",20624,"(384, 448, 163, 171)",8
train,patient003_frame15_3_MRI_heart_right+heart+ventricle.png,"(256, 256)",20576,"(264, 388, 207, 207)",9
train,patient003_frame15_3_MRI_heart_myocardium.png,"(256, 256)",16400,"(364, 424, 207, 231)",10
train,patient003_frame15_3_MRI_heart_left+heart+ventricle.png,"(256, 256)",22928,"(388, 440, 159, 187)",9
train,patient003_frame15_4_MRI_heart_right+heart+ventricle.png,"(256, 256)",16416,"(272, 400, 191, 199)",7
train,patient003_frame15_4_MRI_heart_myocardium.png,"(256, 256)",15696,"(360, 420, 211, 227)",9
train,patient003_frame15_4_MRI_heart_left+heart+ventricle.png,"(256, 256)",23056,"(384, 440, 159, 183)",10
train,patient003_frame15_5_MRI_heart_right+heart+ventricle.png,"(256, 256)",13392,"(288, 424, 179, 179)",5
train,patient003_frame15_5_MRI_heart_myocardium.png,"(256, 256)",14912,"(372, 432, 203, 223)",9
train,patient003_frame15_5_MRI_heart_left+heart+ventricle.png,"(256, 256)",20240,"(396, 448, 151, 175)",8
train,patient003_frame15_6_MRI_heart_right+heart+ventricle.png,"(256, 256)",11200,"(304, 432, 155, 167)",5
train,patient003_frame15_6_MRI_heart_myocardium.png,"(256, 256)",13808,"(376, 440, 187, 207)",8
train,patient003_frame15_6_MRI_heart_left+heart+ventricle.png,"(256, 256)",16784,"(404, 452, 127, 167)",7
train,patient003_frame15_7_MRI_heart_right+heart+ventricle.png,"(256, 256)",7600,"(336, 440, 119, 147)",3
train,patient003_frame15_7_MRI_heart_myocardium.png,"(256, 256)",11872,"(392, 444, 163, 183)",7
train,patient003_frame15_7_MRI_heart_left+heart+ventricle.png,"(256, 256)",11744,"(412, 468, 115, 127)",5
train,patient003_frame15_8_MRI_heart_right+heart+ventricle.png,"(256, 256)",4064,"(356, 460, 75, 115)",1
train,patient003_frame15_8_MRI_heart_myocardium.png,"(256, 256)",10256,"(396, 448, 147, 163)",6
train,patient003_frame15_8_MRI_heart_left+heart+ventricle.png,"(256, 256)",8880,"(420, 476, 95, 111)",3
train,patient003_frame15_9_MRI_heart_myocardium.png,"(256, 256)",5088,"(428, 484, 87, 95)",3
train,patient004_frame01_0_MRI_heart_right+heart+ventricle.png,"(232, 256)",23824,"(356, 244, 147, 263)",10
train,patient004_frame01_0_MRI_heart_myocardium.png,"(232, 256)",14432,"(440, 240, 223, 243)",7
train,patient004_frame01_0_MRI_heart_left+heart+ventricle.png,"(232, 256)",26080,"(456, 264, 183, 195)",8
train,patient004_frame01_1_MRI_heart_right+heart+ventricle.png,"(232, 256)",21152,"(352, 272, 155, 235)",8
train,patient004_frame01_1_MRI_heart_myocardium.png,"(232, 256)",19088,"(432, 228, 243, 255)",10
train,patient004_frame01_1_MRI_heart_left+heart+ventricle.png,"(232, 256)",29648,"(456, 256, 199, 199)",9
train,patient004_frame01_2_MRI_heart_right+heart+ventricle.png,"(232, 256)",16752,"(348, 280, 159, 215)",7
train,patient004_frame01_2_MRI_heart_myocardium.png,"(232, 256)",18960,"(416, 232, 255, 247)",9
train,patient004_frame01_2_MRI_heart_left+heart+ventricle.png,"(232, 256)",30544,"(444, 256, 203, 195)",9
train,patient004_frame01_3_MRI_heart_right+heart+ventricle.png,"(232, 256)",11104,"(384, 300, 131, 195)",4
train,patient004_frame01_3_MRI_heart_myocardium.png,"(232, 256)",18240,"(432, 232, 251, 247)",9
train,patient004_frame01_3_MRI_heart_left+heart+ventricle.png,"(232, 256)",30624,"(452, 256, 203, 195)",10
train,patient004_frame01_4_MRI_heart_right+heart+ventricle.png,"(232, 256)",7280,"(392, 308, 127, 179)",3
train,patient004_frame01_4_MRI_heart_myocardium.png,"(232, 256)",18880,"(428, 236, 247, 243)",9
train,patient004_frame01_4_MRI_heart_left+heart+ventricle.png,"(232, 256)",29280,"(452, 260, 199, 191)",9
train,patient004_frame01_5_MRI_heart_right+heart+ventricle.png,"(232, 256)",5376,"(416, 320, 115, 167)",2
train,patient004_frame01_5_MRI_heart_myocardium.png,"(232, 256)",16480,"(436, 248, 231, 227)",8
train,patient004_frame01_5_MRI_heart_left+heart+ventricle.png,"(232, 256)",25552,"(456, 272, 187, 179)",8
train,patient004_frame01_6_MRI_heart_right+heart+ventricle.png,"(232, 256)",3104,"(428, 348, 111, 119)",1
train,patient004_frame01_6_MRI_heart_myocardium.png,"(232, 256)",14096,"(440, 256, 215, 203)",7
train,patient004_frame01_6_MRI_heart_left+heart+ventricle.png,"(232, 256)",21648,"(460, 280, 167, 163)",7
train,patient004_frame01_7_MRI_heart_myocardium.png,"(232, 256)",12176,"(456, 264, 187, 191)",6
train,patient004_frame01_7_MRI_heart_left+heart+ventricle.png,"(232, 256)",16656,"(480, 284, 139, 151)",5
train,patient004_frame01_8_MRI_heart_myocardium.png,"(232, 256)",8624,"(468, 272, 151, 155)",4
train,patient004_frame01_8_MRI_heart_left+heart+ventricle.png,"(232, 256)",10720,"(488, 288, 107, 127)",3
train,patient004_frame01_9_MRI_heart_myocardium.png,"(232, 256)",3216,"(504, 312, 83, 87)",1
train,patient004_frame15_0_MRI_heart_right+heart+ventricle.png,"(232, 256)",16848,"(376, 240, 99, 255)",9
train,patient004_frame15_0_MRI_heart_myocardium.png,"(232, 256)",13584,"(440, 264, 203, 207)",6
train,patient004_frame15_0_MRI_heart_left+heart+ventricle.png,"(232, 256)",19920,"(452, 288, 163, 167)",7
train,patient004_frame15_1_MRI_heart_right+heart+ventricle.png,"(232, 256)",18352,"(364, 264, 135, 239)",10
train,patient004_frame15_1_MRI_heart_myocardium.png,"(232, 256)",17904,"(428, 244, 235, 239)",8
train,patient004_frame15_1_MRI_heart_left+heart+ventricle.png,"(232, 256)",26080,"(452, 272, 183, 187)",9
train,patient004_frame15_2_MRI_heart_right+heart+ventricle.png,"(232, 256)",14160,"(364, 268, 123, 223)",7
train,patient004_frame15_2_MRI_heart_myocardium.png,"(232, 256)",20080,"(416, 240, 243, 239)",9
train,patient004_frame15_2_MRI_heart_left+heart+ventricle.png,"(232, 256)",26240,"(444, 264, 187, 187)",9
train,patient004_frame15_3_MRI_heart_right+heart+ventricle.png,"(232, 256)",8912,"(396, 284, 119, 203)",4
train,patient004_frame15_3_MRI_heart_myocardium.png,"(232, 256)",20768,"(432, 236, 247, 247)",10
train,patient004_frame15_3_MRI_heart_left+heart+ventricle.png,"(232, 256)",27168,"(456, 264, 191, 187)",10
train,patient004_frame15_4_MRI_heart_right+heart+ventricle.png,"(232, 256)",5600,"(400, 296, 127, 179)",3
train,patient004_frame15_4_MRI_heart_myocardium.png,"(232, 256)",18800,"(432, 244, 239, 235)",9
train,patient004_frame15_4_MRI_heart_left+heart+ventricle.png,"(232, 256)",25664,"(456, 272, 183, 175)",9
train,patient004_frame15_5_MRI_heart_right+heart+ventricle.png,"(232, 256)",4176,"(412, 296, 91, 175)",2
train,patient004_frame15_5_MRI_heart_myocardium.png,"(232, 256)",17328,"(440, 252, 227, 223)",8
train,patient004_frame15_5_MRI_heart_left+heart+ventricle.png,"(232, 256)",22928,"(464, 280, 175, 167)",8
train,patient004_frame15_6_MRI_heart_right+heart+ventricle.png,"(232, 256)",2752,"(428, 300, 67, 155)",1
train,patient004_frame15_6_MRI_heart_myocardium.png,"(232, 256)",14224,"(448, 260, 211, 203)",6
train,patient004_frame15_6_MRI_heart_left+heart+ventricle.png,"(232, 256)",20352,"(468, 284, 159, 159)",7
train,patient004_frame15_7_MRI_heart_myocardium.png,"(232, 256)",11920,"(464, 268, 179, 183)",5
train,patient004_frame15_7_MRI_heart_left+heart+ventricle.png,"(232, 256)",15168,"(484, 284, 131, 147)",5
train,patient004_frame15_8_MRI_heart_myocardium.png,"(232, 256)",10288,"(468, 272, 155, 151)",4
train,patient004_frame15_8_MRI_heart_left+heart+ventricle.png,"(232, 256)",8912,"(504, 296, 99, 111)",3
train,patient004_frame15_9_MRI_heart_myocardium.png,"(232, 256)",4864,"(500, 308, 95, 83)",2
train,patient005_frame01_0_MRI_heart_myocardium.png,"(256, 216)",18656,"(368, 400, 271, 231)",8
train,patient005_frame01_0_MRI_heart_left+heart+ventricle.png,"(256, 216)",28096,"(392, 420, 219, 187)",8
train,patient005_frame01_1_MRI_heart_right+heart+ventricle.png,"(256, 216)",27200,"(316, 312, 291, 199)",10
train,patient005_frame01_1_MRI_heart_myocardium.png,"(256, 216)",21056,"(372, 396, 283, 255)",10
train,patient005_frame01_1_MRI_heart_left+heart+ventricle.png,"(256, 216)",34032,"(396, 428, 231, 195)",10
train,patient005_frame01_2_MRI_heart_right+heart+ventricle.png,"(256, 216)",25184,"(320, 320, 279, 191)",9
train,patient005_frame01_2_MRI_heart_myocardium.png,"(256, 216)",21024,"(368, 396, 271, 263)",9
train,patient005_frame01_2_MRI_heart_left+heart+ventricle.png,"(256, 216)",32896,"(400, 428, 219, 203)",9
train,patient005_frame01_3_MRI_heart_right+heart+ventricle.png,"(256, 216)",21664,"(324, 336, 275, 179)",7
train,patient005_frame01_3_MRI_heart_myocardium.png,"(256, 216)",20304,"(376, 396, 259, 259)",9
train,patient005_frame01_3_MRI_heart_left+heart+ventricle.png,"(256, 216)",31680,"(408, 428, 207, 207)",9
train,patient005_frame01_4_MRI_heart_right+heart+ventricle.png,"(256, 216)",18080,"(328, 344, 267, 175)",6
train,patient005_frame01_4_MRI_heart_myocardium.png,"(256, 216)",20656,"(376, 396, 247, 255)",9
train,patient005_frame01_4_MRI_heart_left+heart+ventricle.png,"(256, 216)",27632,"(408, 428, 191, 195)",8
train,patient005_frame01_5_MRI_heart_right+heart+ventricle.png,"(256, 216)",15600,"(340, 360, 251, 159)",5
train,patient005_frame01_5_MRI_heart_myocardium.png,"(256, 216)",17920,"(380, 408, 239, 243)",8
train,patient005_frame01_5_MRI_heart_left+heart+ventricle.png,"(256, 216)",26128,"(412, 436, 183, 191)",7
train,patient005_frame01_6_MRI_heart_right+heart+ventricle.png,"(256, 216)",12032,"(364, 372, 219, 151)",4
train,patient005_frame01_6_MRI_heart_myocardium.png,"(256, 216)",14752,"(400, 412, 211, 231)",7
train,patient005_frame01_6_MRI_heart_left+heart+ventricle.png,"(256, 216)",22816,"(420, 440, 167, 183)",6
train,patient005_frame01_7_MRI_heart_right+heart+ventricle.png,"(256, 216)",8752,"(392, 396, 175, 135)",3
train,patient005_frame01_7_MRI_heart_myocardium.png,"(256, 216)",14048,"(412, 428, 195, 203)",6
train,patient005_frame01_7_MRI_heart_left+heart+ventricle.png,"(256, 216)",17040,"(436, 452, 147, 155)",5
train,patient005_frame01_8_MRI_heart_right+heart+ventricle.png,"(256, 216)",7856,"(400, 416, 139, 115)",2
train,patient005_frame01_8_MRI_heart_myocardium.png,"(256, 216)",10080,"(428, 456, 167, 167)",4
train,patient005_frame01_8_MRI_heart_left+heart+ventricle.png,"(256, 216)",11152,"(452, 472, 119, 127)",3
train,patient005_frame01_9_MRI_heart_myocardium.png,"(256, 216)",4448,"(464, 464, 95, 111)",2
train,patient005_frame01_9_MRI_heart_left+heart+ventricle.png,"(256, 216)",3808,"(480, 480, 63, 79)",1
train,patient005_frame13_0_MRI_heart_myocardium.png,"(256, 216)",16272,"(384, 408, 219, 203)",6
train,patient005_frame13_0_MRI_heart_left+heart+ventricle.png,"(256, 216)",18144,"(416, 416, 155, 163)",7
train,patient005_frame13_1_MRI_heart_myocardium.png,"(256, 216)",22304,"(380, 392, 247, 235)",8
train,patient005_frame13_1_MRI_heart_left+heart+ventricle.png,"(256, 216)",22704,"(408, 420, 187, 167)",9
train,patient005_frame13_2_MRI_heart_right+heart+ventricle.png,"(256, 216)",18544,"(328, 332, 267, 167)",10
train,patient005_frame13_2_MRI_heart_myocardium.png,"(256, 216)",25424,"(372, 392, 259, 243)",10
train,patient005_frame13_2_MRI_heart_left+heart+ventricle.png,"(256, 216)",23472,"(408, 424, 179, 167)",9
train,patient005_frame13_3_MRI_heart_right+heart+ventricle.png,"(256, 216)",14880,"(332, 344, 259, 159)",8
train,patient005_frame13_3_MRI_heart_myocardium.png,"(256, 216)",24256,"(376, 388, 259, 243)",9
train,patient005_frame13_3_MRI_heart_left+heart+ventricle.png,"(256, 216)",24160,"(416, 428, 179, 175)",10
train,patient005_frame13_4_MRI_heart_right+heart+ventricle.png,"(256, 216)",11328,"(340, 356, 247, 139)",6
train,patient005_frame13_4_MRI_heart_myocardium.png,"(256, 216)",23856,"(376, 388, 243, 243)",9
train,patient005_frame13_4_MRI_heart_left+heart+ventricle.png,"(256, 216)",22560,"(420, 428, 171, 163)",9
train,patient005_frame13_5_MRI_heart_right+heart+ventricle.png,"(256, 216)",7520,"(360, 372, 183, 119)",4
train,patient005_frame13_5_MRI_heart_myocardium.png,"(256, 216)",22384,"(384, 400, 239, 227)",8
train,patient005_frame13_5_MRI_heart_left+heart+ventricle.png,"(256, 216)",21424,"(424, 432, 167, 163)",8
train,patient005_frame13_6_MRI_heart_right+heart+ventricle.png,"(256, 216)",3968,"(376, 388, 123, 107)",2
