split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,TCGA_CS_4942_19970222_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",20112,"(372, 292, 243, 111)",8
train,TCGA_CS_4942_19970222_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",20112,"(372, 292, 243, 111)",8
train,TCGA_CS_4942_19970222_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",24624,"(376, 284, 243, 139)",10
train,TCGA_CS_4942_19970222_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",24624,"(376, 284, 243, 139)",10
train,TCGA_CS_4942_19970222_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",22128,"(396, 284, 219, 143)",8
train,TCGA_CS_4942_19970222_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",22128,"(396, 284, 219, 143)",8
train,TCGA_CS_4942_19970222_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",19456,"(408, 288, 207, 147)",7
train,TCGA_CS_4942_19970222_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",19456,"(408, 288, 207, 147)",7
train,TCGA_CS_4942_19970222_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",12176,"(468, 304, 135, 127)",4
train,TCGA_CS_4942_19970222_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",12176,"(468, 304, 135, 127)",4
train,TCGA_CS_4942_19970222_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",15296,"(380, 296, 207, 111)",6
train,TCGA_CS_4942_19970222_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",15296,"(380, 296, 207, 111)",6
train,TCGA_CS_4943_20000902_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",7920,"(392, 616, 195, 55)",1
train,TCGA_CS_4943_20000902_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",7920,"(392, 616, 195, 55)",1
train,TCGA_CS_4943_20000902_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",12816,"(444, 564, 171, 119)",2
train,TCGA_CS_4943_20000902_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",12816,"(444, 564, 171, 119)",2
train,TCGA_CS_4943_20000902_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",25312,"(448, 556, 219, 183)",5
train,TCGA_CS_4943_20000902_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",25312,"(448, 556, 219, 183)",5
train,TCGA_CS_4943_20000902_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",38352,"(428, 524, 247, 239)",7
train,TCGA_CS_4943_20000902_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",38352,"(428, 524, 247, 239)",7
train,TCGA_CS_4943_20000902_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",48176,"(396, 516, 291, 247)",9
train,TCGA_CS_4943_20000902_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",48176,"(396, 516, 291, 247)",9
train,TCGA_CS_4943_20000902_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",49376,"(396, 512, 291, 223)",10
train,TCGA_CS_4943_20000902_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",49376,"(396, 512, 291, 223)",10
train,TCGA_CS_4943_20000902_6_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",37504,"(396, 512, 283, 179)",7
train,TCGA_CS_4943_20000902_6_MRI-FLAIR_brain_tumor.png,"(256, 256)",37504,"(396, 512, 283, 179)",7
train,TCGA_CS_4943_20000902_7_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",13104,"(468, 520, 191, 107)",2
train,TCGA_CS_4943_20000902_7_MRI-FLAIR_brain_tumor.png,"(256, 256)",13104,"(468, 520, 191, 107)",2
train,TCGA_CS_4944_20010208_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",99024,"(336, 204, 443, 335)",10
train,TCGA_CS_4944_20010208_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",99024,"(336, 204, 443, 335)",10
train,TCGA_CS_4944_20010208_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",82848,"(356, 220, 419, 315)",8
train,TCGA_CS_4944_20010208_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",82848,"(356, 220, 419, 315)",8
train,TCGA_CS_4944_20010208_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",62576,"(344, 236, 411, 279)",6
train,TCGA_CS_4944_20010208_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",62576,"(344, 236, 411, 279)",6
train,TCGA_CS_4944_20010208_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",24144,"(412, 300, 291, 167)",2
train,TCGA_CS_4944_20010208_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",24144,"(412, 300, 291, 167)",2
train,TCGA_CS_4944_20010208_6_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",16384,"(344, 268, 139, 167)",1
train,TCGA_CS_4944_20010208_6_MRI-FLAIR_brain_tumor.png,"(256, 256)",16384,"(344, 268, 139, 167)",1
train,TCGA_CS_4944_20010208_7_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",54848,"(328, 224, 331, 243)",5
train,TCGA_CS_4944_20010208_7_MRI-FLAIR_brain_tumor.png,"(256, 256)",54848,"(328, 224, 331, 243)",5
train,TCGA_CS_4944_20010208_8_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",94976,"(328, 216, 447, 323)",9
train,TCGA_CS_4944_20010208_8_MRI-FLAIR_brain_tumor.png,"(256, 256)",94976,"(328, 216, 447, 323)",9
train,TCGA_CS_5393_19990606_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",85216,"(388, 504, 471, 259)",9
train,TCGA_CS_5393_19990606_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",85216,"(388, 504, 471, 259)",9
train,TCGA_CS_5393_19990606_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",66112,"(400, 496, 459, 251)",7
train,TCGA_CS_5393_19990606_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",66112,"(400, 496, 459, 251)",7
train,TCGA_CS_5393_19990606_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",41760,"(412, 524, 415, 183)",4
train,TCGA_CS_5393_19990606_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",41760,"(412, 524, 415, 183)",4
train,TCGA_CS_5393_19990606_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",23056,"(380, 588, 195, 163)",2
train,TCGA_CS_5393_19990606_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",23056,"(380, 588, 195, 163)",2
train,TCGA_CS_5393_19990606_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",74896,"(344, 512, 507, 271)",7
train,TCGA_CS_5393_19990606_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",74896,"(344, 512, 507, 271)",7
train,TCGA_CS_5393_19990606_6_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",91072,"(348, 500, 511, 275)",9
train,TCGA_CS_5393_19990606_6_MRI-FLAIR_brain_tumor.png,"(256, 256)",91072,"(348, 500, 511, 275)",9
train,TCGA_CS_5393_19990606_7_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",93680,"(348, 508, 515, 271)",10
train,TCGA_CS_5393_19990606_7_MRI-FLAIR_brain_tumor.png,"(256, 256)",93680,"(348, 508, 515, 271)",10
train,TCGA_CS_5395_19981004_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",11760,"(524, 240, 107, 147)",8
train,TCGA_CS_5395_19981004_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",11760,"(524, 240, 107, 147)",8
train,TCGA_CS_5395_19981004_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",13440,"(500, 232, 123, 155)",10
train,TCGA_CS_5395_19981004_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",13440,"(500, 232, 123, 155)",10
train,TCGA_CS_5395_19981004_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",12496,"(508, 236, 119, 155)",9
train,TCGA_CS_5395_19981004_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",12496,"(508, 236, 119, 155)",9
train,TCGA_CS_5396_20010302_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",14656,"(152, 248, 219, 207)",1
train,TCGA_CS_5396_20010302_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",14656,"(152, 248, 219, 207)",1
train,TCGA_CS_5396_20010302_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",46352,"(148, 212, 299, 279)",5
train,TCGA_CS_5396_20010302_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",46352,"(148, 212, 299, 279)",5
train,TCGA_CS_5396_20010302_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",81232,"(144, 196, 339, 403)",9
train,TCGA_CS_5396_20010302_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",81232,"(144, 196, 339, 403)",9
train,TCGA_CS_5396_20010302_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",89888,"(140, 208, 347, 415)",10
train,TCGA_CS_5396_20010302_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",89888,"(140, 208, 347, 415)",10
train,TCGA_CS_5396_20010302_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",66592,"(144, 200, 347, 403)",7
train,TCGA_CS_5396_20010302_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",66592,"(144, 200, 347, 403)",7
train,TCGA_CS_5396_20010302_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",75968,"(156, 212, 323, 371)",8
train,TCGA_CS_5396_20010302_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",75968,"(156, 212, 323, 371)",8
train,TCGA_CS_5396_20010302_6_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",60480,"(176, 220, 295, 315)",6
train,TCGA_CS_5396_20010302_6_MRI-FLAIR_brain_tumor.png,"(256, 256)",60480,"(176, 220, 295, 315)",6
train,TCGA_CS_5396_20010302_7_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",44336,"(200, 232, 259, 263)",4
train,TCGA_CS_5396_20010302_7_MRI-FLAIR_brain_tumor.png,"(256, 256)",44336,"(200, 232, 259, 263)",4
train,TCGA_CS_5396_20010302_8_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",25472,"(200, 248, 255, 235)",2
train,TCGA_CS_5396_20010302_8_MRI-FLAIR_brain_tumor.png,"(256, 256)",25472,"(200, 248, 255, 235)",2
train,TCGA_CS_5397_20010315_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",23408,"(432, 572, 227, 143)",10
train,TCGA_CS_5397_20010315_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",23408,"(432, 572, 227, 143)",10
train,TCGA_CS_5397_20010315_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",13520,"(404, 568, 279, 127)",5
train,TCGA_CS_5397_20010315_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",13520,"(404, 568, 279, 127)",5
train,TCGA_CS_5397_20010315_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",6320,"(612, 536, 91, 119)",2
train,TCGA_CS_5397_20010315_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",6320,"(612, 536, 91, 119)",2
train,TCGA_CS_5397_20010315_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",6832,"(412, 592, 115, 99)",2
train,TCGA_CS_5397_20010315_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",6832,"(412, 592, 115, 99)",2
train,TCGA_CS_5397_20010315_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",11744,"(404, 596, 163, 123)",5
train,TCGA_CS_5397_20010315_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",11744,"(404, 596, 163, 123)",5
train,TCGA_CS_5397_20010315_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",19424,"(428, 564, 187, 159)",8
train,TCGA_CS_5397_20010315_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",19424,"(428, 564, 187, 159)",8
train,TCGA_CS_6186_20000601_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",23760,"(524, 312, 207, 179)",7
train,TCGA_CS_6186_20000601_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",23760,"(524, 312, 207, 179)",7
train,TCGA_CS_6186_20000601_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",33264,"(504, 280, 243, 243)",10
train,TCGA_CS_6186_20000601_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",33264,"(504, 280, 243, 243)",10
train,TCGA_CS_6186_20000601_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",32864,"(476, 272, 279, 231)",9
train,TCGA_CS_6186_20000601_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",32864,"(476, 272, 279, 231)",9
train,TCGA_CS_6186_20000601_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",24624,"(504, 272, 243, 167)",7
train,TCGA_CS_6186_20000601_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",24624,"(504, 272, 243, 167)",7
train,TCGA_CS_6186_20000601_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",22416,"(520, 240, 207, 195)",6
train,TCGA_CS_6186_20000601_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",22416,"(520, 240, 207, 195)",6
train,TCGA_CS_6186_20000601_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",4528,"(556, 308, 111, 107)",1
train,TCGA_CS_6186_20000601_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",4528,"(556, 308, 111, 107)",1
train,TCGA_CS_6188_20010812_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",1856,"(732, 660, 91, 47)",1
train,TCGA_CS_6188_20010812_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",1856,"(732, 660, 91, 47)",1
train,TCGA_CS_6188_20010812_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",13552,"(680, 648, 151, 171)",10
train,TCGA_CS_6188_20010812_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",13552,"(680, 648, 151, 171)",10
train,TCGA_CS_6188_20010812_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",7920,"(728, 644, 99, 107)",5
train,TCGA_CS_6188_20010812_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",7920,"(728, 644, 99, 107)",5
train,TCGA_CS_6188_20010812_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",9760,"(704, 632, 131, 147)",7
train,TCGA_CS_6188_20010812_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",9760,"(704, 632, 131, 147)",7
train,TCGA_CS_6290_20000917_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",19952,"(564, 680, 155, 147)",6
train,TCGA_CS_6290_20000917_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",19952,"(564, 680, 155, 147)",6
train,TCGA_CS_6290_20000917_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",5408,"(580, 752, 107, 71)",1
train,TCGA_CS_6290_20000917_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",5408,"(580, 752, 107, 71)",1
train,TCGA_CS_6290_20000917_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",18592,"(496, 696, 207, 127)",5
train,TCGA_CS_6290_20000917_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",18592,"(496, 696, 207, 127)",5
train,TCGA_CS_6290_20000917_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",31056,"(452, 672, 291, 159)",10
train,TCGA_CS_6290_20000917_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",31056,"(452, 672, 291, 159)",10
train,TCGA_CS_6290_20000917_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",30848,"(476, 672, 251, 155)",9
train,TCGA_CS_6290_20000917_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",30848,"(476, 672, 251, 155)",9
train,TCGA_CS_6665_20010817_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",5984,"(688, 344, 163, 107)",1
train,TCGA_CS_6665_20010817_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",5984,"(688, 344, 163, 107)",1
train,TCGA_CS_6665_20010817_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",14720,"(544, 320, 283, 135)",3
train,TCGA_CS_6665_20010817_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",14720,"(544, 320, 283, 135)",3
train,TCGA_CS_6665_20010817_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",14944,"(600, 272, 255, 195)",3
train,TCGA_CS_6665_20010817_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",14944,"(600, 272, 255, 195)",3
train,TCGA_CS_6665_20010817_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",26176,"(604, 248, 263, 183)",6
train,TCGA_CS_6665_20010817_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",26176,"(604, 248, 263, 183)",6
train,TCGA_CS_6665_20010817_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",25840,"(568, 280, 295, 175)",6
train,TCGA_CS_6665_20010817_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",25840,"(568, 280, 295, 175)",6
train,TCGA_CS_6665_20010817_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",27936,"(604, 272, 263, 187)",7
train,TCGA_CS_6665_20010817_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",27936,"(604, 272, 263, 187)",7
train,TCGA_CS_6665_20010817_6_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",30736,"(600, 232, 247, 215)",7
train,TCGA_CS_6665_20010817_6_MRI-FLAIR_brain_tumor.png,"(256, 256)",30736,"(600, 232, 247, 215)",7
train,TCGA_CS_6665_20010817_7_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",37504,"(560, 232, 287, 263)",9
train,TCGA_CS_6665_20010817_7_MRI-FLAIR_brain_tumor.png,"(256, 256)",37504,"(560, 232, 287, 263)",9
train,TCGA_CS_6665_20010817_8_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",39520,"(576, 220, 271, 255)",10
train,TCGA_CS_6665_20010817_8_MRI-FLAIR_brain_tumor.png,"(256, 256)",39520,"(576, 220, 271, 255)",10
train,TCGA_CS_6665_20010817_9_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",6976,"(656, 360, 171, 95)",1
train,TCGA_CS_6665_20010817_9_MRI-FLAIR_brain_tumor.png,"(256, 256)",6976,"(656, 360, 171, 95)",1
train,TCGA_CS_6665_20010817_10_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",7072,"(664, 312, 139, 171)",1
train,TCGA_CS_6665_20010817_10_MRI-FLAIR_brain_tumor.png,"(256, 256)",7072,"(664, 312, 139, 171)",1
train,TCGA_CS_6666_20011109_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",36592,"(536, 260, 299, 195)",5
train,TCGA_CS_6666_20011109_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",36592,"(536, 260, 299, 195)",5
train,TCGA_CS_6666_20011109_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",50544,"(536, 244, 307, 235)",7
train,TCGA_CS_6666_20011109_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",50544,"(536, 244, 307, 235)",7
train,TCGA_CS_6666_20011109_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",61584,"(520, 228, 347, 263)",9
train,TCGA_CS_6666_20011109_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",61584,"(520, 228, 347, 263)",9
train,TCGA_CS_6666_20011109_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",67408,"(520, 228, 347, 259)",10
train,TCGA_CS_6666_20011109_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",67408,"(520, 228, 347, 259)",10
train,TCGA_CS_6666_20011109_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",67152,"(524, 228, 343, 259)",9
train,TCGA_CS_6666_20011109_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",67152,"(524, 228, 343, 259)",9
train,TCGA_CS_6666_20011109_6_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",66960,"(528, 236, 327, 251)",9
train,TCGA_CS_6666_20011109_6_MRI-FLAIR_brain_tumor.png,"(256, 256)",66960,"(528, 236, 327, 251)",9
train,TCGA_CS_6666_20011109_7_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",63696,"(532, 232, 323, 255)",9
train,TCGA_CS_6666_20011109_7_MRI-FLAIR_brain_tumor.png,"(256, 256)",63696,"(532, 232, 323, 255)",9
train,TCGA_CS_6666_20011109_8_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",53200,"(548, 248, 283, 239)",7
train,TCGA_CS_6666_20011109_8_MRI-FLAIR_brain_tumor.png,"(256, 256)",53200,"(548, 248, 283, 239)",7
train,TCGA_CS_6666_20011109_9_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",35632,"(576, 276, 243, 199)",5
train,TCGA_CS_6666_20011109_9_MRI-FLAIR_brain_tumor.png,"(256, 256)",35632,"(576, 276, 243, 199)",5
train,TCGA_CS_6666_20011109_10_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",24032,"(600, 312, 199, 163)",3
train,TCGA_CS_6666_20011109_10_MRI-FLAIR_brain_tumor.png,"(256, 256)",24032,"(600, 312, 199, 163)",3
train,TCGA_CS_6667_20011105_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",5488,"(752, 580, 115, 107)",1
train,TCGA_CS_6667_20011105_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",5488,"(752, 580, 115, 107)",1
train,TCGA_CS_6667_20011105_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",14208,"(708, 560, 179, 139)",5
train,TCGA_CS_6667_20011105_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",14208,"(708, 560, 179, 139)",5
train,TCGA_CS_6667_20011105_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",21920,"(696, 556, 191, 171)",7
train,TCGA_CS_6667_20011105_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",21920,"(696, 556, 191, 171)",7
train,TCGA_CS_6667_20011105_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",28240,"(692, 556, 199, 215)",10
train,TCGA_CS_6667_20011105_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",28240,"(692, 556, 199, 215)",10
train,TCGA_CS_6667_20011105_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",25040,"(700, 556, 183, 215)",8
train,TCGA_CS_6667_20011105_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",25040,"(700, 556, 183, 215)",8
train,TCGA_CS_6667_20011105_5_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",20304,"(708, 584, 155, 187)",7
train,TCGA_CS_6667_20011105_5_MRI-FLAIR_brain_tumor.png,"(256, 256)",20304,"(708, 584, 155, 187)",7
train,TCGA_CS_6667_20011105_6_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",9424,"(716, 592, 123, 151)",3
train,TCGA_CS_6667_20011105_6_MRI-FLAIR_brain_tumor.png,"(256, 256)",9424,"(716, 592, 123, 151)",3
train,TCGA_CS_6667_20011105_7_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",3648,"(720, 612, 87, 87)",1
train,TCGA_CS_6667_20011105_7_MRI-FLAIR_brain_tumor.png,"(256, 256)",3648,"(720, 612, 87, 87)",1
train,TCGA_CS_6668_20011025_0_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",10704,"(344, 632, 103, 143)",4
train,TCGA_CS_6668_20011025_0_MRI-FLAIR_brain_tumor.png,"(256, 256)",10704,"(344, 632, 103, 143)",4
train,TCGA_CS_6668_20011025_1_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",21904,"(328, 616, 171, 167)",8
train,TCGA_CS_6668_20011025_1_MRI-FLAIR_brain_tumor.png,"(256, 256)",21904,"(328, 616, 171, 167)",8
train,TCGA_CS_6668_20011025_2_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",25808,"(324, 596, 183, 187)",10
train,TCGA_CS_6668_20011025_2_MRI-FLAIR_brain_tumor.png,"(256, 256)",25808,"(324, 596, 183, 187)",10
train,TCGA_CS_6668_20011025_3_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",25744,"(324, 596, 187, 183)",9
train,TCGA_CS_6668_20011025_3_MRI-FLAIR_brain_tumor.png,"(256, 256)",25744,"(324, 596, 187, 183)",9
train,TCGA_CS_6668_20011025_4_MRI-FLAIR_brain_lower-grade+glioma.png,"(256, 256)",21904,"(340, 604, 179, 179)",8
train,TCGA_CS_6668_20011025_4_MRI-FLAIR_brain_tumor.png,"(256, 256)",21904,"(340, 604, 179, 179)",8
