split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,lung_006_454_CT_lung_tumor.png,"(512, 512)",436,"(590, 390, 21, 27)",3
train,lung_006_455_CT_lung_tumor.png,"(512, 512)",684,"(586, 386, 27, 33)",4
train,lung_006_456_CT_lung_tumor.png,"(512, 512)",776,"(586, 384, 31, 35)",5
train,lung_006_457_CT_lung_tumor.png,"(512, 512)",740,"(586, 384, 29, 35)",5
train,lung_006_458_CT_lung_tumor.png,"(512, 512)",856,"(586, 380, 27, 37)",5
train,lung_006_459_CT_lung_tumor.png,"(512, 512)",928,"(586, 380, 27, 37)",6
train,lung_006_460_CT_lung_tumor.png,"(512, 512)",1056,"(582, 378, 31, 41)",7
train,lung_006_461_CT_lung_tumor.png,"(512, 512)",1076,"(582, 376, 29, 41)",7
train,lung_006_462_CT_lung_tumor.png,"(512, 512)",1168,"(580, 376, 31, 45)",8
train,lung_006_463_CT_lung_tumor.png,"(512, 512)",1440,"(578, 376, 37, 49)",9
train,lung_006_464_CT_lung_tumor.png,"(512, 512)",1448,"(574, 376, 39, 47)",10
train,lung_006_465_CT_lung_tumor.png,"(512, 512)",1420,"(570, 376, 41, 45)",9
train,lung_006_466_CT_lung_tumor.png,"(512, 512)",1068,"(578, 378, 33, 43)",7
train,lung_006_467_CT_lung_tumor.png,"(512, 512)",1040,"(576, 376, 35, 41)",7
train,lung_006_468_CT_lung_tumor.png,"(512, 512)",852,"(578, 378, 29, 39)",5
train,lung_006_469_CT_lung_tumor.png,"(512, 512)",916,"(578, 374, 37, 41)",6
train,lung_006_470_CT_lung_tumor.png,"(512, 512)",912,"(578, 374, 41, 39)",6
train,lung_006_471_CT_lung_tumor.png,"(512, 512)",876,"(578, 376, 41, 35)",6
train,lung_006_472_CT_lung_tumor.png,"(512, 512)",852,"(578, 372, 39, 41)",5
train,lung_006_473_CT_lung_tumor.png,"(512, 512)",860,"(580, 372, 39, 41)",5
train,lung_006_474_CT_lung_tumor.png,"(512, 512)",1056,"(576, 374, 43, 49)",7
train,lung_006_475_CT_lung_tumor.png,"(512, 512)",820,"(580, 376, 37, 41)",5
train,lung_006_476_CT_lung_tumor.png,"(512, 512)",724,"(580, 378, 37, 37)",5
train,lung_006_477_CT_lung_tumor.png,"(512, 512)",676,"(580, 376, 37, 37)",4
train,lung_006_478_CT_lung_tumor.png,"(512, 512)",652,"(580, 376, 39, 35)",4
train,lung_006_479_CT_lung_tumor.png,"(512, 512)",688,"(578, 374, 41, 37)",4
train,lung_006_480_CT_lung_tumor.png,"(512, 512)",576,"(580, 378, 45, 33)",3
train,lung_006_481_CT_lung_tumor.png,"(512, 512)",512,"(578, 378, 37, 33)",3
train,lung_006_482_CT_lung_tumor.png,"(512, 512)",356,"(580, 380, 29, 25)",2
train,lung_006_483_CT_lung_tumor.png,"(512, 512)",356,"(580, 380, 29, 25)",2
train,lung_006_484_CT_lung_tumor.png,"(512, 512)",292,"(582, 380, 25, 21)",2
train,lung_006_485_CT_lung_tumor.png,"(512, 512)",240,"(582, 378, 25, 23)",1
train,lung_006_486_CT_lung_tumor.png,"(512, 512)",164,"(582, 382, 23, 17)",1
train,lung_009_207_CT_lung_tumor.png,"(512, 512)",1632,"(380, 468, 49, 49)",1
train,lung_009_208_CT_lung_tumor.png,"(512, 512)",1852,"(378, 464, 49, 53)",1
train,lung_009_209_CT_lung_tumor.png,"(512, 512)",1972,"(378, 464, 49, 53)",1
train,lung_009_210_CT_lung_tumor.png,"(512, 512)",2032,"(378, 464, 51, 51)",1
train,lung_009_211_CT_lung_tumor.png,"(512, 512)",2236,"(378, 462, 57, 53)",1
train,lung_009_212_CT_lung_tumor.png,"(512, 512)",2228,"(370, 454, 61, 61)",1
train,lung_009_213_CT_lung_tumor.png,"(512, 512)",2124,"(372, 452, 61, 63)",1
train,lung_009_214_CT_lung_tumor.png,"(512, 512)",2252,"(378, 460, 53, 57)",1
train,lung_009_215_CT_lung_tumor.png,"(512, 512)",2460,"(376, 458, 57, 67)",1
train,lung_009_216_CT_lung_tumor.png,"(512, 512)",2580,"(374, 458, 61, 67)",1
train,lung_009_217_CT_lung_tumor.png,"(512, 512)",2512,"(380, 454, 55, 71)",1
train,lung_009_218_CT_lung_tumor.png,"(512, 512)",3180,"(380, 456, 63, 71)",2
train,lung_009_219_CT_lung_tumor.png,"(512, 512)",3080,"(376, 454, 63, 75)",2
train,lung_009_220_CT_lung_tumor.png,"(512, 512)",3064,"(376, 460, 63, 69)",2
train,lung_009_221_CT_lung_tumor.png,"(512, 512)",3276,"(378, 456, 63, 71)",2
train,lung_009_222_CT_lung_tumor.png,"(512, 512)",4556,"(374, 450, 77, 79)",3
train,lung_009_223_CT_lung_tumor.png,"(512, 512)",4528,"(374, 450, 69, 79)",3
train,lung_009_224_CT_lung_tumor.png,"(512, 512)",5796,"(364, 444, 85, 97)",4
train,lung_009_225_CT_lung_tumor.png,"(512, 512)",6032,"(368, 446, 83, 95)",4
train,lung_009_226_CT_lung_tumor.png,"(512, 512)",6872,"(362, 444, 93, 105)",5
train,lung_009_227_CT_lung_tumor.png,"(512, 512)",7056,"(362, 442, 91, 109)",5
train,lung_009_228_CT_lung_tumor.png,"(512, 512)",6612,"(362, 442, 83, 105)",4
train,lung_009_229_CT_lung_tumor.png,"(512, 512)",8044,"(358, 438, 95, 115)",5
train,lung_009_230_CT_lung_tumor.png,"(512, 512)",9544,"(354, 436, 105, 127)",7
train,lung_009_231_CT_lung_tumor.png,"(512, 512)",9088,"(356, 438, 99, 127)",6
train,lung_009_232_CT_lung_tumor.png,"(512, 512)",10160,"(346, 436, 111, 125)",7
train,lung_009_233_CT_lung_tumor.png,"(512, 512)",10620,"(340, 436, 119, 127)",7
train,lung_009_234_CT_lung_tumor.png,"(512, 512)",11340,"(338, 430, 123, 133)",8
train,lung_009_235_CT_lung_tumor.png,"(512, 512)",11984,"(340, 430, 127, 135)",8
train,lung_009_236_CT_lung_tumor.png,"(512, 512)",11444,"(344, 432, 127, 133)",8
train,lung_009_237_CT_lung_tumor.png,"(512, 512)",12804,"(340, 428, 127, 141)",9
train,lung_009_238_CT_lung_tumor.png,"(512, 512)",13496,"(338, 426, 135, 141)",10
train,lung_009_239_CT_lung_tumor.png,"(512, 512)",13032,"(342, 428, 127, 139)",9
train,lung_009_240_CT_lung_tumor.png,"(512, 512)",13144,"(338, 428, 131, 139)",9
train,lung_009_241_CT_lung_tumor.png,"(512, 512)",13164,"(340, 428, 133, 129)",9
train,lung_009_242_CT_lung_tumor.png,"(512, 512)",13132,"(340, 430, 133, 127)",9
train,lung_009_243_CT_lung_tumor.png,"(512, 512)",13292,"(340, 430, 131, 129)",9
train,lung_009_244_CT_lung_tumor.png,"(512, 512)",12624,"(340, 430, 127, 131)",9
train,lung_009_245_CT_lung_tumor.png,"(512, 512)",12312,"(340, 432, 127, 125)",9
train,lung_009_246_CT_lung_tumor.png,"(512, 512)",12196,"(336, 430, 131, 127)",9
train,lung_009_247_CT_lung_tumor.png,"(512, 512)",12536,"(342, 428, 127, 127)",9
train,lung_009_248_CT_lung_tumor.png,"(512, 512)",12676,"(340, 428, 133, 127)",9
train,lung_009_249_CT_lung_tumor.png,"(512, 512)",12832,"(330, 428, 145, 127)",9
train,lung_009_250_CT_lung_tumor.png,"(512, 512)",12072,"(334, 428, 131, 125)",8
train,lung_009_251_CT_lung_tumor.png,"(512, 512)",12032,"(340, 426, 127, 125)",8
train,lung_009_252_CT_lung_tumor.png,"(512, 512)",11692,"(336, 426, 131, 127)",8
train,lung_009_253_CT_lung_tumor.png,"(512, 512)",9904,"(340, 430, 131, 109)",7
train,lung_009_254_CT_lung_tumor.png,"(512, 512)",8652,"(346, 432, 109, 99)",6
train,lung_009_255_CT_lung_tumor.png,"(512, 512)",7780,"(350, 428, 103, 105)",5
train,lung_009_256_CT_lung_tumor.png,"(512, 512)",6144,"(352, 430, 97, 87)",4
train,lung_009_257_CT_lung_tumor.png,"(512, 512)",6144,"(336, 430, 121, 83)",4
train,lung_009_258_CT_lung_tumor.png,"(512, 512)",5188,"(358, 432, 89, 81)",3
train,lung_009_259_CT_lung_tumor.png,"(512, 512)",4852,"(346, 432, 93, 73)",3
train,lung_009_260_CT_lung_tumor.png,"(512, 512)",3572,"(356, 434, 69, 69)",2
train,lung_009_261_CT_lung_tumor.png,"(512, 512)",2444,"(342, 430, 83, 59)",1
train,lung_009_262_CT_lung_tumor.png,"(512, 512)",2336,"(366, 420, 51, 67)",1
train,lung_009_263_CT_lung_tumor.png,"(512, 512)",2016,"(356, 420, 59, 53)",1
train,lung_009_264_CT_lung_tumor.png,"(512, 512)",1584,"(358, 418, 51, 49)",1
train,lung_010_89_CT_lung_tumor.png,"(512, 512)",624,"(626, 254, 39, 39)",1
train,lung_010_90_CT_lung_tumor.png,"(512, 512)",1084,"(624, 248, 45, 45)",1
train,lung_010_91_CT_lung_tumor.png,"(512, 512)",1948,"(626, 246, 47, 69)",3
train,lung_010_92_CT_lung_tumor.png,"(512, 512)",3112,"(616, 244, 65, 79)",5
train,lung_010_93_CT_lung_tumor.png,"(512, 512)",3004,"(614, 242, 69, 65)",5
train,lung_010_94_CT_lung_tumor.png,"(512, 512)",2980,"(614, 242, 65, 65)",5
train,lung_010_95_CT_lung_tumor.png,"(512, 512)",3292,"(612, 242, 75, 67)",5
train,lung_010_96_CT_lung_tumor.png,"(512, 512)",3708,"(608, 242, 87, 69)",6
train,lung_010_97_CT_lung_tumor.png,"(512, 512)",4264,"(610, 240, 89, 81)",7
train,lung_010_98_CT_lung_tumor.png,"(512, 512)",4592,"(610, 244, 77, 75)",7
train,lung_010_99_CT_lung_tumor.png,"(512, 512)",4628,"(608, 242, 81, 81)",7
train,lung_010_100_CT_lung_tumor.png,"(512, 512)",5592,"(606, 242, 87, 85)",9
train,lung_010_101_CT_lung_tumor.png,"(512, 512)",5724,"(610, 240, 87, 87)",9
train,lung_010_102_CT_lung_tumor.png,"(512, 512)",5920,"(612, 238, 101, 87)",10
train,lung_010_103_CT_lung_tumor.png,"(512, 512)",5404,"(612, 242, 91, 83)",9
train,lung_010_104_CT_lung_tumor.png,"(512, 512)",5028,"(616, 242, 83, 83)",8
train,lung_010_105_CT_lung_tumor.png,"(512, 512)",5184,"(616, 238, 77, 87)",8
train,lung_010_106_CT_lung_tumor.png,"(512, 512)",5496,"(614, 240, 79, 89)",9
train,lung_010_107_CT_lung_tumor.png,"(512, 512)",4600,"(618, 244, 77, 81)",7
train,lung_010_108_CT_lung_tumor.png,"(512, 512)",4984,"(616, 240, 75, 87)",8
train,lung_010_109_CT_lung_tumor.png,"(512, 512)",5216,"(620, 238, 69, 105)",8
train,lung_010_110_CT_lung_tumor.png,"(512, 512)",4336,"(616, 238, 71, 109)",7
train,lung_010_111_CT_lung_tumor.png,"(512, 512)",4356,"(612, 240, 71, 111)",7
train,lung_010_112_CT_lung_tumor.png,"(512, 512)",3920,"(620, 240, 61, 113)",6
train,lung_010_113_CT_lung_tumor.png,"(512, 512)",3964,"(620, 242, 63, 113)",6
train,lung_010_114_CT_lung_tumor.png,"(512, 512)",1820,"(622, 252, 61, 105)",3
train,lung_010_115_CT_lung_tumor.png,"(512, 512)",1592,"(626, 252, 53, 103)",2
train,lung_010_116_CT_lung_tumor.png,"(512, 512)",1188,"(642, 310, 35, 43)",2
train,lung_010_117_CT_lung_tumor.png,"(512, 512)",780,"(644, 316, 27, 35)",1
train,lung_010_118_CT_lung_tumor.png,"(512, 512)",676,"(644, 318, 25, 39)",1
train,lung_014_337_CT_lung_tumor.png,"(512, 512)",964,"(226, 326, 33, 43)",1
train,lung_014_338_CT_lung_tumor.png,"(512, 512)",1396,"(226, 326, 47, 43)",1
train,lung_014_339_CT_lung_tumor.png,"(512, 512)",1668,"(226, 322, 47, 47)",1
train,lung_014_340_CT_lung_tumor.png,"(512, 512)",2452,"(224, 294, 51, 79)",2
train,lung_014_341_CT_lung_tumor.png,"(512, 512)",2528,"(220, 300, 57, 73)",2
train,lung_014_342_CT_lung_tumor.png,"(512, 512)",2532,"(222, 300, 55, 75)",2
train,lung_014_343_CT_lung_tumor.png,"(512, 512)",2784,"(222, 304, 57, 73)",3
train,lung_014_344_CT_lung_tumor.png,"(512, 512)",3680,"(218, 302, 65, 79)",3
train,lung_014_345_CT_lung_tumor.png,"(512, 512)",3424,"(220, 306, 65, 73)",3
train,lung_014_346_CT_lung_tumor.png,"(512, 512)",4268,"(218, 294, 69, 89)",4
train,lung_014_347_CT_lung_tumor.png,"(512, 512)",4512,"(218, 296, 71, 87)",4
train,lung_014_348_CT_lung_tumor.png,"(512, 512)",4556,"(218, 296, 79, 87)",4
train,lung_014_349_CT_lung_tumor.png,"(512, 512)",5328,"(216, 294, 81, 93)",5
train,lung_014_350_CT_lung_tumor.png,"(512, 512)",5804,"(214, 292, 85, 97)",6
train,lung_014_351_CT_lung_tumor.png,"(512, 512)",5700,"(214, 292, 85, 95)",6
train,lung_014_352_CT_lung_tumor.png,"(512, 512)",7128,"(210, 284, 101, 105)",7
train,lung_014_353_CT_lung_tumor.png,"(512, 512)",7496,"(210, 288, 113, 103)",8
train,lung_014_354_CT_lung_tumor.png,"(512, 512)",7980,"(208, 288, 131, 103)",8
train,lung_014_355_CT_lung_tumor.png,"(512, 512)",7808,"(208, 288, 111, 103)",8
train,lung_014_356_CT_lung_tumor.png,"(512, 512)",8076,"(208, 288, 111, 107)",8
train,lung_014_357_CT_lung_tumor.png,"(512, 512)",7988,"(208, 288, 103, 105)",8
train,lung_014_358_CT_lung_tumor.png,"(512, 512)",7896,"(210, 290, 103, 101)",8
train,lung_014_359_CT_lung_tumor.png,"(512, 512)",8180,"(208, 290, 109, 101)",8
train,lung_014_360_CT_lung_tumor.png,"(512, 512)",8384,"(208, 290, 105, 103)",9
train,lung_014_361_CT_lung_tumor.png,"(512, 512)",8772,"(206, 284, 109, 111)",9
train,lung_014_362_CT_lung_tumor.png,"(512, 512)",8948,"(204, 286, 117, 109)",9
train,lung_014_363_CT_lung_tumor.png,"(512, 512)",9040,"(202, 288, 123, 109)",9
train,lung_014_364_CT_lung_tumor.png,"(512, 512)",9212,"(200, 290, 123, 109)",10
train,lung_014_365_CT_lung_tumor.png,"(512, 512)",8524,"(200, 292, 111, 105)",9
train,lung_014_366_CT_lung_tumor.png,"(512, 512)",7988,"(200, 296, 109, 101)",8
train,lung_014_367_CT_lung_tumor.png,"(512, 512)",8176,"(200, 296, 109, 101)",8
train,lung_014_368_CT_lung_tumor.png,"(512, 512)",7968,"(200, 300, 109, 97)",8
train,lung_014_369_CT_lung_tumor.png,"(512, 512)",7952,"(200, 300, 107, 95)",8
train,lung_014_370_CT_lung_tumor.png,"(512, 512)",7960,"(198, 300, 109, 95)",8
train,lung_014_371_CT_lung_tumor.png,"(512, 512)",7992,"(198, 300, 109, 97)",8
train,lung_014_372_CT_lung_tumor.png,"(512, 512)",7932,"(198, 300, 107, 97)",8
train,lung_014_373_CT_lung_tumor.png,"(512, 512)",7324,"(200, 304, 101, 95)",7
train,lung_014_374_CT_lung_tumor.png,"(512, 512)",7608,"(198, 302, 103, 95)",8
train,lung_014_375_CT_lung_tumor.png,"(512, 512)",7416,"(198, 302, 101, 97)",8
train,lung_014_376_CT_lung_tumor.png,"(512, 512)",6656,"(202, 306, 91, 91)",7
train,lung_014_377_CT_lung_tumor.png,"(512, 512)",6912,"(200, 304, 95, 95)",7
train,lung_014_378_CT_lung_tumor.png,"(512, 512)",6540,"(202, 306, 93, 87)",7
train,lung_014_379_CT_lung_tumor.png,"(512, 512)",6612,"(202, 306, 93, 85)",7
train,lung_014_380_CT_lung_tumor.png,"(512, 512)",5904,"(202, 306, 91, 83)",6
train,lung_014_381_CT_lung_tumor.png,"(512, 512)",6260,"(202, 306, 95, 85)",6
train,lung_014_382_CT_lung_tumor.png,"(512, 512)",6016,"(202, 308, 95, 81)",6
train,lung_014_383_CT_lung_tumor.png,"(512, 512)",5356,"(202, 312, 91, 75)",5
train,lung_014_384_CT_lung_tumor.png,"(512, 512)",5704,"(202, 310, 97, 79)",6
train,lung_014_385_CT_lung_tumor.png,"(512, 512)",5408,"(202, 312, 91, 77)",5
train,lung_014_386_CT_lung_tumor.png,"(512, 512)",4784,"(206, 312, 83, 75)",5
train,lung_014_387_CT_lung_tumor.png,"(512, 512)",4916,"(206, 314, 85, 73)",5
train,lung_014_388_CT_lung_tumor.png,"(512, 512)",4732,"(208, 314, 81, 73)",5
train,lung_014_389_CT_lung_tumor.png,"(512, 512)",4224,"(210, 316, 79, 69)",4
train,lung_014_390_CT_lung_tumor.png,"(512, 512)",4392,"(210, 314, 73, 73)",4
train,lung_014_391_CT_lung_tumor.png,"(512, 512)",4308,"(212, 312, 73, 75)",4
train,lung_014_392_CT_lung_tumor.png,"(512, 512)",3768,"(214, 318, 67, 67)",4
train,lung_014_393_CT_lung_tumor.png,"(512, 512)",3356,"(216, 320, 63, 65)",3
train,lung_014_394_CT_lung_tumor.png,"(512, 512)",3324,"(216, 320, 63, 65)",3
train,lung_014_395_CT_lung_tumor.png,"(512, 512)",3152,"(218, 322, 61, 63)",3
train,lung_014_396_CT_lung_tumor.png,"(512, 512)",3036,"(220, 324, 57, 59)",3
train,lung_014_397_CT_lung_tumor.png,"(512, 512)",2568,"(226, 324, 51, 57)",2
train,lung_014_398_CT_lung_tumor.png,"(512, 512)",2496,"(228, 326, 49, 57)",2
train,lung_014_399_CT_lung_tumor.png,"(512, 512)",2092,"(230, 328, 45, 51)",2
train,lung_014_400_CT_lung_tumor.png,"(512, 512)",1288,"(236, 334, 37, 43)",1
train,lung_015_150_CT_lung_tumor.png,"(512, 512)",372,"(228, 418, 21, 23)",4
train,lung_015_151_CT_lung_tumor.png,"(512, 512)",508,"(228, 416, 23, 27)",5
train,lung_015_152_CT_lung_tumor.png,"(512, 512)",724,"(228, 414, 25, 35)",8
train,lung_015_153_CT_lung_tumor.png,"(512, 512)",892,"(228, 412, 27, 37)",10
train,lung_015_154_CT_lung_tumor.png,"(512, 512)",848,"(228, 412, 25, 37)",9
train,lung_015_155_CT_lung_tumor.png,"(512, 512)",660,"(230, 414, 21, 35)",7
train,lung_015_156_CT_lung_tumor.png,"(512, 512)",520,"(232, 414, 17, 31)",5
train,lung_015_157_CT_lung_tumor.png,"(512, 512)",324,"(230, 418, 15, 23)",3
train,lung_015_158_CT_lung_tumor.png,"(512, 512)",236,"(230, 420, 15, 17)",2
train,lung_015_159_CT_lung_tumor.png,"(512, 512)",144,"(230, 424, 13, 11)",1
train,lung_016_147_CT_lung_tumor.png,"(512, 512)",464,"(672, 542, 25, 29)",1
train,lung_016_148_CT_lung_tumor.png,"(512, 512)",480,"(670, 542, 29, 29)",1
train,lung_016_149_CT_lung_tumor.png,"(512, 512)",484,"(676, 534, 21, 37)",1
train,lung_016_150_CT_lung_tumor.png,"(512, 512)",540,"(678, 530, 19, 39)",1
train,lung_016_151_CT_lung_tumor.png,"(512, 512)",736,"(672, 534, 29, 37)",2
train,lung_016_152_CT_lung_tumor.png,"(512, 512)",1184,"(670, 514, 31, 55)",4
train,lung_016_153_CT_lung_tumor.png,"(512, 512)",1240,"(672, 512, 33, 61)",4
train,lung_016_154_CT_lung_tumor.png,"(512, 512)",1264,"(670, 512, 33, 57)",4
train,lung_016_155_CT_lung_tumor.png,"(512, 512)",1392,"(670, 516, 39, 49)",5
train,lung_016_156_CT_lung_tumor.png,"(512, 512)",1792,"(668, 514, 49, 53)",6
train,lung_016_157_CT_lung_tumor.png,"(512, 512)",2364,"(670, 510, 49, 57)",8
train,lung_016_158_CT_lung_tumor.png,"(512, 512)",2572,"(668, 504, 61, 63)",9
train,lung_016_159_CT_lung_tumor.png,"(512, 512)",2696,"(670, 514, 63, 57)",9
train,lung_016_160_CT_lung_tumor.png,"(512, 512)",2752,"(666, 518, 65, 53)",10
train,lung_016_161_CT_lung_tumor.png,"(512, 512)",2228,"(676, 522, 63, 51)",8
train,lung_016_162_CT_lung_tumor.png,"(512, 512)",1984,"(678, 522, 61, 53)",7
train,lung_016_163_CT_lung_tumor.png,"(512, 512)",1780,"(682, 524, 51, 49)",6
train,lung_016_164_CT_lung_tumor.png,"(512, 512)",640,"(686, 522, 31, 31)",2
train,lung_016_165_CT_lung_tumor.png,"(512, 512)",312,"(692, 528, 21, 17)",1
train,lung_018_172_CT_lung_tumor.png,"(512, 512)",1532,"(282, 640, 95, 65)",3
train,lung_018_173_CT_lung_tumor.png,"(512, 512)",1952,"(284, 640, 93, 61)",4
train,lung_018_174_CT_lung_tumor.png,"(512, 512)",3548,"(278, 638, 97, 65)",8
train,lung_018_175_CT_lung_tumor.png,"(512, 512)",4080,"(276, 634, 85, 71)",10
train,lung_018_176_CT_lung_tumor.png,"(512, 512)",3944,"(276, 638, 81, 67)",9
train,lung_018_177_CT_lung_tumor.png,"(512, 512)",3892,"(280, 638, 75, 69)",9
train,lung_018_178_CT_lung_tumor.png,"(512, 512)",3688,"(278, 638, 75, 69)",9
