split,fname,original_shape,mask_area,mask_bbox
train,02345d341253851bc866ebe4d18d5401_endoscope_colon_polyp.png,"(995, 1280, 3)",40136,"(594, 608, 283, 220)"
train,025ba0e3b6d0bf0b5633059989805234_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",26831,"(258, 696, 250, 141)"
train,025ba0e3b6d0bf0b5633059989805234_endoscope_colon_polyp.png,"(995, 1280, 3)",26831,"(258, 696, 250, 141)"
train,02b296cc5cfd263f1f90be2879923502_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",14444,"(509, 657, 129, 164)"
train,02b296cc5cfd263f1f90be2879923502_endoscope_colon_polyp.png,"(995, 1280, 3)",14444,"(509, 657, 129, 164)"
train,0317371a966bf4b3466463a3c64db170_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",10969,"(568, 362, 118, 118)"
train,0317371a966bf4b3466463a3c64db170_endoscope_colon_polyp.png,"(977, 1280, 3)",10969,"(568, 362, 118, 118)"
train,033c03b0af70cc0f6d32b726342865f6_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",15640,"(680, 566, 120, 174)"
train,033c03b0af70cc0f6d32b726342865f6_endoscope_colon_polyp.png,"(959, 1280, 3)",15640,"(680, 566, 120, 174)"
train,0351267e98bd886544a2a98ee309ce76_endoscope_colon_neoplastic+polyp.png,"(1024, 1280, 3)",6335,"(420, 656, 93, 81)"
train,0351267e98bd886544a2a98ee309ce76_endoscope_colon_non-neoplastic+polyp.png,"(1024, 1280, 3)",1918,"(677, 116, 72, 40)"
train,0351267e98bd886544a2a98ee309ce76_endoscope_colon_polyp.png,"(1024, 1280, 3)",8253,"(420, 116, 329, 621)"
train,03983064a3eb4d49033c03b0af70cc0f_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",56058,"(319, 552, 380, 209)"
train,03983064a3eb4d49033c03b0af70cc0f_endoscope_colon_polyp.png,"(959, 1280, 3)",56058,"(319, 552, 380, 209)"
train,03d2cbbcfa4baf3866269959350e7998_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",20443,"(379, 594, 171, 226)"
train,03d2cbbcfa4baf3866269959350e7998_endoscope_colon_polyp.png,"(959, 1280, 3)",20443,"(379, 594, 171, 226)"
train,03f909df7cd066b37f538abe9de67869_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",53109,"(229, 568, 251, 286)"
train,03f909df7cd066b37f538abe9de67869_endoscope_colon_polyp.png,"(995, 1280, 3)",53109,"(229, 568, 251, 286)"
train,040781d54ffd6a8ee924dbd70f618d52_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",38838,"(403, 565, 230, 228)"
train,040781d54ffd6a8ee924dbd70f618d52_endoscope_colon_polyp.png,"(995, 1280, 3)",38838,"(403, 565, 230, 228)"
train,04414eaa922bca73d5379c7c851a5082_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",14161,"(494, 438, 125, 151)"
train,04414eaa922bca73d5379c7c851a5082_endoscope_colon_polyp.png,"(959, 1280, 3)",14161,"(494, 438, 125, 151)"
train,0449922d6157edc3d82df22c41b503dc_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",20175,"(330, 198, 140, 198)"
train,0449922d6157edc3d82df22c41b503dc_endoscope_colon_polyp.png,"(995, 1280, 3)",20175,"(330, 198, 140, 198)"
train,0449ad43fe2cd066b9fdbc3bbc04a3af_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",76808,"(364, 162, 320, 333)"
train,0449ad43fe2cd066b9fdbc3bbc04a3af_endoscope_colon_polyp.png,"(959, 1280, 3)",76808,"(364, 162, 320, 333)"
train,047dc0cbb58aa032554b5eb4fcf0130a_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",93187,"(421, 452, 307, 394)"
train,047dc0cbb58aa032554b5eb4fcf0130a_endoscope_colon_polyp.png,"(977, 1280, 3)",93187,"(421, 452, 307, 394)"
train,04801b37705c1e555525d4f09ce7270b_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",88169,"(293, 472, 327, 389)"
train,04801b37705c1e555525d4f09ce7270b_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",6758,"(275, 136, 87, 96)"
train,04801b37705c1e555525d4f09ce7270b_endoscope_colon_polyp.png,"(995, 1280, 3)",94927,"(275, 136, 345, 725)"
train,0496b83ef461c2a337948a41964c1d4f_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",23018,"(628, 280, 160, 197)"
train,0496b83ef461c2a337948a41964c1d4f_endoscope_colon_polyp.png,"(995, 1280, 3)",23018,"(628, 280, 160, 197)"
train,04c34a359bbb402345d341253851bc86_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",31844,"(594, 514, 206, 215)"
train,04c34a359bbb402345d341253851bc86_endoscope_colon_polyp.png,"(995, 1280, 3)",31844,"(594, 514, 206, 215)"
train,04ccdc265a0b0a1230b118fa8625605d_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",36110,"(199, 378, 197, 237)"
train,04ccdc265a0b0a1230b118fa8625605d_endoscope_colon_polyp.png,"(959, 1280, 3)",36110,"(199, 378, 197, 237)"
train,04f234b701fc691ffa02f6068b683019_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",11983,"(464, 448, 118, 129)"
train,04f234b701fc691ffa02f6068b683019_endoscope_colon_polyp.png,"(977, 1280, 3)",11983,"(464, 448, 118, 129)"
train,051fc90e85d064f787d4be168d951058_endoscope_colon_neoplastic+polyp.png,"(977, 1280, 3)",16060,"(602, 330, 116, 167)"
train,051fc90e85d064f787d4be168d951058_endoscope_colon_polyp.png,"(977, 1280, 3)",16060,"(602, 330, 116, 167)"
train,052600f1f93e952886d1697f8af9b550_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",34102,"(320, 82, 232, 194)"
train,052600f1f93e952886d1697f8af9b550_endoscope_colon_polyp.png,"(959, 1280, 3)",34102,"(320, 82, 232, 194)"
train,0528810e9d05be942fd5dd0902e0db22_endoscope_colon_neoplastic+polyp.png,"(1024, 1280, 3)",54928,"(286, 544, 247, 296)"
train,0528810e9d05be942fd5dd0902e0db22_endoscope_colon_non-neoplastic+polyp.png,"(1024, 1280, 3)",26600,"(624, 342, 200, 267)"
train,0528810e9d05be942fd5dd0902e0db22_endoscope_colon_polyp.png,"(1024, 1280, 3)",81528,"(286, 342, 538, 498)"
train,054d694539ef2424a9218697283baa36_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",11221,"(447, 456, 140, 100)"
train,054d694539ef2424a9218697283baa36_endoscope_colon_polyp.png,"(995, 1280, 3)",11221,"(447, 456, 140, 100)"
train,0676289b3e732adb4c5d1580670d78b9_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",29706,"(650, 338, 132, 274)"
train,0676289b3e732adb4c5d1580670d78b9_endoscope_colon_polyp.png,"(995, 1280, 3)",29706,"(650, 338, 132, 274)"
train,069910ea2abe3c84417fda8019410b1f_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",32284,"(467, 274, 225, 194)"
train,069910ea2abe3c84417fda8019410b1f_endoscope_colon_polyp.png,"(995, 1280, 3)",32284,"(467, 274, 225, 194)"
train,06cb09d1fc6869d7b4193425b976973f_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",23413,"(456, 544, 267, 188)"
train,06cb09d1fc6869d7b4193425b976973f_endoscope_colon_polyp.png,"(959, 1280, 3)",23413,"(456, 544, 267, 188)"
train,076135d76d0bbd4ce2a1405f7d507592_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",11152,"(313, 544, 101, 135)"
train,076135d76d0bbd4ce2a1405f7d507592_endoscope_colon_polyp.png,"(995, 1280, 3)",11152,"(313, 544, 101, 135)"
train,077bad31c8c5f54ffaa27a623511c389_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",4436,"(535, 826, 91, 59)"
train,077bad31c8c5f54ffaa27a623511c389_endoscope_colon_polyp.png,"(977, 1280, 3)",4436,"(535, 826, 91, 59)"
train,07907941a8490fd7df8e26031fbb5e52_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",10772,"(588, 414, 105, 137)"
train,07907941a8490fd7df8e26031fbb5e52_endoscope_colon_polyp.png,"(995, 1280, 3)",10772,"(588, 414, 105, 137)"
train,081835cf877e004e8bfb905b78a91391_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",22954,"(432, 821, 279, 144)"
train,081835cf877e004e8bfb905b78a91391_endoscope_colon_polyp.png,"(995, 1280, 3)",22954,"(432, 821, 279, 144)"
train,085835c525af63a987f428c953248704_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",159844,"(154, 573, 519, 399)"
train,085835c525af63a987f428c953248704_endoscope_colon_polyp.png,"(959, 1280, 3)",159844,"(154, 573, 519, 399)"
train,08cc3736e216b08d237285e26c90e179_endoscope_colon_non-neoplastic+polyp.png,"(959, 1280, 3)",13102,"(534, 402, 142, 122)"
train,08cc3736e216b08d237285e26c90e179_endoscope_colon_polyp.png,"(959, 1280, 3)",13102,"(534, 402, 142, 122)"
train,08d237285e26c90e1797c77826f9a702_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",69457,"(299, 186, 289, 310)"
train,08d237285e26c90e1797c77826f9a702_endoscope_colon_polyp.png,"(959, 1280, 3)",69457,"(299, 186, 289, 310)"
train,09384b57bb6a052600f1f93e952886d1_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",23342,"(653, 589, 195, 183)"
train,09384b57bb6a052600f1f93e952886d1_endoscope_colon_polyp.png,"(959, 1280, 3)",23342,"(653, 589, 195, 183)"
train,09817287a8aef566999467c2a48847ae_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",87408,"(116, 430, 355, 326)"
train,09817287a8aef566999467c2a48847ae_endoscope_colon_polyp.png,"(995, 1280, 3)",87408,"(116, 430, 355, 326)"
train,099130d98309817287a8aef566999467_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",48832,"(255, 258, 247, 282)"
train,099130d98309817287a8aef566999467_endoscope_colon_polyp.png,"(995, 1280, 3)",48832,"(255, 258, 247, 282)"
train,09d1dff09b8405734fbeedd0f9da760d_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",16080,"(505, 468, 146, 145)"
train,09d1dff09b8405734fbeedd0f9da760d_endoscope_colon_polyp.png,"(977, 1280, 3)",16080,"(505, 468, 146, 145)"
train,09df7cd066b37f538abe9de67869ac66_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",24303,"(244, 576, 171, 182)"
train,09df7cd066b37f538abe9de67869ac66_endoscope_colon_polyp.png,"(995, 1280, 3)",24303,"(244, 576, 171, 182)"
train,0a1230b118fa8625605da2023387fd56_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",78324,"(348, 280, 381, 316)"
train,0a1230b118fa8625605da2023387fd56_endoscope_colon_polyp.png,"(959, 1280, 3)",78324,"(348, 280, 381, 316)"
train,0a22abd004c33abf3ae2136cd9dd77ae_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",14026,"(472, 298, 135, 143)"
train,0a22abd004c33abf3ae2136cd9dd77ae_endoscope_colon_polyp.png,"(995, 1280, 3)",14026,"(472, 298, 135, 143)"
train,0a6085835c525af63a987f428c953248_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",139047,"(173, 352, 479, 385)"
train,0a6085835c525af63a987f428c953248_endoscope_colon_polyp.png,"(959, 1280, 3)",139047,"(173, 352, 479, 385)"
train,0aa5f7804c34a359bbb402345d341253_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",3260,"(734, 284, 71, 60)"
train,0aa5f7804c34a359bbb402345d341253_endoscope_colon_polyp.png,"(995, 1280, 3)",3260,"(734, 284, 71, 60)"
train,0adabead1ae730831caf386f6e366943_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",50823,"(197, 366, 260, 262)"
train,0adabead1ae730831caf386f6e366943_endoscope_colon_polyp.png,"(995, 1280, 3)",50823,"(197, 366, 260, 262)"
train,0b1300cb1b387133b51209db6dcdda5c_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",8067,"(428, 570, 103, 112)"
train,0b1300cb1b387133b51209db6dcdda5c_endoscope_colon_polyp.png,"(995, 1280, 3)",8067,"(428, 570, 103, 112)"
train,0b47aa6b7b1fecb5579bf4a5ced589c4_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",35449,"(325, 452, 269, 364)"
train,0b47aa6b7b1fecb5579bf4a5ced589c4_endoscope_colon_polyp.png,"(977, 1280, 3)",35449,"(325, 452, 269, 364)"
train,0b9afea6923881bf04350ffd6984cbcc_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",7672,"(352, 238, 132, 75)"
train,0b9afea6923881bf04350ffd6984cbcc_endoscope_colon_polyp.png,"(995, 1280, 3)",7672,"(352, 238, 132, 75)"
train,0bbd4ce2a1405f7d507592b964b7955a_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",25429,"(460, 504, 170, 221)"
train,0bbd4ce2a1405f7d507592b964b7955a_endoscope_colon_polyp.png,"(995, 1280, 3)",25429,"(460, 504, 170, 221)"
train,0bd55b1393e2ef89424de1556a26c8eb_endoscope_colon_neoplastic+polyp.png,"(977, 1280, 3)",151938,"(121, 172, 572, 804)"
train,0bd55b1393e2ef89424de1556a26c8eb_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",23671,"(532, 185, 192, 262)"
train,0bd55b1393e2ef89424de1556a26c8eb_endoscope_colon_polyp.png,"(977, 1280, 3)",175609,"(121, 172, 603, 804)"
train,0bf0b5633059989805234e222e19769f_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",41411,"(388, 754, 325, 161)"
train,0bf0b5633059989805234e222e19769f_endoscope_colon_polyp.png,"(995, 1280, 3)",41411,"(388, 754, 325, 161)"
train,0bfd2a52829ab4e7568cb49a3c530b99_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",59336,"(362, 808, 434, 202)"
train,0bfd2a52829ab4e7568cb49a3c530b99_endoscope_colon_polyp.png,"(959, 1280, 3)",59336,"(362, 808, 434, 202)"
train,0c90be319e1d6d19a707a4fdcc58c9c9_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",16078,"(386, 520, 171, 135)"
train,0c90be319e1d6d19a707a4fdcc58c9c9_endoscope_colon_polyp.png,"(977, 1280, 3)",16078,"(386, 520, 171, 135)"
train,0e1797c77826f9a7021bab9fc7330398_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",29224,"(625, 266, 158, 263)"
train,0e1797c77826f9a7021bab9fc7330398_endoscope_colon_polyp.png,"(959, 1280, 3)",29224,"(625, 266, 158, 263)"
train,0e3b6d0bf0b5633059989805234e222e_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",38870,"(411, 622, 278, 191)"
train,0e3b6d0bf0b5633059989805234e222e_endoscope_colon_polyp.png,"(995, 1280, 3)",38870,"(411, 622, 278, 191)"
train,0e85d064f787d4be168d9510588bec07_endoscope_colon_neoplastic+polyp.png,"(977, 1280, 3)",16462,"(678, 346, 119, 171)"
train,0e85d064f787d4be168d9510588bec07_endoscope_colon_polyp.png,"(977, 1280, 3)",16462,"(678, 346, 119, 171)"
train,0eaf044301ff069910ea2abe3c84417f_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",49176,"(543, 290, 237, 287)"
train,0eaf044301ff069910ea2abe3c84417f_endoscope_colon_polyp.png,"(995, 1280, 3)",49176,"(543, 290, 237, 287)"
train,0ebce6347c491b37c8c2e5a64a8bd16f_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",97576,"(467, 237, 289, 459)"
train,0ebce6347c491b37c8c2e5a64a8bd16f_endoscope_colon_polyp.png,"(995, 1280, 3)",97576,"(467, 237, 289, 459)"
train,0f1536ad3f6a5664c1711b62f15ec83b_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",58624,"(330, 136, 297, 268)"
train,0f1536ad3f6a5664c1711b62f15ec83b_endoscope_colon_polyp.png,"(995, 1280, 3)",58624,"(330, 136, 297, 268)"
train,0f1f93e952886d1697f8af9b550c1bce_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",21328,"(405, 246, 198, 139)"
train,0f1f93e952886d1697f8af9b550c1bce_endoscope_colon_polyp.png,"(959, 1280, 3)",21328,"(405, 246, 198, 139)"
train,0f618d52893a23c466c16952b6692e6b_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",34290,"(459, 458, 259, 170)"
train,0f618d52893a23c466c16952b6692e6b_endoscope_colon_polyp.png,"(995, 1280, 3)",34290,"(459, 458, 259, 170)"
train,0fb9af0ef92846b60b1a38a1eecd70eb_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",95776,"(136, 308, 354, 360)"
train,0fb9af0ef92846b60b1a38a1eecd70eb_endoscope_colon_polyp.png,"(995, 1280, 3)",95776,"(136, 308, 354, 360)"
train,10a38713b2aa6ce8d1cf6644589e532a_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",5071,"(452, 638, 59, 107)"
train,10a38713b2aa6ce8d1cf6644589e532a_endoscope_colon_polyp.png,"(995, 1280, 3)",5071,"(452, 638, 59, 107)"
train,10b1fcf0625f608b4ce97629ab559b28_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",239042,"(114, 247, 533, 614)"
train,10b1fcf0625f608b4ce97629ab559b28_endoscope_colon_polyp.png,"(995, 1280, 3)",239042,"(114, 247, 533, 614)"
train,117c6599c6dc55c83a46ce2be9800e6c_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",8805,"(548, 310, 97, 115)"
train,117c6599c6dc55c83a46ce2be9800e6c_endoscope_colon_polyp.png,"(995, 1280, 3)",8805,"(548, 310, 97, 115)"
train,11c4aa179344271fa54aa1b27918630b_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",27636,"(488, 346, 193, 194)"
train,11c4aa179344271fa54aa1b27918630b_endoscope_colon_polyp.png,"(959, 1280, 3)",27636,"(488, 346, 193, 194)"
train,11f025ba0e3b6d0bf0b5633059989805_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",11312,"(337, 354, 257, 538)"
train,11f025ba0e3b6d0bf0b5633059989805_endoscope_colon_polyp.png,"(995, 1280, 3)",11312,"(337, 354, 257, 538)"
train,12295dd542315b4c10e2b0e33fa12bfc_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",58843,"(405, 330, 313, 238)"
train,12295dd542315b4c10e2b0e33fa12bfc_endoscope_colon_polyp.png,"(959, 1280, 3)",58843,"(405, 330, 313, 238)"
train,124dbc13ca0eaf044301ff069910ea2a_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",31674,"(613, 300, 179, 224)"
train,124dbc13ca0eaf044301ff069910ea2a_endoscope_colon_polyp.png,"(995, 1280, 3)",31674,"(613, 300, 179, 224)"
train,1276e3f404b79b6669075945dc8ec8f0_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",21053,"(323, 117, 192, 144)"
train,1276e3f404b79b6669075945dc8ec8f0_endoscope_colon_polyp.png,"(959, 1280, 3)",21053,"(323, 117, 192, 144)"
train,130a76ba2ea3ad774c0444718528404f_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",10731,"(441, 472, 113, 124)"
train,130a76ba2ea3ad774c0444718528404f_endoscope_colon_polyp.png,"(977, 1280, 3)",10731,"(441, 472, 113, 124)"
train,13ccf1f4b331a412fc44655fb51f809d_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",7835,"(287, 603, 131, 124)"
train,13ccf1f4b331a412fc44655fb51f809d_endoscope_colon_polyp.png,"(995, 1280, 3)",7835,"(287, 603, 131, 124)"
train,145a7d8d3b6c0ed754f28ca745212295_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",28634,"(234, 236, 237, 156)"
train,145a7d8d3b6c0ed754f28ca745212295_endoscope_colon_polyp.png,"(959, 1280, 3)",28634,"(234, 236, 237, 156)"
train,149398b798da48d679d7c7c8d3d96fb2_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",25284,"(336, 354, 175, 207)"
train,149398b798da48d679d7c7c8d3d96fb2_endoscope_colon_polyp.png,"(977, 1280, 3)",25284,"(336, 354, 175, 207)"
train,14fc58bdb26679bff55177a34fc01019_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",30138,"(195, 420, 168, 236)"
train,14fc58bdb26679bff55177a34fc01019_endoscope_colon_polyp.png,"(995, 1280, 3)",30138,"(195, 420, 168, 236)"
train,152b672ab3492fc6239c86a73f97dd52_endoscope_colon_non-neoplastic+polyp.png,"(959, 1280, 3)",6647,"(476, 310, 121, 71)"
train,152b672ab3492fc6239c86a73f97dd52_endoscope_colon_polyp.png,"(959, 1280, 3)",6647,"(476, 310, 121, 71)"
train,15334875343f27ebc5d92b9076135d76_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",20425,"(291, 426, 150, 178)"
train,15334875343f27ebc5d92b9076135d76_endoscope_colon_polyp.png,"(995, 1280, 3)",20425,"(291, 426, 150, 178)"
train,1573af7f31f04dc06992d92472facb34_endoscope_colon_non-neoplastic+polyp.png,"(977, 1280, 3)",8456,"(348, 400, 143, 77)"
train,1573af7f31f04dc06992d92472facb34_endoscope_colon_polyp.png,"(977, 1280, 3)",8456,"(348, 400, 143, 77)"
train,15a51625559c7e610b1531871f2fd85a_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",11170,"(299, 520, 132, 103)"
train,15a51625559c7e610b1531871f2fd85a_endoscope_colon_polyp.png,"(995, 1280, 3)",11170,"(299, 520, 132, 103)"
train,15c88d81a4106de1bdb8f4c31cfc1c9d_endoscope_colon_neoplastic+polyp.png,"(977, 1280, 3)",19138,"(412, 370, 124, 202)"
train,15c88d81a4106de1bdb8f4c31cfc1c9d_endoscope_colon_polyp.png,"(977, 1280, 3)",19138,"(412, 370, 124, 202)"
train,163a745959c03983064a3eb4d49033c0_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",5638,"(472, 117, 125, 59)"
train,163a745959c03983064a3eb4d49033c0_endoscope_colon_polyp.png,"(959, 1280, 3)",5638,"(472, 117, 125, 59)"
train,16d06046f5d8dd18841d318d1f625619_endoscope_colon_neoplastic+polyp.png,"(969, 1280, 3)",21895,"(410, 389, 139, 204)"
train,16d06046f5d8dd18841d318d1f625619_endoscope_colon_polyp.png,"(969, 1280, 3)",21895,"(410, 389, 139, 204)"
train,16d4ca6160127cd1d5ff99c267599fc4_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",9569,"(505, 274, 105, 157)"
train,16d4ca6160127cd1d5ff99c267599fc4_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",3942,"(404, 254, 74, 87)"
train,16d4ca6160127cd1d5ff99c267599fc4_endoscope_colon_polyp.png,"(995, 1280, 3)",13511,"(404, 254, 206, 177)"
train,17287a8aef566999467c2a48847ae839_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",22638,"(479, 526, 201, 150)"
train,17287a8aef566999467c2a48847ae839_endoscope_colon_polyp.png,"(995, 1280, 3)",22638,"(479, 526, 201, 150)"
train,1743c6c08a1d1ad8f2c5f72724e00d82_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",8780,"(337, 566, 105, 107)"
train,1743c6c08a1d1ad8f2c5f72724e00d82_endoscope_colon_polyp.png,"(995, 1280, 3)",8780,"(337, 566, 105, 107)"
train,177a34fc01019eec999fd84e679b05f9_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",152127,"(253, 368, 519, 400)"
train,177a34fc01019eec999fd84e679b05f9_endoscope_colon_polyp.png,"(995, 1280, 3)",152127,"(253, 368, 519, 400)"
train,17ba487d4878a9bf8a6f4d4987ea3b4b_endoscope_colon_neoplastic+polyp.png,"(959, 1280, 3)",23536,"(199, 394, 186, 166)"
train,17ba487d4878a9bf8a6f4d4987ea3b4b_endoscope_colon_polyp.png,"(959, 1280, 3)",23536,"(199, 394, 186, 166)"
train,17f87cf12b41e5e9e5040781d54ffd6a_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",187806,"(476, 246, 405, 655)"
train,17f87cf12b41e5e9e5040781d54ffd6a_endoscope_colon_polyp.png,"(995, 1280, 3)",187806,"(476, 246, 405, 655)"
train,18d52893a23c466c16952b6692e6be5e_endoscope_colon_non-neoplastic+polyp.png,"(995, 1280, 3)",8822,"(512, 554, 116, 95)"
train,18d52893a23c466c16952b6692e6be5e_endoscope_colon_polyp.png,"(995, 1280, 3)",8822,"(512, 554, 116, 95)"
train,18d5401f659532897255ce2dd4ae1b0f_endoscope_colon_neoplastic+polyp.png,"(995, 1280, 3)",132472,"(378, 362, 420, 403)"
