split,fname,original_shape,mask_area,mask_bbox,slice_ratio
split_0,coronacases_002_66_CT_lung_COVID-19+infection.png,"(512, 512)",5668,"(738, 332, 99, 117)",2
split_0,coronacases_002_67_CT_lung_COVID-19+infection.png,"(512, 512)",4696,"(738, 360, 93, 83)",2
split_0,coronacases_002_68_CT_lung_COVID-19+infection.png,"(512, 512)",4444,"(736, 374, 95, 71)",2
split_0,coronacases_002_69_CT_lung_COVID-19+infection.png,"(512, 512)",5108,"(738, 380, 103, 67)",2
split_0,coronacases_002_70_CT_lung_COVID-19+infection.png,"(512, 512)",5808,"(740, 372, 101, 77)",2
split_0,coronacases_002_71_CT_lung_COVID-19+infection.png,"(512, 512)",6024,"(736, 366, 107, 79)",3
split_0,coronacases_002_72_CT_lung_COVID-19+infection.png,"(512, 512)",5964,"(732, 378, 111, 67)",2
split_0,coronacases_002_73_CT_lung_COVID-19+infection.png,"(512, 512)",4564,"(738, 376, 99, 61)",2
split_0,coronacases_002_74_CT_lung_COVID-19+infection.png,"(512, 512)",3856,"(740, 376, 95, 59)",1
split_0,coronacases_002_75_CT_lung_COVID-19+infection.png,"(512, 512)",2540,"(754, 370, 89, 61)",1
split_0,coronacases_002_76_CT_lung_COVID-19+infection.png,"(512, 512)",2744,"(746, 374, 79, 69)",1
split_0,coronacases_002_84_CT_lung_COVID-19+infection.png,"(512, 512)",3972,"(262, 236, 561, 201)",1
split_0,coronacases_002_85_CT_lung_COVID-19+infection.png,"(512, 512)",5952,"(258, 228, 569, 207)",2
split_0,coronacases_002_86_CT_lung_COVID-19+infection.png,"(512, 512)",8636,"(246, 228, 597, 219)",4
split_0,coronacases_002_87_CT_lung_COVID-19+infection.png,"(512, 512)",9796,"(254, 228, 601, 219)",4
split_0,coronacases_002_88_CT_lung_COVID-19+infection.png,"(512, 512)",10660,"(244, 226, 613, 221)",5
split_0,coronacases_002_89_CT_lung_COVID-19+infection.png,"(512, 512)",13260,"(244, 212, 613, 235)",6
split_0,coronacases_002_90_CT_lung_COVID-19+infection.png,"(512, 512)",13684,"(246, 210, 613, 501)",6
split_0,coronacases_002_91_CT_lung_COVID-19+infection.png,"(512, 512)",15048,"(254, 200, 611, 513)",7
split_0,coronacases_002_92_CT_lung_COVID-19+infection.png,"(512, 512)",17540,"(256, 192, 613, 521)",8
split_0,coronacases_002_93_CT_lung_COVID-19+infection.png,"(512, 512)",19900,"(256, 194, 617, 523)",10
split_0,coronacases_002_94_CT_lung_COVID-19+infection.png,"(512, 512)",18704,"(248, 200, 631, 517)",9
split_0,coronacases_002_95_CT_lung_COVID-19+infection.png,"(512, 512)",18676,"(244, 196, 635, 525)",9
split_0,coronacases_002_96_CT_lung_COVID-19+infection.png,"(512, 512)",17396,"(190, 198, 691, 521)",8
split_0,coronacases_002_97_CT_lung_COVID-19+infection.png,"(512, 512)",17120,"(174, 206, 715, 359)",8
split_0,coronacases_002_98_CT_lung_COVID-19+infection.png,"(512, 512)",16932,"(176, 208, 715, 367)",8
split_0,coronacases_002_99_CT_lung_COVID-19+infection.png,"(512, 512)",15700,"(176, 208, 715, 367)",7
split_0,coronacases_002_100_CT_lung_COVID-19+infection.png,"(512, 512)",14880,"(172, 208, 719, 365)",7
split_0,coronacases_002_101_CT_lung_COVID-19+infection.png,"(512, 512)",14044,"(172, 210, 713, 371)",7
split_0,coronacases_002_102_CT_lung_COVID-19+infection.png,"(512, 512)",11960,"(168, 218, 721, 363)",6
split_0,coronacases_002_103_CT_lung_COVID-19+infection.png,"(512, 512)",11384,"(168, 214, 717, 367)",5
split_0,coronacases_002_104_CT_lung_COVID-19+infection.png,"(512, 512)",10100,"(170, 214, 715, 365)",5
split_0,coronacases_002_105_CT_lung_COVID-19+infection.png,"(512, 512)",8876,"(158, 396, 727, 187)",4
split_0,coronacases_002_106_CT_lung_COVID-19+infection.png,"(512, 512)",9224,"(168, 392, 715, 189)",4
split_0,coronacases_002_107_CT_lung_COVID-19+infection.png,"(512, 512)",8432,"(160, 388, 725, 193)",4
split_0,coronacases_002_108_CT_lung_COVID-19+infection.png,"(512, 512)",9504,"(156, 218, 729, 359)",4
split_0,coronacases_002_109_CT_lung_COVID-19+infection.png,"(512, 512)",9364,"(162, 216, 723, 367)",4
split_0,coronacases_002_110_CT_lung_COVID-19+infection.png,"(512, 512)",8108,"(172, 204, 713, 371)",4
split_0,coronacases_002_111_CT_lung_COVID-19+infection.png,"(512, 512)",6512,"(180, 204, 703, 361)",3
split_0,coronacases_002_112_CT_lung_COVID-19+infection.png,"(512, 512)",5616,"(186, 206, 697, 351)",2
split_0,coronacases_002_113_CT_lung_COVID-19+infection.png,"(512, 512)",5628,"(192, 208, 689, 351)",2
split_0,coronacases_002_114_CT_lung_COVID-19+infection.png,"(512, 512)",4032,"(272, 208, 607, 231)",2
split_0,coronacases_002_115_CT_lung_COVID-19+infection.png,"(512, 512)",4052,"(272, 210, 609, 229)",2
split_0,coronacases_002_116_CT_lung_COVID-19+infection.png,"(512, 512)",3380,"(272, 212, 505, 153)",1
split_0,coronacases_002_117_CT_lung_COVID-19+infection.png,"(512, 512)",5092,"(272, 214, 499, 295)",2
split_0,coronacases_002_118_CT_lung_COVID-19+infection.png,"(512, 512)",5116,"(270, 214, 501, 301)",2
split_0,coronacases_002_119_CT_lung_COVID-19+infection.png,"(512, 512)",6832,"(266, 294, 609, 217)",3
split_0,coronacases_002_120_CT_lung_COVID-19+infection.png,"(512, 512)",8284,"(250, 298, 631, 215)",4
split_0,coronacases_002_121_CT_lung_COVID-19+infection.png,"(512, 512)",12188,"(250, 298, 637, 307)",6
split_0,coronacases_002_122_CT_lung_COVID-19+infection.png,"(512, 512)",12808,"(252, 300, 631, 293)",6
split_0,coronacases_002_123_CT_lung_COVID-19+infection.png,"(512, 512)",13464,"(250, 302, 631, 293)",6
split_0,coronacases_002_124_CT_lung_COVID-19+infection.png,"(512, 512)",13812,"(256, 306, 627, 295)",6
split_0,coronacases_002_125_CT_lung_COVID-19+infection.png,"(512, 512)",11436,"(256, 300, 627, 295)",5
split_0,coronacases_002_126_CT_lung_COVID-19+infection.png,"(512, 512)",11880,"(286, 298, 595, 299)",5
split_0,coronacases_002_127_CT_lung_COVID-19+infection.png,"(512, 512)",11316,"(284, 286, 597, 307)",5
split_0,coronacases_002_128_CT_lung_COVID-19+infection.png,"(512, 512)",11372,"(290, 290, 589, 301)",5
split_0,coronacases_002_129_CT_lung_COVID-19+infection.png,"(512, 512)",12948,"(288, 282, 589, 313)",6
split_0,coronacases_002_130_CT_lung_COVID-19+infection.png,"(512, 512)",12532,"(290, 284, 587, 311)",6
split_0,coronacases_002_131_CT_lung_COVID-19+infection.png,"(512, 512)",13188,"(184, 276, 691, 317)",6
split_0,coronacases_002_132_CT_lung_COVID-19+infection.png,"(512, 512)",14100,"(184, 276, 691, 313)",7
split_0,coronacases_002_133_CT_lung_COVID-19+infection.png,"(512, 512)",13144,"(178, 266, 695, 315)",6
split_0,coronacases_002_134_CT_lung_COVID-19+infection.png,"(512, 512)",13156,"(180, 272, 693, 247)",6
split_0,coronacases_002_135_CT_lung_COVID-19+infection.png,"(512, 512)",13516,"(174, 270, 697, 245)",6
split_0,coronacases_002_136_CT_lung_COVID-19+infection.png,"(512, 512)",14256,"(182, 268, 689, 247)",7
split_0,coronacases_002_137_CT_lung_COVID-19+infection.png,"(512, 512)",15632,"(178, 252, 691, 261)",7
split_0,coronacases_002_138_CT_lung_COVID-19+infection.png,"(512, 512)",15268,"(176, 228, 691, 281)",7
split_0,coronacases_002_139_CT_lung_COVID-19+infection.png,"(512, 512)",13160,"(184, 230, 683, 267)",6
split_0,coronacases_002_140_CT_lung_COVID-19+infection.png,"(512, 512)",14952,"(184, 228, 677, 353)",7
split_0,coronacases_002_141_CT_lung_COVID-19+infection.png,"(512, 512)",13972,"(188, 226, 675, 357)",7
split_0,coronacases_002_142_CT_lung_COVID-19+infection.png,"(512, 512)",13072,"(186, 228, 677, 361)",6
split_0,coronacases_002_143_CT_lung_COVID-19+infection.png,"(512, 512)",13588,"(188, 228, 675, 369)",6
split_0,coronacases_002_144_CT_lung_COVID-19+infection.png,"(512, 512)",13940,"(190, 230, 575, 369)",7
split_0,coronacases_002_145_CT_lung_COVID-19+infection.png,"(512, 512)",14188,"(190, 226, 575, 363)",7
split_0,coronacases_002_146_CT_lung_COVID-19+infection.png,"(512, 512)",13964,"(194, 230, 573, 353)",7
split_0,coronacases_002_147_CT_lung_COVID-19+infection.png,"(512, 512)",15004,"(198, 236, 571, 343)",7
split_0,coronacases_002_148_CT_lung_COVID-19+infection.png,"(512, 512)",14356,"(202, 236, 567, 341)",7
split_0,coronacases_002_149_CT_lung_COVID-19+infection.png,"(512, 512)",14560,"(202, 240, 571, 333)",7
split_0,coronacases_002_150_CT_lung_COVID-19+infection.png,"(512, 512)",13960,"(208, 244, 565, 329)",7
split_0,coronacases_002_151_CT_lung_COVID-19+infection.png,"(512, 512)",12104,"(212, 246, 561, 321)",6
split_0,coronacases_002_152_CT_lung_COVID-19+infection.png,"(512, 512)",12452,"(216, 246, 609, 319)",6
split_0,coronacases_002_153_CT_lung_COVID-19+infection.png,"(512, 512)",10164,"(220, 250, 605, 267)",5
split_0,coronacases_002_154_CT_lung_COVID-19+infection.png,"(512, 512)",8536,"(234, 246, 595, 271)",4
split_0,coronacases_002_155_CT_lung_COVID-19+infection.png,"(512, 512)",7688,"(254, 250, 575, 259)",3
split_0,coronacases_002_156_CT_lung_COVID-19+infection.png,"(512, 512)",6004,"(246, 254, 579, 259)",3
split_0,coronacases_002_157_CT_lung_COVID-19+infection.png,"(512, 512)",4752,"(250, 252, 571, 239)",2
split_0,coronacases_002_158_CT_lung_COVID-19+infection.png,"(512, 512)",4692,"(254, 250, 571, 241)",2
split_0,coronacases_002_159_CT_lung_COVID-19+infection.png,"(512, 512)",3596,"(256, 328, 563, 161)",1
split_0,coronacases_002_160_CT_lung_COVID-19+infection.png,"(512, 512)",3088,"(272, 322, 543, 165)",1
split_0,radiopaedia_7_85703_0_5_CT_lung_COVID-19+infection.png,"(630, 630)",7941,"(314, 492, 403, 154)",1
split_0,radiopaedia_7_85703_0_6_CT_lung_COVID-19+infection.png,"(630, 630)",9056,"(341, 465, 391, 236)",1
split_0,radiopaedia_7_85703_0_7_CT_lung_COVID-19+infection.png,"(630, 630)",8814,"(351, 476, 388, 168)",1
split_0,radiopaedia_7_85703_0_8_CT_lung_COVID-19+infection.png,"(630, 630)",8208,"(333, 449, 410, 294)",1
split_0,radiopaedia_7_85703_0_9_CT_lung_COVID-19+infection.png,"(630, 630)",9410,"(328, 388, 425, 360)",1
split_0,radiopaedia_7_85703_0_10_CT_lung_COVID-19+infection.png,"(630, 630)",11884,"(330, 377, 423, 381)",1
split_0,radiopaedia_7_85703_0_11_CT_lung_COVID-19+infection.png,"(630, 630)",15880,"(424, 349, 341, 303)",2
split_0,radiopaedia_7_85703_0_12_CT_lung_COVID-19+infection.png,"(630, 630)",16471,"(416, 343, 349, 308)",2
split_0,radiopaedia_7_85703_0_13_CT_lung_COVID-19+infection.png,"(630, 630)",15352,"(411, 343, 358, 329)",2
split_0,radiopaedia_7_85703_0_14_CT_lung_COVID-19+infection.png,"(630, 630)",17083,"(411, 332, 357, 343)",2
split_0,radiopaedia_7_85703_0_15_CT_lung_COVID-19+infection.png,"(630, 630)",13721,"(403, 335, 370, 332)",1
split_0,radiopaedia_7_85703_0_16_CT_lung_COVID-19+infection.png,"(630, 630)",19387,"(436, 322, 338, 352)",2
split_0,radiopaedia_7_85703_0_17_CT_lung_COVID-19+infection.png,"(630, 630)",20659,"(460, 319, 316, 379)",2
split_0,radiopaedia_7_85703_0_18_CT_lung_COVID-19+infection.png,"(630, 630)",20619,"(442, 327, 337, 392)",2
split_0,radiopaedia_7_85703_0_19_CT_lung_COVID-19+infection.png,"(630, 630)",18976,"(450, 340, 331, 389)",2
split_0,radiopaedia_7_85703_0_20_CT_lung_COVID-19+infection.png,"(630, 630)",12629,"(429, 408, 363, 322)",1
split_0,radiopaedia_7_85703_0_21_CT_lung_COVID-19+infection.png,"(630, 630)",13606,"(371, 418, 421, 394)",1
split_0,radiopaedia_7_85703_0_22_CT_lung_COVID-19+infection.png,"(630, 630)",13609,"(265, 440, 534, 373)",1
split_0,radiopaedia_7_85703_0_23_CT_lung_COVID-19+infection.png,"(630, 630)",19881,"(250, 411, 550, 404)",2
split_0,radiopaedia_7_85703_0_24_CT_lung_COVID-19+infection.png,"(630, 630)",17061,"(242, 413, 562, 392)",2
split_0,radiopaedia_7_85703_0_25_CT_lung_COVID-19+infection.png,"(630, 630)",19279,"(231, 419, 576, 394)",2
split_0,radiopaedia_7_85703_0_26_CT_lung_COVID-19+infection.png,"(630, 630)",17267,"(226, 468, 586, 340)",2
split_0,radiopaedia_7_85703_0_27_CT_lung_COVID-19+infection.png,"(630, 630)",20849,"(215, 450, 602, 357)",2
split_0,radiopaedia_7_85703_0_28_CT_lung_COVID-19+infection.png,"(630, 630)",24447,"(210, 439, 611, 363)",3
split_0,radiopaedia_7_85703_0_29_CT_lung_COVID-19+infection.png,"(630, 630)",32263,"(197, 450, 636, 355)",4
split_0,radiopaedia_7_85703_0_30_CT_lung_COVID-19+infection.png,"(630, 630)",46555,"(187, 406, 646, 401)",6
split_0,radiopaedia_7_85703_0_31_CT_lung_COVID-19+infection.png,"(630, 630)",54467,"(184, 418, 657, 389)",7
split_0,radiopaedia_7_85703_0_32_CT_lung_COVID-19+infection.png,"(630, 630)",61378,"(174, 432, 667, 373)",8
split_0,radiopaedia_7_85703_0_33_CT_lung_COVID-19+infection.png,"(630, 630)",59843,"(169, 408, 677, 397)",8
split_0,radiopaedia_7_85703_0_34_CT_lung_COVID-19+infection.png,"(630, 630)",71500,"(164, 414, 677, 386)",10
split_0,radiopaedia_7_85703_0_35_CT_lung_COVID-19+infection.png,"(630, 630)",65976,"(163, 332, 673, 468)",9
split_0,radiopaedia_7_85703_0_36_CT_lung_COVID-19+infection.png,"(630, 630)",58858,"(158, 333, 672, 471)",8
split_0,radiopaedia_7_85703_0_37_CT_lung_COVID-19+infection.png,"(630, 630)",56243,"(156, 353, 672, 447)",7
split_0,radiopaedia_7_85703_0_38_CT_lung_COVID-19+infection.png,"(630, 630)",46367,"(159, 488, 354, 307)",6
split_0,radiopaedia_7_85703_0_39_CT_lung_COVID-19+infection.png,"(630, 630)",35566,"(161, 535, 350, 254)",4
split_0,radiopaedia_7_85703_0_40_CT_lung_COVID-19+infection.png,"(630, 630)",26979,"(161, 559, 347, 227)",3
split_0,radiopaedia_7_85703_0_41_CT_lung_COVID-19+infection.png,"(630, 630)",13633,"(179, 653, 288, 134)",1
split_0,coronacases_009_88_CT_lung_COVID-19+infection.png,"(512, 512)",2468,"(312, 700, 509, 59)",1
split_0,coronacases_009_90_CT_lung_COVID-19+infection.png,"(512, 512)",3324,"(314, 378, 501, 369)",1
split_0,coronacases_009_91_CT_lung_COVID-19+infection.png,"(512, 512)",3680,"(316, 386, 501, 363)",1
split_0,coronacases_009_92_CT_lung_COVID-19+infection.png,"(512, 512)",3040,"(350, 388, 453, 361)",1
split_0,coronacases_009_93_CT_lung_COVID-19+infection.png,"(512, 512)",3000,"(338, 384, 461, 371)",1
split_0,coronacases_009_94_CT_lung_COVID-19+infection.png,"(512, 512)",4328,"(322, 376, 497, 341)",2
split_0,coronacases_009_95_CT_lung_COVID-19+infection.png,"(512, 512)",4284,"(332, 374, 485, 349)",1
split_0,coronacases_009_96_CT_lung_COVID-19+infection.png,"(512, 512)",4796,"(330, 374, 491, 353)",2
split_0,coronacases_009_97_CT_lung_COVID-19+infection.png,"(512, 512)",4904,"(328, 376, 493, 353)",2
split_0,coronacases_009_98_CT_lung_COVID-19+infection.png,"(512, 512)",5712,"(326, 374, 497, 353)",2
split_0,coronacases_009_99_CT_lung_COVID-19+infection.png,"(512, 512)",5188,"(324, 376, 493, 349)",2
split_0,coronacases_009_100_CT_lung_COVID-19+infection.png,"(512, 512)",6728,"(318, 376, 501, 355)",3
split_0,coronacases_009_101_CT_lung_COVID-19+infection.png,"(512, 512)",5660,"(318, 376, 125, 121)",2
split_0,coronacases_009_102_CT_lung_COVID-19+infection.png,"(512, 512)",5708,"(310, 378, 127, 117)",2
split_0,coronacases_009_103_CT_lung_COVID-19+infection.png,"(512, 512)",5380,"(306, 380, 133, 97)",2
split_0,coronacases_009_104_CT_lung_COVID-19+infection.png,"(512, 512)",5696,"(304, 378, 133, 97)",2
split_0,coronacases_009_105_CT_lung_COVID-19+infection.png,"(512, 512)",6356,"(296, 378, 143, 95)",2
split_0,coronacases_009_106_CT_lung_COVID-19+infection.png,"(512, 512)",6748,"(290, 380, 149, 91)",3
split_0,coronacases_009_107_CT_lung_COVID-19+infection.png,"(512, 512)",7220,"(282, 378, 159, 93)",3
split_0,coronacases_009_108_CT_lung_COVID-19+infection.png,"(512, 512)",7468,"(278, 378, 165, 93)",3
split_0,coronacases_009_109_CT_lung_COVID-19+infection.png,"(512, 512)",8764,"(270, 376, 173, 95)",4
split_0,coronacases_009_110_CT_lung_COVID-19+infection.png,"(512, 512)",8476,"(262, 382, 179, 85)",3
split_0,coronacases_009_111_CT_lung_COVID-19+infection.png,"(512, 512)",11556,"(264, 380, 223, 169)",5
split_0,coronacases_009_112_CT_lung_COVID-19+infection.png,"(512, 512)",12532,"(264, 382, 223, 167)",5
split_0,coronacases_009_113_CT_lung_COVID-19+infection.png,"(512, 512)",12844,"(260, 378, 231, 171)",5
split_0,coronacases_009_114_CT_lung_COVID-19+infection.png,"(512, 512)",14920,"(252, 380, 237, 169)",6
split_0,coronacases_009_115_CT_lung_COVID-19+infection.png,"(512, 512)",16000,"(252, 378, 239, 181)",7
split_0,coronacases_009_116_CT_lung_COVID-19+infection.png,"(512, 512)",16908,"(248, 378, 245, 185)",7
split_0,coronacases_009_117_CT_lung_COVID-19+infection.png,"(512, 512)",17272,"(242, 378, 251, 185)",8
split_0,coronacases_009_118_CT_lung_COVID-19+infection.png,"(512, 512)",17760,"(244, 378, 251, 185)",8
split_0,coronacases_009_119_CT_lung_COVID-19+infection.png,"(512, 512)",20500,"(234, 374, 255, 187)",9
split_0,coronacases_009_120_CT_lung_COVID-19+infection.png,"(512, 512)",20580,"(234, 376, 263, 185)",9
split_0,coronacases_009_121_CT_lung_COVID-19+infection.png,"(512, 512)",19484,"(236, 380, 261, 181)",9
split_0,coronacases_009_122_CT_lung_COVID-19+infection.png,"(512, 512)",19492,"(230, 376, 267, 183)",9
split_0,coronacases_009_123_CT_lung_COVID-19+infection.png,"(512, 512)",21512,"(230, 376, 265, 179)",10
split_0,coronacases_009_124_CT_lung_COVID-19+infection.png,"(512, 512)",19364,"(230, 386, 267, 163)",9
split_0,coronacases_009_125_CT_lung_COVID-19+infection.png,"(512, 512)",19932,"(232, 384, 267, 163)",9
split_0,coronacases_009_126_CT_lung_COVID-19+infection.png,"(512, 512)",20300,"(226, 382, 273, 165)",9
split_0,coronacases_009_127_CT_lung_COVID-19+infection.png,"(512, 512)",17824,"(252, 380, 247, 167)",8
split_0,coronacases_009_128_CT_lung_COVID-19+infection.png,"(512, 512)",17604,"(268, 382, 229, 169)",8
split_0,coronacases_009_129_CT_lung_COVID-19+infection.png,"(512, 512)",16976,"(268, 382, 229, 167)",7
split_0,coronacases_009_130_CT_lung_COVID-19+infection.png,"(512, 512)",15416,"(276, 382, 223, 161)",7
split_0,coronacases_009_131_CT_lung_COVID-19+infection.png,"(512, 512)",14688,"(282, 382, 215, 165)",6
split_0,coronacases_009_132_CT_lung_COVID-19+infection.png,"(512, 512)",14088,"(288, 376, 217, 173)",6
split_0,coronacases_009_133_CT_lung_COVID-19+infection.png,"(512, 512)",11856,"(296, 388, 207, 161)",5
split_0,coronacases_009_134_CT_lung_COVID-19+infection.png,"(512, 512)",11508,"(298, 388, 201, 157)",5
split_0,coronacases_009_135_CT_lung_COVID-19+infection.png,"(512, 512)",11532,"(306, 386, 193, 163)",5
split_0,coronacases_009_136_CT_lung_COVID-19+infection.png,"(512, 512)",10600,"(314, 384, 183, 165)",4
split_0,coronacases_009_137_CT_lung_COVID-19+infection.png,"(512, 512)",9884,"(318, 382, 181, 169)",4
split_0,coronacases_009_138_CT_lung_COVID-19+infection.png,"(512, 512)",9080,"(324, 384, 173, 165)",4
split_0,coronacases_009_139_CT_lung_COVID-19+infection.png,"(512, 512)",7684,"(326, 384, 167, 165)",3
split_0,coronacases_009_140_CT_lung_COVID-19+infection.png,"(512, 512)",7792,"(330, 384, 163, 157)",3
split_0,coronacases_009_141_CT_lung_COVID-19+infection.png,"(512, 512)",7624,"(334, 384, 157, 153)",3
split_0,coronacases_009_142_CT_lung_COVID-19+infection.png,"(512, 512)",6416,"(336, 382, 155, 153)",2
